"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.283407253E2,-4.662933350E1,-2.931060791E1,-1.148406982E2
4.284414333E2,-4.692993164E1,-3.260040283E1,-1.139404297E2
4.285421413E2,-4.572906494E1,-3.224945068E1,-1.145401001E2
4.286428493E2,-4.512939453E1,-3.293914795E1,-1.151397705E2
4.287450222E2,-4.422912598E1,-3.432922363E1,-1.139404297E2
4.288452419E2,-4.302978516E1,-3.363952637E1,-1.139404297E2
4.289454311E2,-4.572906494E1,-3.293914795E1,-1.139404297E2
4.290456813E2,-4.452972412E1,-3.363952637E1,-1.163406372E2
4.291463894E2,-4.572906494E1,-3.450012207E1,-1.160400391E2
4.292470974E2,-4.393005371E1,-3.224945068E1,-1.169403076E2
4.293478054E2,-4.393005371E1,-3.276977539E1,-1.184402466E2
4.294485134E2,-4.512939453E1,-3.415985107E1,-1.178405762E2
4.295492214E2,-4.482879639E1,-3.381042480E1,-1.166397095E2
4.296499294E2,-4.512939453E1,-3.571929932E1,-1.151397705E2
4.297521328E2,-4.602966309E1,-3.381042480E1,-1.196395874E2
4.298523220E2,-4.422912598E1,-3.468017578E1,-1.175399780E2
4.299525417E2,-4.512939453E1,-3.641052246E1,-1.163406372E2
4.300527614E2,-4.452972412E1,-3.381042480E1,-1.190399170E2
4.301534694E2,-4.482879639E1,-3.173065186E1,-1.178405762E2
4.302541774E2,-4.272918701E1,-3.468017578E1,-1.169403076E2
4.303549160E2,-4.422912598E1,-3.329010010E1,-1.175399780E2
4.304555935E2,-4.332885742E1,-3.484954834E1,-1.184402466E2
4.305563015E2,-4.302978516E1,-3.121032715E1,-1.211395264E2
4.306570095E2,-4.362945557E1,-3.293914795E1,-1.223403931E2
4.307591823E2,-4.302978516E1,-3.260040283E1,-1.223403931E2
4.308594020E2,-4.362945557E1,-3.155975342E1,-1.211395264E2
4.309595913E2,-4.362945557E1,-3.242950439E1,-1.214401245E2
4.310598415E2,-4.452972412E1,-3.069000244E1,-1.208404541E2
4.311605495E2,-4.452972412E1,-3.345947266E1,-1.190399170E2
4.312612575E2,-4.572906494E1,-3.034973145E1,-1.202407837E2
4.313619655E2,-4.482879639E1,-3.311920166E1,-1.196395874E2
4.314626735E2,-4.542999268E1,-3.052062988E1,-1.175399780E2
4.315633815E2,-4.452972412E1,-3.173065186E1,-1.190399170E2
4.316640895E2,-4.662933350E1,-2.879028320E1,-1.157409668E2
4.317662624E2,-4.962921143E1,-3.155975342E1,-1.175399780E2
4.318664821E2,-4.602966309E1,-3.397979736E1,-1.169403076E2
4.319667019E2,-4.452972412E1,-3.415985107E1,-1.184402466E2
4.320669216E2,-4.542999268E1,-3.208007812E1,-1.184402466E2
4.321676296E2,-4.633026123E1,-3.155975342E1,-1.181396484E2
4.322683376E2,-4.393005371E1,-3.155975342E1,-1.163406372E2
4.323690456E2,-4.572906494E1,-3.173065186E1,-1.166397095E2
4.324697536E2,-4.482879639E1,-3.087005615E1,-1.193405151E2
4.325704616E2,-4.482879639E1,-3.121032715E1,-1.169403076E2
4.326711696E2,-4.602966309E1,-2.982940674E1,-1.181396484E2
4.327733425E2,-4.602966309E1,-2.947998047E1,-1.181396484E2
4.328735622E2,-4.752960205E1,-3.103942871E1,-1.142395020E2
4.329737819E2,-4.692993164E1,-2.843933105E1,-1.175399780E2
4.330740017E2,-4.842987061E1,-3.052062988E1,-1.133407593E2
4.331747097E2,-4.542999268E1,-2.982940674E1,-1.139404297E2
4.332754177E2,-4.692993164E1,-3.121032715E1,-1.157409668E2
4.333761257E2,-4.572906494E1,-3.121032715E1,-1.139404297E2
4.334768070E2,-4.452972412E1,-3.397979736E1,-1.139404297E2
4.335775150E2,-4.542999268E1,-3.052062988E1,-1.157409668E2
4.336782230E2,-4.542999268E1,-3.224945068E1,-1.151397705E2
4.337803958E2,-4.393005371E1,-3.260040283E1,-1.133407593E2
4.338806156E2,-4.572906494E1,-3.173065186E1,-1.130401611E2
4.339808048E2,-4.572906494E1,-3.052062988E1,-1.157409668E2
4.340810550E2,-4.482879639E1,-3.190917969E1,-1.157409668E2
4.341817630E2,-4.512939453E1,-3.069000244E1,-1.154403687E2
4.342824710E2,-4.332885742E1,-3.190917969E1,-1.139404297E2
4.343831790E2,-4.332885742E1,-3.432922363E1,-1.157409668E2
4.344838871E2,-4.212951660E1,-3.293914795E1,-1.169403076E2
4.345845951E2,-4.393005371E1,-3.432922363E1,-1.145401001E2
4.346853031E2,-4.272918701E1,-3.329010010E1,-1.169403076E2
4.347874759E2,-4.362945557E1,-3.657989502E1,-1.154403687E2
4.348876956E2,-4.272918701E1,-3.329010010E1,-1.181396484E2
4.349878849E2,-4.362945557E1,-3.657989502E1,-1.196395874E2
4.350881351E2,-4.393005371E1,-3.311920166E1,-1.190399170E2
4.351888431E2,-4.243011475E1,-3.726959229E1,-1.178405762E2
4.352895511E2,-4.393005371E1,-3.363952637E1,-1.181396484E2
4.353902591E2,-4.422912598E1,-3.381042480E1,-1.184402466E2
4.354909671E2,-4.572906494E1,-3.173065186E1,-1.184402466E2
4.355916751E2,-4.393005371E1,-3.415985107E1,-1.172409058E2
4.356923831E2,-4.572906494E1,-3.121032715E1,-1.163406372E2
4.357945560E2,-4.512939453E1,-3.208007812E1,-1.160400391E2
4.358947452E2,-4.452972412E1,-3.121032715E1,-1.169403076E2
4.359949649E2,-4.482879639E1,-3.173065186E1,-1.178405762E2
4.360951847E2,-4.422912598E1,-3.121032715E1,-1.157409668E2
4.361959232E2,-4.602966309E1,-3.121032715E1,-1.175399780E2
4.362966312E2,-4.572906494E1,-2.879028320E1,-1.163406372E2
4.363973392E2,-4.572906494E1,-3.260040283E1,-1.145401001E2
4.364980472E2,-4.542999268E1,-3.087005615E1,-1.163406372E2
4.365987552E2,-4.362945557E1,-3.415985107E1,-1.148406982E2
4.366994632E2,-4.393005371E1,-3.155975342E1,-1.151397705E2
4.368016361E2,-4.422912598E1,-3.276977539E1,-1.154403687E2
4.369018253E2,-4.302978516E1,-3.052062988E1,-1.157409668E2
4.370020450E2,-4.422912598E1,-3.363952637E1,-1.175399780E2
4.371022953E2,-4.332885742E1,-3.016967773E1,-1.169403076E2
4.372030033E2,-4.482879639E1,-3.311920166E1,-1.172409058E2
4.373037113E2,-4.422912598E1,-3.069000244E1,-1.184402466E2
4.374044193E2,-4.542999268E1,-3.155975342E1,-1.181396484E2
4.375051273E2,-4.332885742E1,-3.087005615E1,-1.175399780E2
4.376058353E2,-4.662933350E1,-3.069000244E1,-1.172409058E2
4.377065433E2,-4.422912598E1,-3.016967773E1,-1.163406372E2
4.378087162E2,-4.393005371E1,-3.016967773E1,-1.163406372E2
4.379089054E2,-4.482879639E1,-3.224945068E1,-1.151397705E2
4.380091251E2,-4.393005371E1,-3.000030518E1,-1.178405762E2
4.381093753E2,-4.452972412E1,-3.260040283E1,-1.151397705E2
4.382100833E2,-4.482879639E1,-3.155975342E1,-1.157409668E2
4.383107914E2,-4.452972412E1,-3.173065186E1,-1.166397095E2
4.384114994E2,-4.572906494E1,-2.913055420E1,-1.163406372E2
4.385122074E2,-4.783020020E1,-3.139038086E1,-1.142395020E2
4.386129154E2,-4.602966309E1,-2.792053223E1,-1.178405762E2
4.387136234E2,-4.692993164E1,-3.034973145E1,-1.148406982E2
4.388157352E2,-4.482879639E1,-2.931060791E1,-1.172409058E2
4.389159244E2,-4.602966309E1,-2.861022949E1,-1.160400391E2
4.390161441E2,-4.482879639E1,-3.103942871E1,-1.136398315E2
4.391164554E2,-4.482879639E1,-2.879028320E1,-1.175399780E2
4.392171634E2,-4.662933350E1,-2.895965576E1,-1.166397095E2
4.393178714E2,-4.542999268E1,-3.016967773E1,-1.133407593E2
4.394185794E2,-4.602966309E1,-3.121032715E1,-1.139404297E2
4.395192874E2,-4.512939453E1,-2.964935303E1,-1.136398315E2
4.396199955E2,-4.602966309E1,-3.208007812E1,-1.130401611E2
4.397207035E2,-4.362945557E1,-2.931060791E1,-1.136398315E2
4.398228153E2,-4.512939453E1,-3.087005615E1,-1.127395630E2
4.399230045E2,-4.362945557E1,-3.087005615E1,-1.145401001E2
4.400232242E2,-4.452972412E1,-3.016967773E1,-1.145401001E2
4.401235355E2,-4.422912598E1,-3.260040283E1,-1.127395630E2
4.402242435E2,-4.302978516E1,-3.242950439E1,-1.148406982E2
4.403249515E2,-4.362945557E1,-3.397979736E1,-1.115402222E2
4.404256595E2,-4.243011475E1,-3.208007812E1,-1.148406982E2
4.405263675E2,-4.332885742E1,-3.484954834E1,-1.136398315E2
4.406270755E2,-4.452972412E1,-3.069000244E1,-1.154403687E2
4.407277835E2,-4.542999268E1,-3.329010010E1,-1.157409668E2
4.408299259E2,-4.243011475E1,-3.242950439E1,-1.148406982E2
4.409301456E2,-4.422912598E1,-3.034973145E1,-1.148406982E2
4.410303348E2,-4.572906494E1,-3.173065186E1,-1.154403687E2
4.411306156E2,-4.362945557E1,-3.260040283E1,-1.151397705E2
4.412313236E2,-4.512939453E1,-3.468017578E1,-1.157409668E2
4.413320316E2,-4.602966309E1,-3.208007812E1,-1.142395020E2
4.414327396E2,-4.572906494E1,-3.468017578E1,-1.151397705E2
4.415334476E2,-4.393005371E1,-3.052062988E1,-1.169403076E2
4.416341861E2,-4.452972412E1,-3.224945068E1,-1.139404297E2
4.417348636E2,-4.302978516E1,-3.276977539E1,-1.166397095E2
4.418370059E2,-4.422912598E1,-3.069000244E1,-1.172409058E2
4.419372562E2,-4.422912598E1,-3.415985107E1,-1.172409058E2
4.420374149E2,-4.452972412E1,-3.155975342E1,-1.175399780E2
4.421376956E2,-4.662933350E1,-3.329010010E1,-1.145401001E2
4.422384037E2,-4.482879639E1,-3.190917969E1,-1.151397705E2
4.423391117E2,-4.633026123E1,-3.103942871E1,-1.148406982E2
4.424398197E2,-4.482879639E1,-3.276977539E1,-1.154403687E2
4.425405277E2,-4.332885742E1,-3.363952637E1,-1.145401001E2
4.426412357E2,-4.393005371E1,-3.397979736E1,-1.145401001E2
4.427419437E2,-4.482879639E1,-3.260040283E1,-1.139404297E2
4.428440250E2,-4.452972412E1,-3.589019775E1,-1.142395020E2
4.429442752E2,-4.422912598E1,-3.190917969E1,-1.151397705E2
4.430444950E2,-4.332885742E1,-3.363952637E1,-1.139404297E2
4.431447757E2,-4.182891846E1,-3.208007812E1,-1.166397095E2
4.432454837E2,-4.393005371E1,-3.121032715E1,-1.151397705E2
4.433461917E2,-4.362945557E1,-3.087005615E1,-1.157409668E2
4.434468997E2,-4.302978516E1,-3.087005615E1,-1.151397705E2
4.435476363E2,-4.332885742E1,-3.173065186E1,-1.166397095E2
4.436483443E2,-4.332885742E1,-3.190917969E1,-1.157409668E2
4.437490523E2,-4.393005371E1,-3.432922363E1,-1.133407593E2
4.438511947E2,-4.422912598E1,-3.016967773E1,-1.175399780E2
4.439513839E2,-4.393005371E1,-3.397979736E1,-1.157409668E2
4.440516341E2,-4.422912598E1,-2.895965576E1,-1.178405762E2
4.441518844E2,-4.482879639E1,-3.034973145E1,-1.178405762E2
4.442525924E2,-4.332885742E1,-3.173065186E1,-1.178405762E2
4.443533004E2,-4.332885742E1,-3.155975342E1,-1.169403076E2
4.444540084E2,-4.452972412E1,-3.242950439E1,-1.184402466E2
4.445547164E2,-4.482879639E1,-3.242950439E1,-1.154403687E2
4.446554244E2,-4.393005371E1,-3.450012207E1,-1.160400391E2
4.447561324E2,-4.362945557E1,-3.155975342E1,-1.199401855E2
4.448582748E2,-4.302978516E1,-3.468017578E1,-1.169403076E2
4.449584640E2,-4.122924805E1,-3.415985107E1,-1.172409058E2
4.450586837E2,-4.272918701E1,-3.121032715E1,-1.223403931E2
4.451589644E2,-4.243011475E1,-3.553924561E1,-1.172409058E2
4.452596725E2,-4.362945557E1,-3.190917969E1,-1.193405151E2
4.453603805E2,-4.422912598E1,-3.536987305E1,-1.175399780E2
4.454610885E2,-4.542999268E1,-3.087005615E1,-1.193405151E2
4.455617965E2,-4.512939453E1,-3.103942871E1,-1.196395874E2
4.456625045E2,-4.482879639E1,-3.329010010E1,-1.169403076E2
4.457632125E2,-4.182891846E1,-3.536987305E1,-1.139404297E2
4.458653548E2,-4.362945557E1,-3.536987305E1,-1.151397705E2
4.459655440E2,-4.362945557E1,-3.139038086E1,-1.172409058E2
4.460657638E2,-4.332885742E1,-3.208007812E1,-1.172409058E2
4.461660445E2,-4.302978516E1,-3.242950439E1,-1.166397095E2
4.462667525E2,-4.332885742E1,-3.103942871E1,-1.178405762E2
4.463674605E2,-4.542999268E1,-3.432922363E1,-1.145401001E2
4.464681685E2,-4.512939453E1,-3.000030518E1,-1.184402466E2
4.465688766E2,-4.572906494E1,-3.103942871E1,-1.160400391E2
4.466695846E2,-4.422912598E1,-3.139038086E1,-1.160400391E2
4.467702926E2,-4.602966309E1,-2.964935303E1,-1.160400391E2
4.468724349E2,-4.512939453E1,-3.260040283E1,-1.139404297E2
4.469726241E2,-4.542999268E1,-2.826995850E1,-1.166397095E2
4.470728438E2,-4.692993164E1,-2.826995850E1,-1.160400391E2
4.471731246E2,-4.542999268E1,-2.964935303E1,-1.166397095E2
4.472738326E2,-4.542999268E1,-2.947998047E1,-1.151397705E2
4.473745406E2,-4.602966309E1,-3.173065186E1,-1.130401611E2
4.474752486E2,-4.542999268E1,-2.687988281E1,-1.160400391E2
4.475759566E2,-4.692993164E1,-2.740020752E1,-1.157409668E2
4.476766646E2,-4.633026123E1,-2.705993652E1,-1.145401001E2
4.477773726E2,-4.633026123E1,-2.619018555E1,-1.130401611E2
4.478795150E2,-4.572906494E1,-2.826995850E1,-1.136398315E2
4.479797042E2,-4.512939453E1,-2.324981689E1,-1.169403076E2
4.480799239E2,-4.572906494E1,-2.324981689E1,-1.139404297E2
4.481802047E2,-4.633026123E1,-2.462921143E1,-1.133407593E2
4.482809127E2,-4.722900391E1,-2.324981689E1,-1.133407593E2
4.483816207E2,-4.842987061E1,-2.635955811E1,-1.097396851E2
4.484823287E2,-4.783020020E1,-2.306976318E1,-1.118408203E2
4.485830367E2,-4.512939453E1,-2.514953613E1,-1.106399536E2
4.486837447E2,-4.662933350E1,-2.653961182E1,-1.094406128E2
4.487844527E2,-4.692993164E1,-2.306976318E1,-1.118408203E2
4.488865645E2,-4.812927246E1,-2.290039062E1,-1.121398926E2
4.489867843E2,-4.602966309E1,-2.445983887E1,-1.106399536E2
4.490870040E2,-4.602966309E1,-2.341918945E1,-1.130401611E2
4.491872848E2,-4.572906494E1,-2.566986084E1,-1.073394775E2
4.492879928E2,-4.602966309E1,-2.254943848E1,-1.115402222E2
4.493887008E2,-4.722900391E1,-2.254943848E1,-1.115402222E2
4.494894088E2,-4.332885742E1,-2.445983887E1,-1.106399536E2
4.495901168E2,-4.393005371E1,-2.462921143E1,-1.115402222E2
4.496908248E2,-4.422912598E1,-2.722930908E1,-1.118408203E2
4.497915328E2,-4.512939453E1,-2.377014160E1,-1.130401611E2
4.498936446E2,-4.482879639E1,-2.687988281E1,-1.106399536E2
4.499938643E2,-4.633026123E1,-2.341918945E1,-1.100402832E2
4.500940841E2,-4.633026123E1,-2.653961182E1,-1.106399536E2
4.501943648E2,-4.542999268E1,-2.810058594E1,-1.109405518E2
4.502950728E2,-4.332885742E1,-2.758026123E1,-1.136398315E2
4.503957809E2,-4.362945557E1,-2.895965576E1,-1.118408203E2
4.504964889E2,-4.512939453E1,-2.462921143E1,-1.127395630E2
4.505971969E2,-4.542999268E1,-2.671051025E1,-1.133407593E2
4.506979049E2,-4.272918701E1,-2.532043457E1,-1.121398926E2
4.507986129E2,-4.452972412E1,-2.427978516E1,-1.127395630E2
4.509007247E2,-4.272918701E1,-2.566986084E1,-1.121398926E2
4.510009444E2,-4.272918701E1,-2.532043457E1,-1.115402222E2
4.511011642E2,-4.332885742E1,-2.687988281E1,-1.130401611E2
4.512014754E2,-4.332885742E1,-2.341918945E1,-1.154403687E2
4.513021529E2,-4.362945557E1,-2.861022949E1,-1.130401611E2
4.514028609E2,-4.272918701E1,-2.462921143E1,-1.169403076E2
4.515035689E2,-4.362945557E1,-2.601928711E1,-1.151397705E2
4.516042769E2,-4.243011475E1,-2.687988281E1,-1.160400391E2
4.517049850E2,-4.542999268E1,-2.411041260E1,-1.178405762E2
4.518056930E2,-4.302978516E1,-2.687988281E1,-1.160400391E2
4.519078353E2,-4.422912598E1,-2.583923340E1,-1.154403687E2
4.520080245E2,-4.512939453E1,-2.722930908E1,-1.160400391E2
4.521082442E2,-4.452972412E1,-2.601928711E1,-1.145401001E2
4.522085250E2,-4.393005371E1,-2.810058594E1,-1.133407593E2
4.523092330E2,-4.362945557E1,-2.445983887E1,-1.166397095E2
4.524099410E2,-4.422912598E1,-2.687988281E1,-1.142395020E2
4.525106490E2,-4.182891846E1,-2.671051025E1,-1.151397705E2
4.526113570E2,-4.542999268E1,-2.393951416E1,-1.169403076E2
4.527120650E2,-4.302978516E1,-2.740020752E1,-1.133407593E2
4.528127730E2,-4.243011475E1,-2.635955811E1,-1.145401001E2
4.529149154E2,-4.302978516E1,-2.653961182E1,-1.154403687E2
4.530151046E2,-4.393005371E1,-2.498016357E1,-1.157409668E2
4.531152938E2,-4.272918701E1,-2.705993652E1,-1.157409668E2
4.532156051E2,-4.452972412E1,-2.377014160E1,-1.178405762E2
4.533163131E2,-4.422912598E1,-2.792053223E1,-1.160400391E2
4.534170211E2,-4.243011475E1,-2.687988281E1,-1.172409058E2
4.535177005E2,-4.393005371E1,-2.583923340E1,-1.184402466E2
4.536184085E2,-4.302978516E1,-2.758026123E1,-1.160400391E2
4.537191165E2,-4.272918701E1,-2.740020752E1,-1.151397705E2
4.538198245E2,-4.243011475E1,-2.947998047E1,-1.145401001E2
4.539219363E2,-4.302978516E1,-2.601928711E1,-1.181396484E2
4.540221561E2,-4.362945557E1,-2.740020752E1,-1.163406372E2
4.541223453E2,-4.182891846E1,-2.619018555E1,-1.184402466E2
4.542226566E2,-4.093017578E1,-2.705993652E1,-1.175399780E2
4.543233646E2,-4.182891846E1,-2.913055420E1,-1.169403076E2
4.544240726E2,-4.362945557E1,-2.566986084E1,-1.187408447E2
4.545247806E2,-4.452972412E1,-2.895965576E1,-1.184402466E2
4.546254886E2,-4.243011475E1,-2.583923340E1,-1.220397949E2
4.547261966E2,-4.452972412E1,-2.601928711E1,-1.211395264E2
4.548269046E2,-4.393005371E1,-2.843933105E1,-1.181396484E2
4.549290164E2,-4.542999268E1,-2.740020752E1,-1.205398560E2
4.550292362E2,-4.633026123E1,-2.758026123E1,-1.190399170E2
4.551294254E2,-4.722900391E1,-2.462921143E1,-1.187408447E2
4.552297366E2,-4.962921143E1,-2.462921143E1,-1.187408447E2
4.553304446E2,-4.872894287E1,-2.583923340E1,-1.178405762E2
4.554311527E2,-4.752960205E1,-2.480010986E1,-1.130401611E2
4.555318607E2,-4.783020020E1,-2.740020752E1,-1.121398926E2
4.556325687E2,-4.783020020E1,-2.341918945E1,-1.130401611E2
4.557332767E2,-4.722900391E1,-2.705993652E1,-1.097396851E2
4.558339847E2,-4.542999268E1,-2.290039062E1,-1.127395630E2
4.559360660E2,-4.512939453E1,-2.185974121E1,-1.115402222E2
4.560362857E2,-4.452972412E1,-2.185974121E1,-1.067398071E2
4.561365054E2,-4.633026123E1,-2.098999023E1,-1.076400757E2
4.562368167E2,-4.602966309E1,-2.514953613E1,-1.088409424E2
4.563375247E2,-4.452972412E1,-2.462921143E1,-1.091400146E2
4.564382327E2,-4.512939453E1,-2.722930908E1,-1.148406982E2
4.565389407E2,-4.062957764E1,-2.810058594E1,-1.187408447E2
4.566396487E2,-3.943023682E1,-2.671051025E1,-1.175399780E2
4.567403568E2,-3.943023682E1,-2.705993652E1,-1.199401855E2
4.568410648E2,-4.182891846E1,-2.566986084E1,-1.187408447E2
4.569431461E2,-4.152984619E1,-2.895965576E1,-1.166397095E2
4.570433658E2,-4.122924805E1,-2.462921143E1,-1.217407227E2
4.571435855E2,-4.272918701E1,-2.480010986E1,-1.196395874E2
4.572438968E2,-4.422912598E1,-2.601928711E1,-1.187408447E2
4.573446048E2,-4.362945557E1,-2.393951416E1,-1.199401855E2
4.574453128E2,-4.422912598E1,-2.722930908E1,-1.142395020E2
4.575460208E2,-4.452972412E1,-2.220916748E1,-1.181396484E2
4.576467288E2,-4.633026123E1,-2.151031494E1,-1.163406372E2
4.577474368E2,-4.542999268E1,-2.169036865E1,-1.160400391E2
4.578481448E2,-4.572906494E1,-2.151031494E1,-1.151397705E2
4.579501956E2,-4.542999268E1,-2.290039062E1,-1.139404297E2
4.580504459E2,-4.602966309E1,-1.994934082E1,-1.130401611E2
4.581506656E2,-4.572906494E1,-2.151031494E1,-1.127395630E2
4.582509769E2,-4.452972412E1,-2.012939453E1,-1.151397705E2
4.583516849E2,-4.243011475E1,-2.169036865E1,-1.148406982E2
4.584523929E2,-4.272918701E1,-2.498016357E1,-1.139404297E2
4.585531009E2,-4.243011475E1,-2.220916748E1,-1.181396484E2
4.586538089E2,-4.152984619E1,-2.427978516E1,-1.163406372E2
4.587545169E2,-4.032897949E1,-2.566986084E1,-1.169403076E2
4.588552554E2,-4.122924805E1,-2.341918945E1,-1.208404541E2
4.589573367E2,-4.093017578E1,-2.826995850E1,-1.178405762E2
4.590575259E2,-4.062957764E1,-2.514953613E1,-1.190399170E2
4.591577152E2,-4.182891846E1,-2.566986084E1,-1.211395264E2
4.592580570E2,-3.972930908E1,-2.758026123E1,-1.184402466E2
4.593587955E2,-4.243011475E1,-2.550048828E1,-1.208404541E2
4.594594730E2,-4.243011475E1,-2.843933105E1,-1.217407227E2
4.595601810E2,-4.302978516E1,-2.498016357E1,-1.217407227E2
4.596608890E2,-4.422912598E1,-2.445983887E1,-1.208404541E2
4.597615970E2,-4.452972412E1,-2.601928711E1,-1.199401855E2
4.598623355E2,-4.422912598E1,-2.480010986E1,-1.190399170E2
4.599643863E2,-4.602966309E1,-2.532043457E1,-1.163406372E2
4.600646060E2,-4.542999268E1,-2.290039062E1,-1.187408447E2
4.601648258E2,-4.602966309E1,-2.341918945E1,-1.214401245E2
4.602651370E2,-4.572906494E1,-2.411041260E1,-1.196395874E2
4.603658450E2,-4.722900391E1,-2.185974121E1,-1.205398560E2
4.604665530E2,-4.812927246E1,-2.306976318E1,-1.166397095E2
4.605672611E2,-4.752960205E1,-2.169036865E1,-1.160400391E2
4.606679691E2,-4.752960205E1,-2.133941650E1,-1.142395020E2
4.607686771E2,-4.992980957E1,-2.341918945E1,-1.106399536E2
4.608694156E2,-4.902954102E1,-1.856994629E1,-1.136398315E2
4.609714664E2,-4.872894287E1,-1.925964355E1,-1.106399536E2
4.610716556E2,-4.633026123E1,-2.151031494E1,-1.121398926E2
4.611718753E2,-4.722900391E1,-2.064971924E1,-1.124404907E2
4.612722171E2,-4.692993164E1,-2.290039062E1,-1.079406738E2
4.613729251E2,-4.752960205E1,-1.925964355E1,-1.094406128E2
4.614736331E2,-4.542999268E1,-2.133941650E1,-1.094406128E2
4.615743411E2,-4.243011475E1,-1.977996826E1,-1.133407593E2
4.616750491E2,-4.212951660E1,-2.064971924E1,-1.124404907E2
4.617757571E2,-4.182891846E1,-2.220916748E1,-1.139404297E2
4.618764652E2,-4.243011475E1,-2.185974121E1,-1.139404297E2
4.619785465E2,-4.243011475E1,-2.532043457E1,-1.133407593E2
4.620787357E2,-4.393005371E1,-2.082061768E1,-1.163406372E2
4.621789554E2,-4.332885742E1,-2.393951416E1,-1.133407593E2
4.622792972E2,-4.243011475E1,-2.133941650E1,-1.196395874E2
4.623800052E2,-4.302978516E1,-2.169036865E1,-1.196395874E2
4.624807132E2,-4.243011475E1,-2.341918945E1,-1.190399170E2
4.625814212E2,-4.182891846E1,-2.377014160E1,-1.184402466E2
4.626821292E2,-4.243011475E1,-2.550048828E1,-1.178405762E2
4.627828372E2,-4.152984619E1,-2.462921143E1,-1.181396484E2
4.628835452E2,-3.972930908E1,-2.653961182E1,-1.202407837E2
4.629856265E2,-3.882904053E1,-2.583923340E1,-1.214401245E2
4.630858157E2,-4.032897949E1,-2.758026123E1,-1.232406616E2
4.631860355E2,-3.912963867E1,-2.462921143E1,-1.229400635E2
4.632863773E2,-3.943023682E1,-2.653961182E1,-1.244400024E2
4.633870853E2,-4.152984619E1,-2.427978516E1,-1.259399414E2
4.634878364E2,-4.122924805E1,-2.671051025E1,-1.265396118E2
4.635885749E2,-4.182891846E1,-2.411041260E1,-1.268402100E2
4.636892829E2,-4.332885742E1,-2.583923340E1,-1.262405396E2
4.637899604E2,-4.542999268E1,-2.272949219E1,-1.274398804E2
4.638906989E2,-4.512939453E1,-2.377014160E1,-1.262405396E2
4.639927192E2,-4.633026123E1,-2.324981689E1,-1.211395264E2
4.640929389E2,-4.812927246E1,-2.290039062E1,-1.229400635E2
4.641931281E2,-4.812927246E1,-2.117004395E1,-1.205398560E2
4.642935004E2,-4.962921143E1,-2.133941650E1,-1.214401245E2
4.643942084E2,-4.962921143E1,-1.961059570E1,-1.196395874E2
4.644949165E2,-5.022888184E1,-2.046966553E1,-1.151397705E2
4.645956245E2,-5.022888184E1,-2.012939453E1,-1.145401001E2
4.646963325E2,-4.933013916E1,-2.064971924E1,-1.124404907E2
4.647970405E2,-5.083007812E1,-2.117004395E1,-1.097396851E2
4.648977790E2,-4.872894287E1,-1.891937256E1,-1.100402832E2
4.649998298E2,-4.842987061E1,-2.324981689E1,-1.073394775E2
4.651000190E2,-4.662933350E1,-2.151031494E1,-1.079406738E2
4.652002082E2,-4.482879639E1,-2.290039062E1,-1.073394775E2
4.653005500E2,-4.393005371E1,-2.203063965E1,-1.088409424E2
4.654012885E2,-4.452972412E1,-2.117004395E1,-1.115402222E2
4.655019965E2,-4.422912598E1,-2.306976318E1,-1.118408203E2
4.656027045E2,-4.542999268E1,-1.977996826E1,-1.133407593E2
4.657034125E2,-4.332885742E1,-2.377014160E1,-1.148406982E2
4.658041206E2,-4.332885742E1,-2.064971924E1,-1.160400391E2
4.659048286E2,-4.272918701E1,-2.046966553E1,-1.175399780E2
4.660068793E2,-4.362945557E1,-2.601928711E1,-1.151397705E2
4.661070991E2,-4.422912598E1,-2.238006592E1,-1.184402466E2
4.662072883E2,-4.302978516E1,-2.254943848E1,-1.151397705E2
4.663076606E2,-4.482879639E1,-2.445983887E1,-1.160400391E2
4.664083686E2,-4.362945557E1,-2.324981689E1,-1.169403076E2
4.665090766E2,-4.302978516E1,-2.254943848E1,-1.151397705E2
4.666097846E2,-4.662933350E1,-2.377014160E1,-1.160400391E2
4.667104926E2,-4.452972412E1,-2.290039062E1,-1.157409668E2
4.668112006E2,-4.393005371E1,-2.254943848E1,-1.157409668E2
4.669119392E2,-4.542999268E1,-2.480010986E1,-1.166397095E2
4.670139594E2,-4.332885742E1,-2.324981689E1,-1.169403076E2
4.671141792E2,-4.302978516E1,-2.238006592E1,-1.166397095E2
4.672143989E2,-4.452972412E1,-2.566986084E1,-1.145401001E2
4.673147407E2,-4.482879639E1,-2.254943848E1,-1.169403076E2
4.674154487E2,-4.512939453E1,-2.169036865E1,-1.148406982E2
4.675161567E2,-4.393005371E1,-2.254943848E1,-1.169403076E2
4.676168647E2,-4.512939453E1,-2.550048828E1,-1.166397095E2
4.677175727E2,-4.362945557E1,-2.185974121E1,-1.157409668E2
4.678182807E2,-4.243011475E1,-2.203063965E1,-1.166397095E2
4.679208503E2,-4.243011475E1,-2.411041260E1,-1.166397095E2
4.680210395E2,-4.542999268E1,-2.220916748E1,-1.163406372E2
4.681212287E2,-4.332885742E1,-2.324981689E1,-1.157409668E2
4.682214484E2,-4.272918701E1,-2.254943848E1,-1.163406372E2
4.683218513E2,-4.482879639E1,-2.254943848E1,-1.187408447E2
