"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.294818973E1,1.219406128E0,-5.441894531E-1,9.766052246E0
8.304840946E1,1.636001587E0,-8.267059326E-1,9.280029297E0
8.314865970E1,1.035064697E0,4.089355469E-3,9.246520996E0
8.324890995E1,1.556991577E0,-1.108398438E-1,9.560150146E0
8.334912967E1,8.123931885E-1,-2.329406738E-1,8.770065308E0
8.344937992E1,1.451644897E0,-1.566513062E0,9.576919556E0
8.354963016E1,9.009857178E-1,-1.322296143E0,9.280029297E0
8.364988040E1,1.236175537E0,-6.423492432E-1,1.012997437E1
8.375010013E1,1.240966797E0,-1.078094482E0,9.639160156E0
8.385031986E1,8.842163086E-1,-8.267059326E-1,1.001983643E1
8.395057010E1,1.444473267E0,-7.093811035E-1,9.517059326E0
8.405082035E1,9.656219482E-1,-2.568817139E-1,8.578536987E0
8.415107059E1,1.451644897E0,-9.990844727E-1,1.052023315E1
8.425129032E1,5.586090088E-1,-1.013442993E0,8.772460938E0
8.435154056E1,1.149978638E0,-5.992584229E-1,9.124404907E0
8.445179080E1,9.895629883E-1,-1.252868652E0,9.289611816E0
8.455201053E1,2.043014526E0,-1.444396973E0,9.576919556E0
8.465226078E1,9.440765381E-1,4.111022949E-1,1.006533813E1
8.475251102E1,3.781204224E0,-1.856201172E0,1.260317993E1
8.485276126E1,2.002319336E0,2.626647949E-1,9.749298096E0
8.495298099E1,8.291625977E-1,-1.432434082E0,9.859436035E0
8.505323124E1,-1.526733398E0,7.438964844E-1,7.419738770E0
8.515348148E1,1.511505127E0,-6.830444336E-1,1.131750488E1
8.525370121E1,1.367858887E0,-1.658935547E-1,9.979141235E0
8.535395145E1,1.243347168E0,-6.806488037E-1,1.019223022E1
8.545417118E1,1.937667847E0,-1.547348022E0,9.071731567E0
8.555442142E1,1.099700928E0,-6.064300537E-1,9.782821655E0
8.565467167E1,1.181106567E0,-1.102035522E0,8.813171387E0
8.575492191E1,1.585723877E0,-5.489654541E-1,9.734939575E0
8.585517215E1,9.249267578E-1,-1.011047363E0,9.028640747E0
8.595539188E1,1.786834717E0,-8.793792725E-1,9.991119385E0
8.605564212E1,1.446853638E0,-1.003875732E0,9.052581787E0
8.615586185E1,1.521087646E0,-5.202484131E-1,9.476364136E0
8.625611209E1,1.470809937E0,-5.202484131E-1,9.380584717E0
8.635633182E1,1.784439087E0,-1.068511963E0,9.811553955E0
8.645658206E1,1.140396118E0,-1.293563843E0,9.296798706E0
8.655683231E1,1.901763916E0,-1.358215332E0,9.948013306E0
8.665708255E1,8.842163086E-1,-1.099639893E0,8.647964478E0
8.675730228E1,1.930496216E0,-1.011047363E0,1.030714417E1
8.685755252E1,9.632263184E-1,-8.697967529E-1,8.815567017E0
8.695783329E1,1.975982666E0,-1.394119263E0,1.001266479E1
8.705802250E1,1.197860718E0,-7.931823730E-1,9.375808716E0
8.715827274E1,1.889785767E0,-7.453002930E-1,9.574523926E0
8.725852298E1,1.954437256E0,-9.464111328E-1,8.920898438E0
8.735877323E1,1.267303467E0,-4.699707031E-1,9.411712646E0
8.745899295E1,1.226593018E0,-1.018234253E0,9.423690796E0
8.755924320E1,1.274475098E0,-6.184082031E-1,9.933654785E0
8.765946292E1,1.439682007E0,-1.001480103E0,9.155532837E0
8.775971317E1,1.035064697E0,-3.358917236E-1,9.373413086E0
8.785996341E1,1.205047607E0,-5.585479736E-1,9.560150146E0
8.796018314E1,1.880218506E0,-1.032608032E0,9.634368896E0
8.806046390E1,2.545471191E-1,-9.128875732E-1,8.762893677E0
8.816068363E1,2.184280396E0,-1.516235352E0,9.962387085E0
8.826090335E1,1.111679077E0,-1.255264282E0,9.347076416E0
8.836115360E1,1.430099487E0,-8.099365234E-1,9.998291016E0
8.846140384E1,1.470809937E0,-1.382156372E0,9.155532837E0
8.856165409E1,1.451644897E0,-9.344329834E-1,9.878585815E0
8.866187381E1,1.391799927E0,-5.178527832E-1,9.699020386E0
8.876215458E1,8.554992676E-1,-7.022094727E-1,8.846679688E0
8.886237430E1,1.473190308E0,-1.312728882E0,9.351867676E0
8.896262455E1,6.783294678E-1,-1.084442139E-1,1.041009521E1
8.906284427E1,1.614456177E0,-1.398910522E0,9.509872437E0
8.916309452E1,6.040954590E-1,-3.478546143E-1,9.114837646E0
8.926331424E1,1.118850708E0,-8.291015625E-1,9.567337036E0
8.936356449E1,1.243347168E0,-8.506469727E-1,9.433258057E0
8.946381473E1,1.190689087E0,-1.231323242E0,9.694229126E0
8.956403446E1,9.919586182E-1,-5.848846436E-1,1.001506042E1
8.966428470E1,1.068572998E0,-9.751434326E-1,8.884994507E0
8.976453495E1,1.698257446E0,-1.221740723E0,9.880981445E0
8.986475467E1,5.921325684E-1,-8.530426025E-1,9.114837646E0
8.996500492E1,1.612060547E0,-1.171463013E0,9.653533936E0
9.006525516E1,7.669067383E-1,-8.243103027E-1,9.177078247E0
9.016550540E1,1.640792847E0,-5.489654541E-1,1.002462769E1
9.026572513E1,1.398971558E0,-7.740325928E-1,9.969558716E0
9.036597538E1,1.425308228E0,-6.998138428E-1,9.524246216E0
9.046619510E1,1.138015747E0,-6.399536133E-1,8.391784668E0
9.056644535E1,1.475585938E0,-9.942932129E-1,8.707824707E0
9.066669559E1,1.475585938E0,-1.032608032E0,9.971954346E0
9.076691532E1,2.359054565E0,-1.245681763E0,1.034545898E1
9.086716556E1,1.734161377E0,-6.255950928E-1,9.883377075E0
9.096747097E1,9.273223877E-1,-2.472991943E-1,9.268066406E0
9.106772122E1,1.205047607E0,-1.058944702E0,8.899353027E0
9.116794095E1,8.961944580E-1,-6.303710938E-1,9.265670776E0
9.126819119E1,1.006332397E0,-1.209777832E0,9.284820557E0
9.136844143E1,1.528259277E0,-1.152313232E0,9.885772705E0
9.146866116E1,8.961944580E-1,-1.011047363E0,9.323135376E0
9.156891140E1,2.169906616E0,-1.339065552E0,9.983932495E0
9.166916165E1,1.288848877E0,-8.745880127E-1,9.418899536E0
9.176938138E1,1.477981567E0,-1.044570923E0,9.157928467E0
9.186963162E1,1.750930786E0,-7.812042236E-1,9.153137207E0
9.196988186E1,1.506713867E0,-7.045898438E-1,9.828308105E0
9.207010159E1,1.264907837E0,-5.848846436E-1,9.390167236E0
9.217035183E1,1.573760986E0,-1.248077393E0,9.442840576E0
9.227060208E1,2.325531006E0,-8.578186035E-1,1.013955688E1
9.237085232E1,1.267303467E0,-1.051757812E0,9.768447876E0
9.247107205E1,9.680175781E-1,-4.747467041E-1,9.461990356E0
9.257132229E1,1.604873657E0,-9.272613525E-1,8.870620728E0
9.267154202E1,1.760498047E0,-1.046966553E0,9.667892456E0
9.277179226E1,1.391799927E0,-5.250244141E-1,9.679870605E0
9.287204251E1,1.214630127E0,-9.512023926E-1,9.560150146E0
9.297229275E1,2.411727905E0,-1.133163452E0,1.070936584E1
9.307251248E1,7.046661377E-1,-7.357177734E-1,9.421295166E0
9.317276272E1,1.624038696E0,-7.213592529E-1,9.744506836E0
9.327304348E1,1.296020508E0,-9.272613525E-1,8.669509888E0
9.337326321E1,7.549438477E-1,-2.257537842E-1,9.600860596E0
9.347351346E1,2.976760864E0,-1.221740723E0,9.485931396E0
9.357373318E1,1.104492188E0,-8.530426025E-1,8.908935547E0
9.367395291E1,1.892181396E0,-1.102035522E0,1.061599731E1
9.377420315E1,5.059356689E-1,-5.848846436E-1,8.559387207E0
9.387442288E1,1.461227417E0,-1.255264282E0,1.004856873E1
9.397467312E1,1.382217407E0,-1.274414062E0,9.031036377E0
9.407492337E1,2.296798706E0,-1.001480103E0,1.048431396E1
9.417514309E1,1.798812866E0,-1.288787842E0,9.193847656E0
9.427539334E1,1.401367188E0,-7.716369629E-1,9.351867676E0
9.437564358E1,1.360671997E0,-1.116394043E0,9.002304077E0
9.447589383E1,1.145187378E0,-9.559936523E-1,9.382980347E0
9.457614407E1,1.348693848E0,-7.213592529E-1,1.004377747E1
9.467636380E1,1.070968628E0,-9.104919434E-1,9.136383057E0
9.477661404E1,1.322357178E0,-8.434600830E-1,9.744506836E0
9.487683377E1,1.865844727E0,-9.104919434E-1,1.109483337E1
9.497708401E1,1.260116577E0,-1.250473022E0,8.221801758E0
9.507733426E1,1.604873657E0,-7.500915527E-1,1.041249084E1
9.517755398E1,7.764892578E-1,-4.005279541E-1,9.976745605E0
9.527780423E1,1.923309326E0,-6.423492432E-1,9.485931396E0
9.537805447E1,1.454040527E0,-1.125976562E0,8.458816528E0
9.547830472E1,1.794021606E0,-1.810714722E0,8.564163208E0
9.557858548E1,1.612060547E0,-6.710815430E-1,9.517059326E0
9.567877469E1,1.212234497E0,-6.710815430E-1,9.524246216E0
9.577899441E1,2.031051636E0,-8.219146729E-1,1.058966064E1
9.587924466E1,1.117929077E1,-1.365243530E1,-1.517674255E1
9.597949490E1,3.826690674E0,2.091827393E0,2.197648621E1
9.607971463E1,2.246520996E0,-2.325469971E0,8.286437988E0
9.617996487E1,1.772476196E0,-3.070068359E0,8.554595947E0
9.628021512E1,1.899368286E0,-2.026199341E0,9.643951416E0
9.638046536E1,3.343063354E0,-1.832260132E0,1.374282837E1
9.648068509E1,-4.897766113E0,3.775787354E-1,-9.454589844E0
9.658093533E1,9.967498779E-1,-6.734771729E-1,1.059924316E1
9.668118557E1,1.156921387E-1,-1.491394043E-1,2.515599060E1
9.678143582E1,4.104431152E0,5.649612427E0,7.798019409E0
9.688165554E1,3.881759644E0,2.915435791E0,1.527990723E1
9.698190579E1,2.643966675E0,5.702285767E0,1.087936401E1
9.708212552E1,-3.801223755E0,6.607299805E0,6.076599121E0
9.718237576E1,-3.976013184E0,3.324844360E0,6.347137451E0
9.728262600E1,-3.604904175E0,6.387023926E0,5.090179443E0
9.738284573E1,-1.466888428E0,5.824386597E0,5.123703003E0
9.748309597E1,-4.828643799E-1,5.565811157E0,6.825973511E0
9.758334622E1,1.078155518E0,6.916152954E0,5.978424072E0
9.768356595E1,1.944854736E0,4.833190918E0,6.768524170E0
9.778381619E1,-4.158325195E-1,3.832412720E0,7.671127319E0
9.788406643E1,2.095687866E0,6.499557495E0,4.659225464E0
9.798428616E1,2.043014526E0,5.721435547E0,8.748519897E0
9.808453640E1,1.269683838E0,6.566589355E0,8.832321167E0
9.818478665E1,1.066177368E0,6.942489624E0,6.588958740E0
9.828500638E1,1.504318237E0,6.200286865E0,6.584167480E0
9.838525662E1,1.523468018E0,6.655181885E0,7.321578979E0
9.848550686E1,2.643966675E0,6.202682495E0,6.500366211E0
9.858572659E1,2.969573975E0,6.133239746E0,6.660781860E0
9.868600735E1,7.477569580E-1,7.069381714E0,6.311218262E0
9.878625760E1,1.126037598E0,6.401397705E0,7.007934570E0
9.888647732E1,2.174697876E0,5.965652466E0,7.055816650E0
9.898672757E1,2.833099365E0,5.359924316E0,7.872238159E0
9.908697781E1,3.460388184E0,5.582580566E0,9.591278076E0
9.918716702E1,3.156326294E0,5.663986206E0,8.458816528E0
9.928741726E1,1.138015747E0,6.707855225E0,7.759719849E0
9.938766751E1,1.023086548E0,6.841934204E0,5.640853882E0
9.948788723E1,1.149978638E0,6.408584595E0,6.900192261E0
9.958813748E1,1.789230347E0,6.070999146E0,7.798019409E0
9.968838772E1,1.983169556E0,5.965652466E0,7.874633789E0
9.978863797E1,4.808319092E0,5.486816406E0,5.695907593E0
9.988888821E1,3.982315063E0,6.233795166E0,4.965682983E0
9.998910794E1,2.665512085E0,6.633636475E0,6.931320190E0
1.000893277E2,2.335113525E0,6.782073975E0,6.993576050E0
1.001895779E2,2.584106445E0,5.989593506E0,6.672744751E0
1.002898282E2,3.457992554E0,5.462860107E0,7.374252319E0
1.003900784E2,2.620025635E0,6.296051025E0,5.937728882E0
1.004902981E2,3.218566895E0,7.344711304E0,3.045532227E0
