"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.766270086E1,-5.203247070E-3,-1.541137695E-3,-2.163696289E-2
3.776295110E1,-5.203247070E-3,2.189636230E-2,-1.631164551E-2
3.786320134E1,3.311157227E-3,-2.497863770E-2,-8.850097656E-3
3.796345159E1,-9.475708008E-3,3.784179688E-3,-1.098632812E-2
3.806367132E1,4.379272461E-3,-1.005554199E-2,-2.270507812E-2
3.816392156E1,5.447387695E-3,2.716064453E-3,-1.524353027E-2
3.826417180E1,9.704589844E-3,1.124572754E-2,-1.098632812E-2
3.836439153E1,-1.052856445E-2,2.510070801E-2,-2.696228027E-2
3.846461126E1,8.636474609E-3,-2.604675293E-2,-3.228759766E-2
3.856486150E1,-9.460449219E-4,1.124572754E-2,-2.909851074E-2
3.866511175E1,8.636474609E-3,-1.858520508E-2,-9.918212891E-3
3.876536199E1,-1.373291016E-2,1.763916016E-2,-3.868103027E-2
3.886558172E1,1.396179199E-2,-1.325988770E-2,-4.507446289E-2
3.896583196E1,-6.271362305E-3,-1.644897461E-2,-2.482604980E-2
3.906605169E1,-1.373291016E-2,-9.002685547E-3,-2.270507812E-2
3.916630193E1,-6.271362305E-3,-3.662109375E-3,-5.146789551E-2
3.926655217E1,-1.692199707E-2,1.231384277E-2,-5.146789551E-2
3.936680242E1,-1.266479492E-2,-1.219177246E-2,-5.998229980E-2
3.946702214E1,-2.014160156E-3,1.663208008E-3,-9.727478027E-2
3.956727239E1,1.220703125E-4,-1.432800293E-2,-8.662414551E-2
3.966749212E1,-3.082275391E-3,9.109497070E-3,-8.981323242E-2
3.976774236E1,2.243041992E-3,-1.858520508E-2,-1.260375977E-1
3.986796209E1,-4.356384277E-2,-1.112365723E-2,-1.281585693E-1
3.996821233E1,-4.461669922E-2,-3.242492676E-2,-1.388092041E-1
4.006846258E1,-3.610229492E-2,-1.325988770E-2,-1.441345215E-1
4.016868230E1,-5.101013184E-2,2.716064453E-3,-1.601257324E-1
4.026893255E1,-4.675292969E-2,1.231384277E-2,-1.611785889E-1
4.036915227E1,2.243041992E-3,1.870727539E-2,-1.601257324E-1
4.046940252E1,3.633117676E-2,2.510070801E-2,-1.590576172E-1
4.056962224E1,2.461242676E-2,2.189636230E-2,-1.569213867E-1
4.066987249E1,4.379272461E-3,6.988525391E-3,-1.345520020E-1
4.077012273E1,-6.271362305E-3,-4.730224609E-3,-1.100463867E-1
4.087037298E1,-8.407592773E-3,-7.934570312E-3,-8.235168457E-2
4.097058968E1,-8.407592773E-3,1.550292969E-2,-8.128356934E-2
4.107083993E1,-5.203247070E-3,1.657104492E-2,-4.081726074E-2
4.117105965E1,-2.012634277E-2,1.763916016E-2,7.324218750E-4
4.127130990E1,-1.266479492E-2,-1.005554199E-2,6.057739258E-3
4.137156014E1,-6.271362305E-3,-2.609252930E-3,7.324218750E-4
4.147177987E1,8.636474609E-3,-4.730224609E-4,2.523803711E-2
4.157203011E1,1.077270508E-2,-2.609252930E-3,3.936767578E-3
4.167224984E1,1.716613770E-2,8.056640625E-3,-1.950073242E-2
4.177250008E1,1.289367676E-2,1.017761230E-2,2.868652344E-3
4.187275033E1,2.142333984E-2,-1.538085938E-2,6.057739258E-3
4.197297006E1,2.243041992E-3,2.403259277E-2,7.324218750E-4
4.207318978E1,1.716613770E-2,-5.798339844E-3,-3.356933594E-4
4.217347054E1,5.447387695E-3,8.056640625E-3,3.936767578E-3
4.227369027E1,1.077270508E-2,-3.662109375E-3,7.125854492E-3
4.237394051E1,1.220703125E-4,1.231384277E-2,-1.403808594E-3
4.247416024E1,3.311157227E-3,-3.662109375E-3,-5.661010742E-3
4.257441048E1,-4.150390625E-3,-1.005554199E-2,-3.335571289E-2
4.267466073E1,1.190185547E-3,-9.002685547E-3,-1.417541504E-2
4.277491097E1,7.568359375E-3,-6.866455078E-3,1.138305664E-2
4.287513070E1,3.311157227E-3,4.852294922E-3,4.989624023E-3
4.297538094E1,-5.203247070E-3,3.784179688E-3,7.125854492E-3
4.307560067E1,-9.475708008E-3,-7.934570312E-3,-2.589416504E-2
4.317585091E1,1.190185547E-3,-4.730224609E-4,-7.781982422E-3
4.327607064E1,5.551147461E-2,-1.325988770E-2,1.565551758E-2
4.337632089E1,4.911804199E-2,1.338195801E-2,-3.356933594E-4
4.347657113E1,1.184082031E-2,1.976013184E-2,1.245117188E-2
4.357679086E1,-2.012634277E-2,-1.112365723E-2,-1.310729980E-2
4.367704110E1,-9.475708008E-3,-2.284240723E-2,-1.098632812E-2
4.377726083E1,5.447387695E-3,-7.934570312E-3,1.138305664E-2
4.387751107E1,3.311157227E-3,2.403259277E-2,7.125854492E-3
4.397776131E1,1.220703125E-4,-1.541137695E-3,7.125854492E-3
4.407801156E1,-2.014160156E-3,-4.730224609E-4,-2.163696289E-2
4.417823128E1,5.447387695E-3,-6.866455078E-3,4.989624023E-3
4.427848153E1,-9.460449219E-4,6.988525391E-3,1.670837402E-2
4.437870126E1,1.220703125E-4,5.920410156E-3,-1.205444336E-2
4.447895150E1,5.447387695E-3,-1.219177246E-2,-6.729125977E-3
4.457917123E1,3.311157227E-3,5.950927734E-4,1.245117188E-2
4.467942147E1,-9.475708008E-3,1.657104492E-2,1.351928711E-2
4.477967172E1,-9.460449219E-4,-1.538085938E-2,8.193969727E-3
4.487989144E1,3.311157227E-3,2.716064453E-3,-2.056884766E-2
4.498014168E1,8.636474609E-3,-5.798339844E-3,1.245117188E-2
4.508039193E1,-4.150390625E-3,8.056640625E-3,1.245117188E-2
4.518061166E1,-2.014160156E-3,-2.609252930E-3,-2.482604980E-2
4.528086190E1,3.311157227E-3,-1.219177246E-2,-5.661010742E-3
4.538111214E1,4.379272461E-3,1.663208008E-3,1.138305664E-2
4.548133187E1,-4.150390625E-3,1.231384277E-2,-2.456665039E-3
4.558158212E1,1.220703125E-4,-1.112365723E-2,-8.850097656E-3
4.568183236E1,8.636474609E-3,-1.219177246E-2,1.800537109E-3
4.578205209E1,-1.159667969E-2,2.828979492E-2,6.057739258E-3
4.588230233E1,1.184082031E-2,-3.456115723E-2,-1.205444336E-2
4.598252206E1,-7.339477539E-3,2.296447754E-2,1.245117188E-2
4.608277230E1,-1.052856445E-2,9.109497070E-3,-7.781982422E-3
4.618302254E1,1.190185547E-3,-2.497863770E-2,1.800537109E-3
4.628324227E1,2.243041992E-3,1.870727539E-2,1.351928711E-2
4.638349252E1,1.190185547E-3,1.231384277E-2,1.800537109E-3
4.648371224E1,9.704589844E-3,-3.662109375E-3,9.262084961E-3
4.658396249E1,1.716613770E-2,-4.730224609E-3,7.324218750E-4
4.668421273E1,1.396179199E-2,-3.662109375E-3,2.868652344E-3
4.678443246E1,-3.082275391E-3,-9.002685547E-3,7.324218750E-4
4.688468270E1,-5.203247070E-3,-3.662109375E-3,-2.456665039E-3
4.698493295E1,5.447387695E-3,4.852294922E-3,-1.098632812E-2
4.708515267E1,9.704589844E-3,-9.002685547E-3,-1.403808594E-3
4.718537240E1,1.396179199E-2,5.950927734E-4,-2.456665039E-3
4.728562264E1,1.928710938E-2,-1.541137695E-3,1.800537109E-3
4.738584237E1,5.125427246E-2,5.920410156E-3,1.800537109E-3
4.748609261E1,3.527832031E-2,8.056640625E-3,-1.310729980E-2
4.758634286E1,1.928710938E-2,1.663208008E-3,-1.403808594E-3
4.768656258E1,-1.266479492E-2,-1.112365723E-2,-1.524353027E-2
4.778684335E1,2.249145508E-2,-5.798339844E-3,-1.098632812E-2
4.788706307E1,7.568359375E-3,-2.609252930E-3,-1.737976074E-2
4.798728280E1,3.311157227E-3,2.716064453E-3,-1.737976074E-2
4.808756356E1,1.184082031E-2,1.017761230E-2,-2.056884766E-2
4.818778329E1,3.311157227E-3,-1.541137695E-3,-4.187011719E-2
4.828800301E1,1.190185547E-3,1.663208008E-3,-2.377319336E-2
4.838828378E1,2.142333984E-2,1.124572754E-2,-5.358886719E-2
4.848847298E1,-4.150390625E-3,-4.627990723E-2,-2.377319336E-2
4.858872323E1,3.311157227E-3,-1.965332031E-2,-7.809448242E-2
4.868897347E1,6.515502930E-3,-5.798339844E-3,-3.549194336E-2
4.878922372E1,-1.480102539E-2,-2.391052246E-2,-3.335571289E-2
4.888947396E1,4.060363770E-2,3.147888184E-2,-2.270507812E-2
4.898972420E1,3.314208984E-2,-2.923583984E-2,-5.891418457E-2
4.908994393E1,2.355957031E-2,1.870727539E-2,-5.891418457E-2
4.919019418E1,-9.475708008E-3,-4.734802246E-2,-3.356933594E-4
4.929041390E1,-6.805419922E-2,-3.662109375E-3,4.867553711E-2
4.939063363E1,-5.633544922E-2,-2.816772461E-2,8.808898926E-2
4.949088387E1,-2.224731445E-2,2.935791016E-2,-1.313629150E-1
4.959113412E1,3.314208984E-2,-2.497863770E-2,-5.998229980E-2
4.969138436E1,7.568359375E-3,-3.242492676E-2,2.310180664E-2
4.979163461E1,-3.291320801E-2,5.950927734E-4,-6.211853027E-2
4.989185433E1,-4.356384277E-2,1.017761230E-2,2.203369141E-2
4.999207406E1,-2.970886230E-2,5.950927734E-4,-3.228759766E-2
5.009232430E1,-2.119445801E-2,9.109497070E-3,-2.377319336E-2
5.019254403E1,-1.074676514E-1,6.983947754E-2,-5.146789551E-2
5.029279427E1,-4.142761230E-2,-4.095458984E-2,4.440307617E-2
5.039304452E1,3.311157227E-3,-1.879577637E-1,2.098083496E-2
5.049329476E1,1.694946289E-1,-5.053710938E-2,-5.786132812E-2
5.059351449E1,2.888488770E-2,-3.456115723E-2,3.056335449E-2
5.069376473E1,-7.765197754E-2,-3.349304199E-2,6.358337402E-2
5.079398446E1,-2.119445801E-2,-2.497863770E-2,2.630615234E-2
5.089423470E1,8.636474609E-3,1.550292969E-2,-2.803039551E-2
5.099450731E1,2.461242676E-2,5.920410156E-3,-2.163696289E-2
5.109475756E1,1.502990723E-2,-2.070617676E-2,1.458740234E-2
5.119497728E1,-2.438354492E-2,2.716064453E-3,-2.270507812E-2
5.129522753E1,1.190185547E-3,1.231384277E-2,-2.056884766E-2
5.139547777E1,5.447387695E-3,1.124572754E-2,-1.417541504E-2
5.149569750E1,2.243041992E-3,-6.866455078E-3,-9.918212891E-3
5.159594774E1,8.636474609E-3,-9.002685547E-3,-1.205444336E-2
5.169616747E1,-3.082275391E-3,-4.730224609E-4,-3.335571289E-2
5.179641771E1,-9.460449219E-4,-1.112365723E-2,-2.056884766E-2
5.189666796E1,2.243041992E-3,-3.030395508E-2,3.588867188E-2
5.199688768E1,2.035522461E-2,2.716064453E-3,-2.909851074E-2
5.209713793E1,8.636474609E-3,9.109497070E-3,-1.844787598E-2
5.219738817E1,-1.373291016E-2,-6.866455078E-3,-7.781982422E-3
5.229760790E1,-2.970886230E-2,-3.881835938E-2,1.800537109E-3
5.239788866E1,-4.150390625E-3,3.680419922E-2,-6.958007812E-2
5.249810839E1,4.698181152E-2,2.615356445E-2,1.351928711E-2
5.259832811E1,-2.119445801E-2,4.107666016E-2,-6.318664551E-2
5.269857836E1,-5.203247070E-3,-3.242492676E-2,-5.661010742E-3
5.279882860E1,-2.331542969E-2,5.950927734E-4,-2.456665039E-3
5.289904833E1,2.249145508E-2,1.870727539E-2,-1.098632812E-2
5.299932909E1,-3.082275391E-3,2.615356445E-2,2.735900879E-2
5.309957933E1,-1.383666992E-1,7.942199707E-2,-7.595825195E-2
5.319979906E1,-1.255798340E-1,-9.527587891E-2,1.253662109E-1
5.330004930E1,-2.757263184E-2,-2.497863770E-2,-1.473388672E-1
5.340029955E1,1.279449463E-1,3.468322754E-2,-1.686401367E-1
5.350051928E1,5.870056152E-2,-6.225585938E-2,-7.490539551E-2
5.360076952E1,-3.823852539E-2,-3.137207031E-2,1.317596436E-1
5.370101976E1,-1.052856445E-2,1.017761230E-2,3.936767578E-3
5.380123949E1,4.911804199E-2,7.196044922E-2,7.637023926E-2
5.390148973E1,9.066772461E-2,-1.634521484E-1,-5.661010742E-3
5.400173998E1,1.588439941E-1,7.835388184E-2,-1.205444336E-2
5.410195971E1,8.320617676E-2,-2.391052246E-2,9.873962402E-2
5.420220995E1,2.243041992E-3,2.828979492E-2,-8.448791504E-2
5.430242968E1,-2.651977539E-2,-3.669738770E-2,3.907775879E-2
5.440264940E1,-8.407592773E-3,-2.284240723E-2,1.884460449E-2
5.450289965E1,1.609802246E-2,-2.709960938E-2,2.842712402E-2
5.460314989E1,5.447387695E-3,2.082824707E-2,2.416992188E-2
5.470336962E1,-6.486511230E-2,1.902160645E-1,9.262084961E-3
5.480361986E1,1.928710938E-2,1.017761230E-2,-3.121948242E-2
5.490383959E1,3.633117676E-2,2.082824707E-2,-1.036682129E-1
5.500408983E1,-7.337951660E-2,-1.219177246E-1,1.807708740E-1
5.510434008E1,-2.651977539E-2,-7.934570312E-3,2.630615234E-2
5.520459032E1,9.704589844E-3,4.533386230E-2,4.121398926E-2
5.530484056E1,2.888488770E-2,1.124572754E-2,1.777648926E-2
5.540509081E1,6.515502930E-3,5.950927734E-4,1.991271973E-2
5.550531054E1,1.184082031E-2,3.575134277E-2,-7.781982422E-3
5.560553026E1,1.609802246E-2,3.042602539E-2,-1.205444336E-2
5.570578051E1,-3.082275391E-3,1.017761230E-2,1.245117188E-2
5.580606127E1,-3.717041016E-2,1.443481445E-2,3.482055664E-2
5.590628099E1,-1.266479492E-2,4.747009277E-2,3.482055664E-2
5.600653124E1,4.165649414E-2,1.976013184E-2,-2.909851074E-2
5.610678148E1,3.311157227E-3,-3.662109375E-3,3.482055664E-2
5.620697069E1,-1.799011230E-2,-5.479431152E-2,2.416992188E-2
5.630722094E1,-1.586914062E-2,-1.644897461E-2,4.653930664E-2
5.640747118E1,7.568359375E-3,-4.730224609E-3,1.565551758E-2
5.650769091E1,-8.407592773E-3,1.663208008E-3,1.245117188E-2
5.660794115E1,-1.586914062E-2,-2.497863770E-2,3.936767578E-3
5.670819139E1,1.184082031E-2,-5.053710938E-2,1.800537109E-3
5.680841112E1,1.289367676E-2,-2.604675293E-2,7.125854492E-3
5.690866136E1,5.447387695E-3,2.296447754E-2,-2.377319336E-2
5.700891161E1,4.379272461E-3,8.056640625E-3,-1.098632812E-2
5.710913134E1,4.379272461E-3,-1.538085938E-2,3.269958496E-2
5.720938158E1,-9.460449219E-4,-2.609252930E-3,2.868652344E-3
5.730960131E1,-1.480102539E-2,3.784179688E-3,-3.442382812E-2
5.740985155E1,-7.339477539E-3,5.920410156E-3,4.440307617E-2
5.751010180E1,2.249145508E-2,-3.562927246E-2,-4.187011719E-2
5.761035204E1,-6.271362305E-3,3.254699707E-2,-1.310729980E-2
5.771057177E1,-9.475708008E-3,2.189636230E-2,1.565551758E-2
5.781085253E1,1.502990723E-2,-4.730224609E-3,3.163146973E-2
5.791107225E1,3.311157227E-3,-3.988647461E-2,2.203369141E-2
5.801129198E1,2.035522461E-2,-2.709960938E-2,2.416992188E-2
5.811154222E1,-8.407592773E-3,-3.775024414E-2,1.245117188E-2
5.821179247E1,-1.373291016E-2,-2.816772461E-2,2.523803711E-2
5.831201220E1,-3.823852539E-2,3.147888184E-2,1.777648926E-2
5.841226244E1,4.060363770E-2,1.976013184E-2,-1.524353027E-2
5.851251268E1,1.609802246E-2,-4.521179199E-2,3.375244141E-2
5.861273241E1,-1.905822754E-2,-5.799865723E-2,3.056335449E-2
5.871298265E1,-8.407592773E-3,2.716064453E-3,9.262084961E-3
5.881323290E1,-9.460449219E-4,1.124572754E-2,2.098083496E-2
5.891348314E1,-5.203247070E-3,2.716064453E-3,2.735900879E-2
5.901370287E1,1.077270508E-2,-4.730224609E-3,8.193969727E-3
5.911395311E1,1.190185547E-3,3.784179688E-3,-2.589416504E-2
5.921417284E1,-1.480102539E-2,8.056640625E-3,-2.163696289E-2
5.931442308E1,9.704589844E-3,-3.242492676E-2,-3.868103027E-2
5.941470385E1,-5.203247070E-3,4.852294922E-3,-1.417541504E-2
5.951492357E1,8.636474609E-3,-5.798339844E-3,6.057739258E-3
5.961514330E1,-4.035949707E-2,4.000854492E-2,3.056335449E-2
5.971539354E1,-1.373291016E-2,3.468322754E-2,5.612182617E-2
5.981561327E1,7.574462891E-2,-5.693054199E-2,-6.729125977E-3
5.991586351E1,-5.101013184E-2,1.443481445E-2,3.802490234E-2
6.001611376E1,-1.480102539E-2,8.688354492E-2,-2.229766846E-1
6.011636400E1,6.829833984E-2,1.976013184E-2,-5.253601074E-2
6.021658373E1,-4.888916016E-2,4.107666016E-2,-1.558532715E-1
6.031683397E1,-1.052856445E-2,-3.562927246E-2,6.890869141E-2
6.041708422E1,3.527832031E-2,6.988525391E-3,-3.974914551E-2
6.051730394E1,-5.203247070E-3,-1.644897461E-2,1.360168457E-1
6.061755419E1,5.232238770E-2,-1.719818115E-1,1.892852783E-1
6.071777391E1,4.592895508E-2,-4.095458984E-2,-2.589416504E-2
6.081802416E1,-4.675292969E-2,6.988525391E-3,1.488037109E-1
6.091827440E1,-3.291320801E-2,2.722167969E-2,-6.423950195E-2
6.101848232E1,3.100585938E-2,-3.775024414E-2,4.228210449E-2
6.111870205E1,1.077270508E-2,1.763916016E-2,-5.039978027E-2
6.121895229E1,-2.331542969E-2,3.468322754E-2,-4.507446289E-2
6.131920254E1,-1.692199707E-2,-1.538085938E-2,-3.524780273E-3
6.141942226E1,3.421020508E-2,-7.183837891E-2,-2.456665039E-3
6.151967251E1,-8.404541016E-2,5.705261230E-2,-1.558532715E-1
6.161992275E1,-5.101013184E-2,6.988525391E-3,-1.505279541E-1
6.172014248E1,-3.077697754E-2,-4.309082031E-2,1.991271973E-2
6.182039272E1,2.142333984E-2,-4.414367676E-2,1.104583740E-1
6.192061245E1,-5.203247070E-3,1.497344971E-1,1.328277588E-1
6.202086269E1,-7.339477539E-3,1.007232666E-1,-7.383728027E-2
6.212111294E1,2.243041992E-3,5.705261230E-2,-6.744384766E-2
6.222136318E1,2.888488770E-2,5.950927734E-4,1.138305664E-2
6.232158291E1,1.396179199E-2,-4.730224609E-4,-1.631164551E-2
6.242183315E1,-2.545166016E-2,-2.177429199E-2,-6.729125977E-3
6.252208340E1,8.636474609E-3,-3.349304199E-2,3.269958496E-2
6.262230312E1,-2.014160156E-3,-1.005554199E-2,1.031494141E-2
6.272255337E1,-4.356384277E-2,3.042602539E-2,-2.909851074E-2
6.282280361E1,-1.266479492E-2,2.615356445E-2,-2.482604980E-2
6.292302334E1,7.568359375E-3,1.763916016E-2,-2.803039551E-2
6.302327358E1,-1.373291016E-2,-3.775024414E-2,3.056335449E-2
6.312352383E1,-7.339477539E-3,-6.866455078E-3,4.440307617E-2
6.322377407E1,2.142333984E-2,-1.644897461E-2,3.163146973E-2
6.332399380E1,2.781677246E-2,1.338195801E-2,-1.844787598E-2
6.342427456E1,-9.460449219E-4,-3.137207031E-2,9.262084961E-3
6.352449428E1,2.249145508E-2,-3.137207031E-2,1.670837402E-2
6.362474453E1,-1.480102539E-2,-1.005554199E-2,5.506896973E-2
6.372499477E1,-5.203247070E-3,2.615356445E-2,2.310180664E-2
6.382521450E1,-1.586914062E-2,2.403259277E-2,-2.056884766E-2
6.392546474E1,9.704589844E-3,-5.053710938E-2,3.163146973E-2
6.402568447E1,8.636474609E-3,-2.609252930E-3,-9.918212891E-3
6.412590420E1,4.060363770E-2,-6.013488770E-2,-3.335571289E-2
6.422615444E1,-9.475708008E-3,-6.866455078E-3,1.777648926E-2
6.432640468E1,-8.190917969E-2,-6.225585938E-2,9.980773926E-2
6.442662441E1,-8.616638184E-2,5.065917969E-2,2.310180664E-2
6.452690517E1,3.527832031E-2,8.367919922E-2,-5.146789551E-2
6.462712490E1,4.060363770E-2,3.787231445E-2,-2.163696289E-2
6.472734463E1,-4.150390625E-3,6.988525391E-3,5.186462402E-2
6.482759487E1,-8.407592773E-3,4.107666016E-2,1.138305664E-2
6.492787563E1,-8.407592773E-3,-1.219177246E-2,1.777648926E-2
6.502809536E1,2.243041992E-3,1.231384277E-2,-6.729125977E-3
6.512834560E1,-3.082275391E-3,3.784179688E-3,-7.781982422E-3
6.522856533E1,1.502990723E-2,1.443481445E-2,-3.524780273E-3
6.532881557E1,-7.339477539E-3,2.722167969E-2,-4.614257812E-2
6.542903530E1,7.568359375E-3,-1.112365723E-2,-2.803039551E-2
6.552928555E1,7.568359375E-3,-6.332397461E-2,-3.335571289E-2
6.562956631E1,3.207397461E-2,-1.304321289E-1,-3.524780273E-3
6.572978603E1,-1.692199707E-2,-4.095458984E-2,1.093902588E-1
6.583000576E1,-5.203247070E-3,-2.609252930E-3,-1.844787598E-2
6.593025600E1,1.184082031E-2,-3.775024414E-2,-2.589416504E-2
6.603047573E1,-1.159667969E-2,-2.604675293E-2,1.800537109E-3
6.613072598E1,-7.339477539E-3,-5.798339844E-3,-2.909851074E-2
6.623097622E1,7.568359375E-3,1.124572754E-2,-1.524353027E-2
6.633119594E1,-2.331542969E-2,1.231384277E-2,1.884460449E-2
6.643147671E1,-1.799011230E-2,5.920410156E-3,-2.056884766E-2
6.653169643E1,-1.052856445E-2,9.109497070E-3,7.324218750E-4
6.663191616E1,7.568359375E-3,3.784179688E-3,-1.403808594E-3
6.673216640E1,-8.407592773E-3,2.935791016E-2,-2.456665039E-3
6.683238613E1,1.190185547E-3,3.254699707E-2,-3.121948242E-2
6.693263638E1,-2.545166016E-2,8.049011230E-2,-8.128356934E-2
6.703288662E1,-2.651977539E-2,2.615356445E-2,-4.187011719E-2
6.713313686E1,-9.460449219E-4,-4.414367676E-2,3.588867188E-2
6.723335659E1,-1.799011230E-2,-1.325988770E-2,-3.335571289E-2
6.733360683E1,-2.970886230E-2,9.114074707E-2,-9.088134766E-2
6.743385708E1,4.804992676E-2,2.296447754E-2,-1.631164551E-2
6.753410732E1,3.953552246E-2,-5.799865723E-2,-1.950073242E-2
6.763432705E1,-3.082275391E-3,-7.504272461E-2,5.400085449E-2
6.773457729E1,-5.203247070E-3,-1.112365723E-2,5.079650879E-2
6.783482754E1,-4.035949707E-2,-1.541137695E-3,-1.737976074E-2
6.793504726E1,-3.823852539E-2,5.918884277E-2,-3.442382812E-2
6.803529751E1,-4.150390625E-3,4.852294922E-2,-2.270507812E-2
6.813554775E1,4.272460938E-2,-4.734802246E-2,-6.729125977E-3
6.823576748E1,6.402587891E-2,-4.414367676E-2,-4.614257812E-2
6.833601772E1,-3.929138184E-2,-3.137207031E-2,-3.442382812E-2
6.843623745E1,-1.096038818E-1,4.747009277E-2,-3.442382812E-2
6.853648769E1,-8.084106445E-2,7.409667969E-2,3.907775879E-2
6.863673794E1,1.609802246E-2,-6.971740723E-2,5.932617188E-2
6.873698818E1,1.928710938E-2,-6.866455078E-3,-5.358886719E-2
6.883720791E1,-2.970886230E-2,-6.866455078E-3,-3.121948242E-2
6.893745815E1,1.823425293E-2,-5.267333984E-2,1.800537109E-3
6.903770840E1,1.716613770E-2,-7.078552246E-2,5.079650879E-2
6.913792812E1,-9.460449219E-4,3.468322754E-2,-9.939575195E-2
6.923817837E1,1.823425293E-2,4.852294922E-3,-4.293823242E-2
6.933842861E1,1.716613770E-2,2.296447754E-2,-6.729125977E-3
6.943864834E1,1.823425293E-2,-5.586242676E-2,-2.696228027E-2
6.953889858E1,-1.042785645E-1,-7.717895508E-2,6.890869141E-2
6.963914883E1,-1.287841797E-1,-4.946899414E-2,2.734375000E-1
6.973936855E1,8.320617676E-2,-1.751708984E-2,-3.356933594E-4
6.983961880E1,5.657958984E-2,-2.284240723E-2,-1.718444824E-1
6.993986904E1,-3.291320801E-2,-1.005554199E-2,1.221771240E-1
7.004008877E1,-6.912231445E-2,2.403259277E-2,-3.356933594E-4
7.014033901E1,6.402587891E-2,9.432983398E-2,-1.737976074E-2
7.024058926E1,3.314208984E-2,-9.002685547E-3,1.777648926E-2
7.034080898E1,6.083679199E-2,7.942199707E-2,-1.771697998E-1
7.044105923E1,3.739929199E-2,-4.095458984E-2,-1.228332520E-1
7.054130947E1,-2.012634277E-2,-3.775024414E-2,-9.620666504E-2
7.064152920E1,-2.970886230E-2,1.338195801E-2,3.936767578E-3
7.074180996E1,-7.019042969E-2,4.852294922E-3,3.907775879E-2
7.084202968E1,2.035522461E-2,9.646606445E-2,-6.958007812E-2
7.094229148E1,-3.929138184E-2,1.049957275E-1,-9.834289551E-2
7.104251121E1,-2.012634277E-2,-4.521179199E-2,4.014587402E-2
7.114276145E1,-5.314636230E-2,2.828979492E-2,-2.909851074E-2
7.124301170E1,-1.480102539E-2,4.959106445E-2,-3.121948242E-2
7.134323142E1,-6.272888184E-2,-6.866455078E-3,-1.950073242E-2
7.144348167E1,2.249145508E-2,8.474731445E-2,-2.538604736E-1
7.154373191E1,9.918212891E-2,-1.261749268E-1,3.482055664E-2
7.164395164E1,-2.119445801E-2,-9.741210938E-2,6.997680664E-2
7.174420188E1,-2.970886230E-2,5.172729492E-2,1.242980957E-1
7.184445213E1,-6.593322754E-2,2.221679688E-1,-1.205444336E-2
7.194473289E1,-1.052856445E-2,4.214477539E-2,-6.958007812E-2
7.204492210E1,-2.864074707E-2,-5.586242676E-2,3.936767578E-3
7.214520286E1,-7.232666016E-2,-2.923583984E-2,-3.524780273E-3
7.224542259E1,-1.181335449E-1,2.082824707E-2,-8.662414551E-2
7.234564231E1,-3.823852539E-2,3.894042969E-2,-5.661010742E-3
7.244589256E1,-2.012634277E-2,-5.798339844E-3,7.423400879E-2
7.254614280E1,-1.159667969E-2,1.017761230E-2,-1.098632812E-2
7.264636253E1,6.515502930E-3,2.296447754E-2,4.547119141E-2
7.274661277E1,-2.864074707E-2,-9.101867676E-2,-3.356933594E-4
7.284686302E1,-1.480102539E-2,-1.069946289E-1,-8.850097656E-3
7.294711326E1,-4.568481445E-2,-2.604675293E-2,-8.874511719E-2
7.304733299E1,-2.545166016E-2,7.409667969E-2,1.351928711E-2
7.314758323E1,6.190490723E-2,5.172729492E-2,1.402893066E-1
7.324780296E1,1.609802246E-2,1.039276123E-1,-2.482604980E-2
7.334805320E1,5.447387695E-3,-4.627990723E-2,1.565551758E-2
7.344830345E1,-3.396606445E-2,-4.841613770E-2,5.612182617E-2
7.354852317E1,1.823425293E-2,5.950927734E-4,4.989624023E-3
7.364877342E1,2.142333984E-2,4.640197754E-2,-1.950073242E-2
7.374902366E1,-9.460449219E-4,-1.112365723E-2,1.565551758E-2
7.384924339E1,1.289367676E-2,-1.219177246E-2,2.310180664E-2
7.394949363E1,4.804992676E-2,-5.267333984E-2,3.907775879E-2
7.404974388E1,6.190490723E-2,-1.219177246E-2,-5.661010742E-3
7.414996360E1,-2.864074707E-2,-1.357574463E-1,1.338958740E-1
7.425021385E1,-1.096038818E-1,-9.208679199E-2,-8.981323242E-2
7.435046409E1,-4.461669922E-2,3.468322754E-2,1.245117188E-2
7.445071433E1,2.674865723E-2,-9.741210938E-2,-2.482604980E-2
7.455096458E1,6.616210938E-2,3.784179688E-3,-7.063293457E-2
7.465118430E1,1.928710938E-2,1.663208008E-3,-2.589416504E-2
7.475143455E1,8.636474609E-3,1.017761230E-2,-3.335571289E-2
7.485165428E1,9.704589844E-3,5.950927734E-4,-1.844787598E-2
7.495190452E1,3.311157227E-3,-1.965332031E-2,-3.228759766E-2
7.505215476E1,-9.475708008E-3,-4.730224609E-3,-3.356933594E-4
7.515237449E1,-3.077697754E-2,4.000854492E-2,-8.850097656E-3
7.525262474E1,-2.757263184E-2,3.254699707E-2,8.193969727E-3
7.535287498E1,6.515502930E-3,2.615356445E-2,-1.403808594E-3
7.545309470E1,4.379272461E-3,1.017761230E-2,-3.524780273E-3
7.555334495E1,3.311157227E-3,-1.112365723E-2,1.138305664E-2
7.565359519E1,1.220703125E-4,-1.541137695E-3,3.163146973E-2
7.575381492E1,-3.082275391E-3,2.403259277E-2,7.324218750E-4
