"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.192838382E1,5.281524658E1,-1.384582520E1,-2.037048340E0
8.202872562E1,5.281524658E1,-1.332702637E1,-2.937316895E0
8.212943363E1,5.311584473E1,-1.263580322E1,-4.737854004E0
8.223014164E1,5.341491699E1,-1.402587891E1,-2.337646484E0
8.233084964E1,5.281524658E1,-1.384582520E1,-2.638244629E0
8.243152713E1,5.281524658E1,-1.332702637E1,-2.937316895E0
8.253226566E1,5.401611328E1,-1.367645264E1,-2.337646484E0
8.263297367E1,5.311584473E1,-1.298675537E1,-2.337646484E0
8.273529911E1,5.281524658E1,-1.367645264E1,-2.937316895E0
8.283554935E1,5.401611328E1,-1.367645264E1,-1.737976074E0
8.293579959E1,5.311584473E1,-1.263580322E1,-2.337646484E0
8.303604984E1,5.191497803E1,-1.263580322E1,-1.737976074E0
8.313651371E1,5.311584473E1,-1.332702637E1,-1.737976074E0
8.323722171E1,5.461578369E1,-1.419677734E1,-1.437377930E0
8.333789920E1,5.431518555E1,-1.454620361E1,-1.437377930E0
8.343863773E1,5.401611328E1,-1.332702637E1,-4.138183594E0
8.353934574E1,5.401611328E1,-1.298675537E1,-4.138183594E0
8.364005374E1,5.311584473E1,-1.332702637E1,-2.937316895E0
8.374076175E1,5.161590576E1,-1.246643066E1,-3.837585449E0
8.384296512E1,5.251464844E1,-1.332702637E1,-4.138183594E0
8.394321537E1,5.401611328E1,-1.436614990E1,-1.136779785E0
8.404346561E1,5.251464844E1,-1.263580322E1,-3.536987305E0
8.414368534E1,5.191497803E1,-1.298675537E1,-4.737854004E0
8.424430179E1,5.161590576E1,-1.263580322E1,-4.138183594E0
8.434500980E1,5.221557617E1,-1.315612793E1,-3.237915039E0
8.444571781E1,5.191497803E1,-1.332702637E1,-1.737976074E0
8.454642582E1,5.251464844E1,-1.263580322E1,-3.536987305E0
8.464713382E1,5.341491699E1,-1.419677734E1,-2.037048340E0
8.474784183E1,5.371551514E1,-1.350555420E1,-2.037048340E0
8.484854984E1,5.371551514E1,-1.402587891E1,-3.536987305E0
8.495063114E1,5.221557617E1,-1.280670166E1,-3.237915039E0
8.505088138E1,5.281524658E1,-1.350555420E1,-3.837585449E0
8.515110111E1,5.401611328E1,-1.402587891E1,-2.937316895E0
8.525138187E1,5.191497803E1,-1.298675537E1,-4.138183594E0
8.535208988E1,5.281524658E1,-1.332702637E1,-2.937316895E0
8.545279789E1,5.161590576E1,-1.194610596E1,-5.937194824E0
8.555350589E1,5.281524658E1,-1.280670166E1,-3.237915039E0
8.565421390E1,5.161590576E1,-1.298675537E1,-4.138183594E0
8.575492191E1,5.281524658E1,-1.315612793E1,-3.837585449E0
8.585562992E1,5.401611328E1,-1.419677734E1,-3.837585449E0
8.595804691E1,5.371551514E1,-1.367645264E1,-2.937316895E0
8.605829715E1,5.431518555E1,-1.350555420E1,-2.037048340E0
8.615851688E1,5.311584473E1,-1.332702637E1,-4.138183594E0
8.625876712E1,5.341491699E1,-1.367645264E1,-3.536987305E0
8.635916996E1,5.251464844E1,-1.211700439E1,-5.036926270E0
8.645987796E1,5.251464844E1,-1.280670166E1,-3.237915039E0
8.656058597E1,5.191497803E1,-1.194610596E1,-4.138183594E0
8.666129398E1,5.431518555E1,-1.436614990E1,-1.737976074E0
8.676200199E1,5.401611328E1,-1.402587891E1,-2.337646484E0
8.686267948E1,5.341491699E1,-1.315612793E1,-2.638244629E0
8.696341800E1,5.401611328E1,-1.315612793E1,-3.237915039E0
8.706568241E1,5.221557617E1,-1.246643066E1,-3.837585449E0
8.716593265E1,5.341491699E1,-1.159667969E1,-3.536987305E0
8.726621341E1,5.371551514E1,-1.350555420E1,-2.037048340E0
8.736643314E1,5.311584473E1,-1.176605225E1,-5.036926270E0
8.746695804E1,5.401611328E1,-1.315612793E1,-2.037048340E0
8.756766605E1,5.341491699E1,-1.246643066E1,-2.638244629E0
8.766837406E1,5.341491699E1,-1.228637695E1,-1.737976074E0
8.776908206E1,5.311584473E1,-1.055603027E1,-5.337524414E0
8.786979007E1,5.401611328E1,-1.315612793E1,-3.237915039E0
8.797049808E1,5.401611328E1,-1.280670166E1,-3.837585449E0
8.807120609E1,5.431518555E1,-1.315612793E1,-1.437377930E0
8.817334842E1,5.341491699E1,-1.159667969E1,-4.737854004E0
8.827359867E1,5.431518555E1,-1.246643066E1,-3.837585449E0
8.837381839E1,5.461578369E1,-1.367645264E1,-2.337646484E0
8.847406864E1,5.371551514E1,-1.298675537E1,-4.138183594E0
8.857474613E1,5.521545410E1,-1.332702637E1,-1.136779785E0
8.867545414E1,5.401611328E1,-1.228637695E1,-3.536987305E0
8.877616214E1,5.341491699E1,-1.159667969E1,-3.536987305E0
8.887687015E1,5.521545410E1,-1.280670166E1,-3.237915039E0
8.897757816E1,5.431518555E1,-1.194610596E1,-4.138183594E0
8.907828617E1,5.491485596E1,-1.315612793E1,-2.638244629E0
8.918079471E1,5.491485596E1,-1.298675537E1,-2.337646484E0
8.928101444E1,5.551605225E1,-1.367645264E1,-1.737976074E0
8.938126468E1,5.491485596E1,-1.142578125E1,-3.837585449E0
8.948151493E1,5.611572266E1,-1.332702637E1,-2.937316895E0
8.958182621E1,5.521545410E1,-1.194610596E1,-2.937316895E0
8.968253421E1,5.461578369E1,-1.176605225E1,-3.837585449E0
8.978324222E1,5.551605225E1,-1.263580322E1,-1.737976074E0
8.988391971E1,5.551605225E1,-1.211700439E1,-2.638244629E0
8.998462772E1,5.581512451E1,-1.263580322E1,-2.337646484E0
9.008536624E1,5.611572266E1,-1.315612793E1,-1.437377930E0
9.018607425E1,5.581512451E1,-1.176605225E1,-4.437255859E0
9.028843021E1,5.641479492E1,-1.263580322E1,-1.136779785E0
9.038868045E1,5.521545410E1,-1.159667969E1,-5.337524414E0
9.048890018E1,5.581512451E1,-1.211700439E1,-3.237915039E0
9.058915042E1,5.581512451E1,-1.332702637E1,-5.371093750E-1
9.068961429E1,5.491485596E1,-1.246643066E1,-3.237915039E0
9.079032230E1,5.521545410E1,-1.194610596E1,-2.937316895E0
9.089103031E1,5.551605225E1,-1.176605225E1,-4.437255859E0
9.099179348E1,5.611572266E1,-1.246643066E1,-2.037048340E0
9.109250149E1,5.551605225E1,-1.228637695E1,-3.536987305E0
9.119320950E1,5.641479492E1,-1.263580322E1,-2.937316895E0
9.129391751E1,5.611572266E1,-1.246643066E1,-3.837585449E0
9.139615139E1,5.611572266E1,-1.211700439E1,-2.037048340E0
9.149637112E1,5.671539307E1,-1.228637695E1,-3.536987305E0
9.159662136E1,5.611572266E1,-1.124572754E1,-4.138183594E0
9.169687161E1,5.581512451E1,-1.159667969E1,-2.937316895E0
9.179745755E1,5.611572266E1,-1.159667969E1,-3.536987305E0
9.189816555E1,5.521545410E1,-1.194610596E1,-2.337646484E0
9.199887356E1,5.581512451E1,-1.124572754E1,-2.937316895E0
9.209958157E1,5.521545410E1,-1.124572754E1,-3.536987305E0
9.220025906E1,5.611572266E1,-1.159667969E1,-3.536987305E0
9.230099759E1,5.761566162E1,-1.246643066E1,-2.638244629E0
9.240170559E1,5.641479492E1,-1.176605225E1,-3.837585449E0
9.250381741E1,5.491485596E1,-1.090698242E1,-5.337524414E0
9.260403714E1,5.581512451E1,-1.142578125E1,-1.437377930E0
9.270428738E1,5.641479492E1,-1.211700439E1,-2.638244629E0
9.280453763E1,5.761566162E1,-1.107635498E1,-2.638244629E0
9.290524563E1,5.701599121E1,-1.211700439E1,-2.638244629E0
9.300595364E1,5.671539307E1,-1.142578125E1,-3.237915039E0
9.310666165E1,5.701599121E1,-1.107635498E1,-5.036926270E0
9.320736966E1,5.731506348E1,-1.211700439E1,-2.638244629E0
9.330807766E1,5.761566162E1,-1.124572754E1,-2.337646484E0
9.340875515E1,5.671539307E1,-1.142578125E1,-3.237915039E0
9.351120266E1,5.761566162E1,-1.142578125E1,-4.437255859E0
9.361145291E1,5.761566162E1,-1.142578125E1,-4.437255859E0
9.371170315E1,5.851593018E1,-1.159667969E1,-2.937316895E0
9.381195340E1,5.791473389E1,-1.176605225E1,-3.237915039E0
9.391229519E1,5.821533203E1,-1.142578125E1,-3.237915039E0
9.401303372E1,5.701599121E1,-1.038665771E1,-3.237915039E0
9.411374173E1,5.641479492E1,-1.107635498E1,-3.237915039E0
9.421444973E1,5.761566162E1,-1.159667969E1,-1.136779785E0
9.431515774E1,5.761566162E1,-1.142578125E1,-3.837585449E0
9.441589627E1,5.761566162E1,-1.142578125E1,-3.837585449E0
9.451657376E1,5.821533203E1,-1.142578125E1,-1.437377930E0
9.461886868E1,5.761566162E1,-1.055603027E1,-2.937316895E0
9.471911892E1,5.821533203E1,-1.090698242E1,-2.337646484E0
9.481936917E1,5.911560059E1,-1.124572754E1,-2.337646484E0
9.491958889E1,5.881500244E1,-1.176605225E1,-1.437377930E0
9.502011380E1,5.821533203E1,-1.159667969E1,-4.138183594E0
9.512082180E1,5.851593018E1,-1.107635498E1,-2.638244629E0
9.522152981E1,5.851593018E1,-1.159667969E1,-1.737976074E0
9.532223782E1,5.731506348E1,-1.124572754E1,-1.136779785E0
9.542294583E1,5.911560059E1,-1.107635498E1,-2.037048340E0
9.552365384E1,5.791473389E1,-1.072692871E1,-2.037048340E0
9.562436184E1,5.821533203E1,-1.142578125E1,-1.437377930E0
9.572653470E1,5.791473389E1,-1.055603027E1,-1.737976074E0
9.582678494E1,5.791473389E1,-1.072692871E1,-2.638244629E0
9.592700467E1,6.211547852E1,-1.367645264E1,-1.673736572E1
9.602725491E1,6.691589355E1,-1.713562012E1,-1.793823242E1
9.612787136E1,6.541595459E1,-1.748657227E1,-2.153778076E1
9.622860989E1,6.511535645E1,-1.765594482E1,-2.303771973E1
9.632931790E1,6.361541748E1,-1.713562012E1,-2.393798828E1
9.643002591E1,6.781463623E1,-1.835632324E1,-1.703796387E1
9.653073391E1,5.431518555E1,-1.367645264E1,2.226257324E1
9.663144192E1,3.151550293E1,-7.786560059E0,3.606262207E1
9.673395047E1,2.671508789E1,5.374145508E0,2.586212158E1
9.683420071E1,2.431488037E1,-4.496765137E0,1.596221924E1
9.693442044E1,2.281494141E1,-9.346008301E0,-8.377075195E-1
9.703467068E1,2.161560059E1,-1.021575928E1,-7.138061523E0
9.713498196E1,2.251586914E1,-2.246093750E0,-7.138061523E0
9.723568997E1,2.251586914E1,-3.627014160E0,-7.138061523E0
9.733639798E1,2.341613770E1,-2.935791016E0,-8.937072754E0
9.743710598E1,2.311553955E1,-4.145812988E0,-7.437133789E0
9.753781399E1,2.251586914E1,-9.866333008E0,-5.337524414E0
9.763852200E1,2.011566162E1,-1.609649658E1,-6.536865234E0
9.773926052E1,1.831512451E1,-2.197570801E1,-8.337402344E0
9.784161648E1,1.501464844E1,-2.544555664E1,-1.193695068E1
9.794186673E1,1.111602783E1,-2.925567627E1,-1.133728027E1
9.804208645E1,8.116149902E0,-3.219604492E1,-1.043701172E1
9.814230618E1,7.215881348E0,-3.254699707E1,-1.223754883E1
9.824277005E1,5.114746094E0,-3.271636963E1,-1.253814697E1
9.834347805E1,4.515075684E0,-3.323669434E1,-1.343688965E1
9.844418606E1,3.915405273E0,-3.237609863E1,-1.553802490E1
9.854489407E1,1.815795898E0,-3.323669434E1,-1.343688965E1
9.864560208E1,1.815795898E0,-3.340606689E1,-1.373748779E1
9.874631009E1,3.315734863E0,-3.237609863E1,-1.493682861E1
9.884701809E1,5.415344238E0,-3.185577393E1,-1.403808594E1
9.894919095E1,5.114746094E0,-3.254699707E1,-1.463775635E1
9.904944119E1,5.415344238E0,-3.185577393E1,-1.463775635E1
9.914969143E1,4.515075684E0,-3.167572021E1,-1.493682861E1
9.924997220E1,5.114746094E0,-3.167572021E1,-1.613769531E1
9.935055813E1,4.216003418E0,-3.098602295E1,-1.493682861E1
9.945126614E1,5.114746094E0,-3.115692139E1,-1.523742676E1
9.955197415E1,6.015014648E0,-3.167572021E1,-1.373748779E1
9.965268216E1,5.114746094E0,-3.063659668E1,-1.433715820E1
9.975339016E1,4.515075684E0,-2.977600098E1,-1.643829346E1
9.985409817E1,4.815673828E0,-3.098602295E1,-1.493682861E1
9.995480618E1,4.515075684E0,-3.046569824E1,-1.463775635E1
1.000569180E2,5.715942383E0,-3.063659668E1,-1.493682861E1
1.001571682E2,5.114746094E0,-2.994689941E1,-1.433715820E1
1.002573880E2,5.114746094E0,-3.115692139E1,-1.403808594E1
1.003576382E2,6.915283203E0,-3.219604492E1,-1.283721924E1
1.004583462E2,7.215881348E0,-3.254699707E1,-1.343688965E1
1.005590542E2,6.015014648E0,-3.254699707E1,-1.223754883E1
