"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.383683994E2,1.506042480E-2,-3.703308105E-2,-2.862548828E-2
3.384685886E2,1.292419434E-2,8.773803711E-3,-2.648925781E-2
3.385688084E2,1.525878906E-4,-1.466369629E-2,-2.862548828E-2
3.386690281E2,1.612854004E-2,-8.270263672E-3,-2.330017090E-2
3.387692173E2,9.735107422E-3,2.593994141E-4,-3.181457520E-2
3.388694370E2,-3.051757812E-3,-4.013061523E-3,-2.755737305E-2
3.389696568E2,8.666992188E-3,-1.252746582E-2,-3.181457520E-2
3.390698460E2,5.477905273E-3,1.091003418E-2,-2.862548828E-2
3.391700352E2,3.341674805E-3,-8.270263672E-3,-3.074645996E-2
3.392702549E2,7.598876953E-3,-7.202148438E-3,-2.755737305E-2
3.393704746E2,1.719665527E-2,3.448486328E-3,-2.755737305E-2
3.394706638E2,-1.370239258E-2,2.156066895E-2,-3.501892090E-2
3.395708836E2,-5.172729492E-3,1.197814941E-2,-4.141235352E-2
3.396711033E2,-1.689147949E-2,-4.013061523E-3,-4.353332520E-2
3.397712925E2,-5.172729492E-3,1.091003418E-2,-4.141235352E-2
3.398714817E2,-1.689147949E-2,6.652832031E-3,-4.566955566E-2
3.399717319E2,-1.583862305E-2,3.448486328E-3,-4.779052734E-2
3.400719212E2,-7.308959961E-3,-2.424621582E-2,-5.099487305E-2
3.401721409E2,-3.051757812E-3,-2.105712891E-2,-5.525207520E-2
3.402723301E2,-5.172729492E-3,-5.065917969E-3,-5.632019043E-2
3.403725193E2,-1.583862305E-2,2.380371094E-3,-6.378173828E-2
3.404727390E2,-1.049804688E-2,-2.743530273E-2,-7.655334473E-2
3.405729588E2,-1.477050781E-2,-1.145935059E-2,-7.762145996E-2
3.406731480E2,-2.435302734E-2,4.516601562E-3,-8.401489258E-2
3.407733677E2,-1.263427734E-2,1.091003418E-2,-9.254455566E-2
3.408735569E2,-1.370239258E-2,2.262878418E-2,-1.010589600E-1
3.409738071E2,-1.049804688E-2,2.380371094E-3,-1.095886230E-1
3.410739964E2,-4.119873047E-3,-1.039123535E-2,-1.106414795E-1
3.411741856E2,-4.119873047E-3,1.091003418E-2,-1.213073730E-1
3.412744053E2,-9.445190430E-3,1.516723633E-2,-1.287536621E-1
3.413745945E2,-6.240844727E-3,1.942443848E-2,-1.543273926E-1
3.414748142E2,9.735107422E-3,-1.359558105E-2,-1.671142578E-1
3.415750034E2,2.038574219E-2,8.773803711E-3,-1.734924316E-1
3.416752232E2,-1.983642578E-3,9.841918945E-3,-1.873474121E-1
3.417754429E2,-1.477050781E-2,6.204223633E-2,-2.107849121E-1
3.418756321E2,-4.885864258E-2,4.393005371E-2,-2.256927490E-1
3.419758823E2,-7.867431641E-2,2.049255371E-2,-2.501983643E-1
3.420760410E2,-7.762145996E-2,6.652832031E-3,-2.853546143E-1
3.421762608E2,-7.015991211E-2,4.179382324E-2,-2.949371338E-1
3.422764805E2,-3.181457520E-2,2.688598633E-2,-3.087921143E-1
3.423767002E2,-3.288269043E-2,3.448486328E-3,-3.258361816E-1
3.424768894E2,-1.156616211E-2,-8.270263672E-3,-3.396759033E-1
3.425770786E2,-1.156616211E-2,7.705688477E-3,-3.428802490E-1
3.426772984E2,2.145385742E-2,-4.013061523E-3,-3.332824707E-1
3.427774876E2,-1.583862305E-2,6.652832031E-3,-3.311614990E-1
3.428777073E2,-1.583862305E-2,6.204223633E-2,-3.215637207E-1
3.429779270E2,-3.500366211E-2,7.482910156E-2,-3.290252686E-1
3.430781162E2,-8.506774902E-2,4.818725586E-2,-3.396759033E-1
3.431783360E2,-6.057739258E-2,1.730346680E-2,-3.396759033E-1
3.432785557E2,-4.779052734E-2,1.409912109E-2,-3.279571533E-1
3.433787449E2,-1.983642578E-3,1.837158203E-2,-3.087921143E-1
3.434789573E2,7.598876953E-3,5.584716797E-3,-2.949371338E-1
3.435791465E2,9.735107422E-3,6.652832031E-3,-2.832183838E-1
3.436793663E2,6.546020508E-3,8.773803711E-3,-2.757568359E-1
3.437795860E2,2.273559570E-3,2.688598633E-2,-2.747039795E-1
3.438797752E2,1.399230957E-2,1.942443848E-2,-2.725677490E-1
3.439799949E2,-2.754211426E-2,2.474975586E-2,-2.714996338E-1
3.440802146E2,-1.983642578E-3,1.304626465E-2,-2.725677490E-1
3.441804039E2,-4.353332520E-2,1.197814941E-2,-2.672424316E-1
3.442805931E2,-1.156616211E-2,2.474975586E-2,-2.587127686E-1
3.443808128E2,2.273559570E-3,2.380371094E-3,-2.480621338E-1
3.444810325E2,5.477905273E-3,1.623535156E-2,-2.118530273E-1
3.445812217E2,4.275512695E-2,1.942443848E-2,-1.607208252E-1
3.446814415E2,2.252197266E-2,3.221130371E-2,-1.149139404E-1
3.447816307E2,1.525878906E-4,4.818725586E-2,-9.573364258E-2
3.448818504E2,-1.902770996E-2,1.091003418E-2,-9.254455566E-2
3.449821006E2,-6.240844727E-3,-1.785278320E-2,-7.229614258E-2
3.450822593E2,-1.795959473E-2,-1.466369629E-2,-6.057739258E-2
3.451824791E2,-2.648925781E-2,8.773803711E-3,-6.164550781E-2
3.452826683E2,-1.583862305E-2,3.448486328E-3,-6.164550781E-2
3.453828880E2,-1.983642578E-3,2.688598633E-2,-5.313110352E-2
3.454831077E2,-9.155273438E-4,4.286193848E-2,-3.713989258E-2
3.455832969E2,-5.172729492E-3,4.606628418E-2,-1.690673828E-2
3.456835166E2,1.220703125E-3,2.474975586E-2,1.506042480E-2
3.457837364E2,-5.172729492E-3,2.581787109E-2,4.487609863E-2
3.458839256E2,-1.156616211E-2,2.795410156E-2,7.151794434E-2
3.459841453E2,1.080322266E-2,-1.252746582E-2,9.814453125E-2
3.460843345E2,-3.051757812E-3,-1.466369629E-2,1.322326660E-1
3.461845542E2,-9.445190430E-3,1.327514648E-3,1.535339355E-1
3.462847435E2,-3.820800781E-2,3.009033203E-2,1.791076660E-1
3.463849632E2,-1.795959473E-2,9.841918945E-3,1.982727051E-1
3.464851524E2,-5.172729492E-3,-4.013061523E-3,2.110595703E-1
3.465853721E2,-1.689147949E-2,1.304626465E-2,2.217102051E-1
3.466855918E2,-2.435302734E-2,4.606628418E-2,2.334289551E-1
3.467857811E2,-4.353332520E-2,5.032348633E-2,2.334289551E-1
3.468860008E2,-1.263427734E-2,5.584716797E-3,2.398223877E-1
3.469862205E2,2.273559570E-3,-2.105712891E-2,2.536773682E-1
3.470864097E2,-1.263427734E-2,1.409912109E-2,2.653961182E-1
3.471866294E2,-1.689147949E-2,3.448486328E-3,2.749786377E-1
3.472868492E2,6.546020508E-3,-2.531433105E-2,2.845611572E-1
3.473870384E2,4.409790039E-3,2.593994141E-4,2.994842529E-1
3.474872581E2,-7.308959961E-3,7.705688477E-3,3.069305420E-1
3.475874778E2,-9.445190430E-3,-4.661560059E-2,3.133239746E-1
3.476876670E2,-2.861022949E-2,-1.892089844E-2,3.303680420E-1
3.477878562E2,-3.181457520E-2,-4.013061523E-3,3.261108398E-1
3.478880760E2,-2.328491211E-2,-8.270263672E-3,3.420867920E-1
3.479882957E2,-2.542114258E-2,-5.065917969E-3,3.484802246E-1
3.480884849E2,2.996826172E-2,9.841918945E-3,3.580627441E-1
3.481887046E2,7.598876953E-3,-1.252746582E-2,3.665924072E-1
3.482888938E2,1.612854004E-2,-3.596496582E-2,3.772430420E-1
3.483891136E2,8.666992188E-3,-3.596496582E-2,3.751068115E-1
3.484893028E2,5.477905273E-3,-1.252746582E-2,3.751068115E-1
3.485895225E2,-1.156616211E-2,-5.940246582E-2,3.676605225E-1
3.486897422E2,-1.156616211E-2,-1.876831055E-3,3.612670898E-1
3.487899620E2,-1.983642578E-3,-8.087158203E-4,3.655242920E-1
3.488901512E2,-1.983642578E-3,-2.743530273E-2,3.527374268E-1
3.489903709E2,-4.992675781E-2,1.197814941E-2,3.282470703E-1
3.490905601E2,-8.401489258E-2,-8.270263672E-3,2.909545898E-1
3.491907798E2,-6.909179688E-2,-9.338378906E-3,2.238464355E-1
3.492909690E2,-1.255493164E-1,5.584716797E-3,1.514129639E-1
3.493911888E2,-7.974243164E-2,1.197814941E-2,9.707641602E-2
3.494914085E2,-3.074645996E-2,7.705688477E-3,6.512451172E-2
3.495915977E2,1.525878906E-4,-1.678466797E-2,3.636169434E-2
3.496918174E2,1.525878906E-4,-1.998901367E-2,1.185607910E-2
3.497920372E2,-9.155273438E-4,1.327514648E-3,4.394531250E-3
3.498922264E2,1.612854004E-2,2.156066895E-2,1.373291016E-4
3.499924461E2,2.273559570E-3,3.009033203E-2,-1.158142090E-2
3.500926353E2,5.661010742E-2,1.327514648E-3,-2.223205566E-2
3.501928550E2,2.464294434E-2,-7.202148438E-3,-3.395080566E-2
3.502930442E2,5.661010742E-2,4.516601562E-3,-3.288269043E-2
3.503932640E2,3.210449219E-2,5.584716797E-3,-3.713989258E-2
3.504934837E2,2.359008789E-2,9.841918945E-3,-4.566955566E-2
3.505937034E2,1.826477051E-2,1.327514648E-3,-5.206298828E-2
3.506938926E2,2.784729004E-2,-2.944946289E-3,-5.099487305E-2
3.507941124E2,1.080322266E-2,-9.338378906E-3,-5.632019043E-2
3.508943016E2,2.359008789E-2,-1.785278320E-2,-6.271362305E-2
3.509945213E2,1.719665527E-2,-2.317810059E-2,-6.271362305E-2
3.510947410E2,3.424072266E-2,-1.571655273E-2,-6.483459473E-2
3.511949302E2,2.359008789E-2,4.516601562E-3,-6.057739258E-2
3.512951194E2,2.784729004E-2,4.516601562E-3,-6.378173828E-2
3.513953392E2,2.359008789E-2,-4.013061523E-3,-6.910705566E-2
3.514955589E2,2.145385742E-2,-6.134033203E-3,-6.590270996E-2
3.515957786E2,-9.155273438E-4,4.516601562E-3,-6.697082520E-2
3.516959678E2,4.409790039E-3,-1.359558105E-2,-6.483459473E-2
3.517961570E2,-4.119873047E-3,-2.531433105E-2,-6.697082520E-2
3.518963768E2,-8.377075195E-3,-1.571655273E-2,-6.697082520E-2
3.519965965E2,-7.308959961E-3,-1.252746582E-2,-6.590270996E-2
3.520968162E2,-1.583862305E-2,-1.145935059E-2,-6.697082520E-2
3.521970054E2,9.735107422E-3,-1.359558105E-2,-6.590270996E-2
3.522972251E2,-9.155273438E-4,-8.087158203E-4,-6.057739258E-2
3.523974144E2,1.080322266E-2,5.584716797E-3,-6.057739258E-2
3.524976341E2,-3.051757812E-3,1.304626465E-2,-5.845642090E-2
3.525978538E2,-7.308959961E-3,9.841918945E-3,-5.632019043E-2
3.526980430E2,1.525878906E-4,-1.039123535E-2,-5.418395996E-2
3.527982627E2,1.220703125E-3,-1.466369629E-2,-4.992675781E-2
3.528984520E2,4.409790039E-3,2.593994141E-4,-5.099487305E-2
3.529986717E2,6.546020508E-3,1.516723633E-2,-4.885864258E-2
3.530988914E2,3.341674805E-3,1.409912109E-2,-4.673767090E-2
3.531990806E2,1.187133789E-2,-5.065917969E-3,-4.460144043E-2
3.532993003E2,5.477905273E-3,4.516601562E-3,-4.460144043E-2
3.533994896E2,-8.377075195E-3,2.581787109E-2,-4.353332520E-2
3.534997214E2,8.666992188E-3,8.773803711E-3,-3.820800781E-2
3.535999411E2,-1.263427734E-2,-1.998901367E-2,-3.820800781E-2
3.537001608E2,-3.051757812E-3,-3.915405273E-2,-4.034423828E-2
3.538003501E2,-1.689147949E-2,-3.276062012E-2,-3.501892090E-2
3.539005393E2,-1.477050781E-2,-1.571655273E-2,-3.820800781E-2
3.540007285E2,-1.902770996E-2,-1.359558105E-2,-3.501892090E-2
3.541009787E2,-2.648925781E-2,2.049255371E-2,-3.395080566E-2
3.542011679E2,8.666992188E-3,1.091003418E-2,-3.820800781E-2
3.543013571E2,-1.263427734E-2,-6.134033203E-3,-3.713989258E-2
3.544015769E2,4.701232910E-2,-5.065917969E-3,-4.034423828E-2
3.545017661E2,6.546020508E-3,1.153106689E-1,-2.969360352E-2
3.546019858E2,1.931762695E-2,1.837158203E-2,-3.608703613E-2
3.547021750E2,-1.049804688E-2,-6.047058105E-2,-4.141235352E-2
3.548023947E2,-5.172729492E-3,-1.009521484E-1,-4.034423828E-2
3.549026145E2,-3.288269043E-2,4.516601562E-3,-3.927612305E-2
3.550028037E2,-7.308959961E-3,3.009033203E-2,-3.074645996E-2
3.551030234E2,-2.009582520E-2,3.860473633E-2,-4.246520996E-2
3.552032431E2,2.273559570E-3,1.516723633E-2,-3.288269043E-2
3.553034323E2,-5.172729492E-3,1.409912109E-2,-3.608703613E-2
3.554036521E2,8.666992188E-3,2.380371094E-3,-3.608703613E-2
3.555039023E2,1.080322266E-2,2.049255371E-2,-3.288269043E-2
3.556040915E2,-6.240844727E-3,8.773803711E-3,-4.246520996E-2
3.557042502E2,-5.172729492E-3,3.448486328E-3,-3.608703613E-2
3.558044699E2,1.399230957E-2,-1.678466797E-2,-4.141235352E-2
3.559046897E2,-5.172729492E-3,3.448486328E-3,-4.460144043E-2
3.560049094E2,-8.377075195E-3,1.197814941E-2,-3.820800781E-2
3.561051291E2,-7.308959961E-3,9.841918945E-3,-4.673767090E-2
3.562053183E2,2.273559570E-3,-4.013061523E-3,-4.779052734E-2
3.563055075E2,-1.983642578E-3,2.593994141E-4,-4.992675781E-2
3.564057273E2,-1.263427734E-2,7.705688477E-3,-5.206298828E-2
3.565059165E2,-1.583862305E-2,1.623535156E-2,-5.738830566E-2
3.566061362E2,-2.328491211E-2,1.942443848E-2,-5.950927734E-2
3.567063559E2,-1.263427734E-2,1.304626465E-2,-6.590270996E-2
3.568065451E2,-1.795959473E-2,1.623535156E-2,-6.910705566E-2
3.569067649E2,1.220703125E-3,8.773803711E-3,-6.803894043E-2
3.570069846E2,1.187133789E-2,3.434753418E-2,-7.336425781E-2
3.571072043E2,1.220703125E-3,3.753662109E-2,-7.655334473E-2
3.572073935E2,-1.477050781E-2,2.902221680E-2,-8.615112305E-2
3.573075827E2,-5.172729492E-3,-5.065917969E-3,-8.401489258E-2
3.574078025E2,-3.051757812E-3,-7.202148438E-3,-9.254455566E-2
3.575080222E2,-1.795959473E-2,1.409912109E-2,-9.359741211E-2
3.576082114E2,-1.477050781E-2,1.091003418E-2,-9.359741211E-2
3.577084311E2,9.735107422E-3,-1.145935059E-2,-9.040832520E-2
3.578086203E2,-7.308959961E-3,-1.876831055E-3,-9.680175781E-2
3.579088400E2,1.080322266E-2,8.773803711E-3,-1.010589600E-1
3.580090293E2,-1.263427734E-2,5.584716797E-3,-1.085205078E-1
3.581092795E2,-4.246520996E-2,5.584716797E-3,-1.223602295E-1
3.582094687E2,4.409790039E-3,-9.338378906E-3,-1.383514404E-1
3.583096579E2,1.719665527E-2,2.581787109E-2,-1.372833252E-1
3.584098776E2,-3.051757812E-3,-6.134033203E-3,-1.415405273E-1
3.585100974E2,-8.377075195E-3,-1.678466797E-2,-1.383514404E-1
3.586102866E2,1.187133789E-2,-7.202148438E-3,-1.362152100E-1
3.587105063E2,-1.983642578E-3,1.197814941E-2,-1.457977295E-1
3.588106955E2,2.784729004E-2,6.652832031E-3,-1.436767578E-1
3.589109152E2,-4.119873047E-3,2.795410156E-2,-1.372833252E-1
3.590111350E2,8.666992188E-3,1.942443848E-2,-1.468658447E-1
3.591113242E2,1.612854004E-2,-1.145935059E-2,-1.479339600E-1
3.592115439E2,-9.155273438E-4,-4.013061523E-3,-1.490020752E-1
3.593117636E2,8.666992188E-3,2.688598633E-2,-1.500701904E-1
3.594119528E2,-1.477050781E-2,8.773803711E-3,-1.564483643E-1
3.595121726E2,5.235290527E-2,-1.571655273E-2,-1.788177490E-1
3.596123618E2,9.921264648E-2,-3.596496582E-2,-1.873474121E-1
3.597125815E2,4.701232910E-2,-1.998901367E-2,-2.043914795E-1
3.598128012E2,4.382324219E-2,2.795410156E-2,-1.873474121E-1
3.599129904E2,-3.051757812E-3,3.114318848E-2,-2.107849121E-1
3.600132102E2,1.525878906E-4,2.902221680E-2,-2.278289795E-1
3.601134299E2,-6.590270996E-2,1.197814941E-2,-2.331542969E-1
3.602136191E2,-7.762145996E-2,3.327941895E-2,-2.288970947E-1
3.603138388E2,-7.762145996E-2,2.902221680E-2,-2.235717773E-1
3.604140280E2,-7.762145996E-2,2.474975586E-2,-2.320861816E-1
3.605142478E2,-8.934020996E-2,-4.342651367E-2,-2.533874512E-1
3.606144370E2,-2.861022949E-2,-3.703308105E-2,-2.512664795E-1
3.607146567E2,-1.795959473E-2,-2.957153320E-2,-2.587127686E-1
3.608148764E2,-3.074645996E-2,1.327514648E-3,-2.533874512E-1
3.609150656E2,-3.926086426E-2,-1.876831055E-3,-2.608489990E-1
3.610152854E2,-1.370239258E-2,2.049255371E-2,-2.576599121E-1
3.611155051E2,-2.754211426E-2,5.351257324E-2,-2.555236816E-1
3.612156943E2,9.735107422E-3,2.688598633E-2,-2.576599121E-1
3.613159140E2,-2.967834473E-2,-1.145935059E-2,-2.533874512E-1
3.614161032E2,-9.445190430E-3,2.380371094E-3,-2.533874512E-1
3.615163230E2,3.424072266E-2,3.860473633E-2,-2.470092773E-1
3.616165427E2,-6.240844727E-3,1.623535156E-2,-2.480621338E-1
3.617167319E2,-3.713989258E-2,2.688598633E-2,-2.448730469E-1
3.618169516E2,-5.844116211E-2,2.156066895E-2,-2.246246338E-1
3.619171408E2,-1.902770996E-2,2.049255371E-2,-2.129211426E-1
3.620173606E2,-2.967834473E-2,3.434753418E-2,-2.033233643E-1
3.621175803E2,3.317260742E-2,5.778503418E-2,-1.884155273E-1
3.622177695E2,-5.844116211E-2,3.221130371E-2,-1.692352295E-1
3.623179892E2,-1.795959473E-2,9.841918945E-3,-1.713714600E-1
3.624182089E2,4.409790039E-3,-1.571655273E-2,-1.628417969E-1
3.625183982E2,3.742980957E-2,9.841918945E-3,-1.457977295E-1
3.626186179E2,-3.074645996E-2,-9.338378906E-3,-1.351470947E-1
3.627188071E2,-3.713989258E-2,2.262878418E-2,-1.298217773E-1
3.628190268E2,-1.983642578E-3,-1.678466797E-2,-1.394042969E-1
3.629192160E2,-5.630493164E-2,1.623535156E-2,-1.372833252E-1
3.630194358E2,-5.204772949E-2,5.245971680E-2,-1.223602295E-1
3.631196555E2,-6.240844727E-3,6.417846680E-2,-1.127777100E-1
3.632199057E2,5.340576172E-2,2.049255371E-2,-7.336425781E-2
3.633200949E2,1.080322266E-2,1.837158203E-2,-2.116394043E-2
3.634203147E2,1.187133789E-2,-8.087158203E-4,-8.377075195E-3
3.635205177E2,-2.221679688E-2,-1.571655273E-2,1.373291016E-4
3.636207374E2,9.735107422E-3,1.516723633E-2,9.719848633E-3
3.637209572E2,3.341674805E-3,2.049255371E-2,1.399230957E-2
3.638211464E2,1.220703125E-3,2.049255371E-2,1.292419434E-2
3.639213051E2,1.612854004E-2,1.197814941E-2,1.185607910E-2
3.640215248E2,1.612854004E-2,-2.944946289E-3,1.078796387E-2
3.641217445E2,4.168701172E-2,-2.105712891E-2,9.719848633E-3
3.642219642E2,3.849792480E-2,-2.531433105E-2,1.292419434E-2
3.643221534E2,2.273559570E-3,-1.876831055E-3,1.399230957E-2
3.644223427E2,2.571105957E-2,1.091003418E-2,2.038574219E-2
3.645225624E2,-4.119873047E-3,-1.876831055E-3,1.824951172E-2
3.646227821E2,-1.795959473E-2,-1.145935059E-2,1.611328125E-2
3.647229713E2,5.477905273E-3,-1.252746582E-2,2.357482910E-2
3.648231910E2,5.477905273E-3,-5.065917969E-3,1.931762695E-2
3.649233803E2,1.719665527E-2,1.327514648E-3,2.571105957E-2
3.650236000E2,-1.049804688E-2,1.516723633E-2,2.890014648E-2
3.651238197E2,-3.181457520E-2,-4.013061523E-3,3.422546387E-2
3.652240394E2,-5.172729492E-3,-9.338378906E-3,3.742980957E-2
3.653242286E2,2.273559570E-3,3.646850586E-2,3.529357910E-2
3.654244484E2,-5.172729492E-3,3.753662109E-2,3.210449219E-2
3.655246376E2,9.735107422E-3,-4.235839844E-2,3.315734863E-2
3.656248573E2,2.784729004E-2,-2.850341797E-2,3.422546387E-2
3.657250770E2,4.409790039E-3,5.584716797E-3,3.636169434E-2
3.658252662E2,-7.308959961E-3,8.773803711E-3,3.742980957E-2
3.659254860E2,-3.607177734E-2,-7.202148438E-3,3.315734863E-2
3.660256752E2,-2.009582520E-2,-2.850341797E-2,2.357482910E-2
3.661258949E2,1.220703125E-3,-9.338378906E-3,3.210449219E-2
3.662261146E2,-1.583862305E-2,-1.876831055E-3,2.038574219E-2
3.663263038E2,1.525878906E-4,5.584716797E-3,2.783203125E-2
3.664265236E2,-4.119873047E-3,4.516601562E-3,1.078796387E-2
3.665267128E2,2.273559570E-3,-2.105712891E-2,1.205444336E-3
3.666269325E2,-1.156616211E-2,-1.892089844E-2,4.394531250E-3
3.667271522E2,3.210449219E-2,-1.876831055E-3,-3.051757812E-3
3.668273414E2,1.220703125E-3,-2.317810059E-2,9.719848633E-3
3.669275612E2,-1.689147949E-2,-1.466369629E-2,-1.264953613E-2
3.670277504E2,1.292419434E-2,-2.210998535E-2,1.205444336E-3
3.671279701E2,4.275512695E-2,1.197814941E-2,1.373291016E-4
3.672281898E2,-5.172729492E-3,2.049255371E-2,-7.324218750E-3
3.673283790E2,5.767822266E-2,2.156066895E-2,-9.307861328E-4
3.674285988E2,1.931762695E-2,2.369689941E-2,-1.158142090E-2
3.675287880E2,3.956604004E-2,-9.338378906E-3,-1.051330566E-2
3.676290077E2,3.341674805E-3,-1.039123535E-2,-7.324218750E-3
3.677291969E2,-1.477050781E-2,-2.531433105E-2,1.373291016E-4
3.678294166E2,-7.308959961E-3,1.942443848E-2,3.341674805E-3
3.679296364E2,-3.713989258E-2,7.162475586E-2,2.273559570E-3
3.680298256E2,-1.689147949E-2,2.581787109E-2,4.394531250E-3
3.681300453E2,7.598876953E-3,7.705688477E-3,-5.187988281E-3
3.682302650E2,5.235290527E-2,-6.134033203E-3,9.719848633E-3
3.683304542E2,-1.370239258E-2,3.114318848E-2,4.394531250E-3
3.684306740E2,4.595947266E-2,3.448486328E-3,7.598876953E-3
3.685308937E2,-1.477050781E-2,-1.009521484E-1,-1.158142090E-2
3.686310829E2,-5.418395996E-2,-5.514526367E-2,-7.324218750E-3
3.687313026E2,-2.435302734E-2,2.795410156E-2,1.611328125E-2
3.688315223E2,-3.074645996E-2,4.925537109E-2,2.273559570E-3
3.689317421E2,3.341674805E-3,-1.998901367E-2,2.273559570E-3
3.690319618E2,7.598876953E-3,-2.531433105E-2,-3.051757812E-3
3.691321205E2,3.103637695E-2,-2.944946289E-3,2.273559570E-3
3.692323402E2,1.612854004E-2,-2.944946289E-3,4.394531250E-3
3.693325294E2,3.636169434E-2,3.541564941E-2,1.078796387E-2
3.694327492E2,2.464294434E-2,3.434753418E-2,1.373291016E-4
3.695329384E2,2.464294434E-2,2.262878418E-2,3.341674805E-3
3.696331581E2,-2.542114258E-2,-4.661560059E-2,-9.307861328E-4
3.697333778E2,-3.074645996E-2,-7.431030273E-2,-9.445190430E-3
3.698335670E2,-2.009582520E-2,-4.980468750E-2,-9.307861328E-4
3.699337867E2,2.145385742E-2,-4.447937012E-2,-3.051757812E-3
3.700340065E2,1.612854004E-2,4.074096680E-2,6.530761719E-3
3.701341957E2,-1.156616211E-2,8.547973633E-2,-9.307861328E-4
3.702344154E2,1.080322266E-2,2.581787109E-2,6.530761719E-3
3.703346046E2,-3.288269043E-2,-1.039123535E-2,1.373291016E-4
3.704348243E2,6.546020508E-3,-3.703308105E-2,-3.051757812E-3
3.705350136E2,-1.902770996E-2,-2.424621582E-2,-1.998901367E-3
3.706352333E2,7.598876953E-3,-3.276062012E-2,-3.051757812E-3
3.707354530E2,-9.155273438E-4,6.652832031E-3,5.462646484E-3
3.708356422E2,-2.221679688E-2,4.818725586E-2,1.078796387E-2
3.709358619E2,2.891540527E-2,2.795410156E-2,1.399230957E-2
3.710360512E2,3.956604004E-2,6.652832031E-3,1.718139648E-2
3.711362709E2,8.666992188E-3,-8.087158203E-4,7.598876953E-3
3.712364906E2,-1.983642578E-3,-2.944946289E-3,1.078796387E-2
3.713366798E2,-5.172729492E-3,-2.317810059E-2,2.143859863E-2
3.714368995E2,1.220703125E-3,-5.087280273E-2,2.143859863E-2
3.715370888E2,-1.049804688E-2,-3.596496582E-2,3.103637695E-2
3.716373085E2,1.525878906E-4,-9.338378906E-3,3.315734863E-2
3.717374977E2,-3.820800781E-2,-1.039123535E-2,4.487609863E-2
3.718377174E2,3.341674805E-3,2.369689941E-2,6.192016602E-2
3.719379371E2,4.168701172E-2,8.773803711E-3,7.363891602E-2
3.720381569E2,-1.156616211E-2,5.032348633E-2,8.003234863E-2
3.721383766E2,9.735107422E-3,1.623535156E-2,8.856201172E-2
3.722385658E2,3.210449219E-2,-1.876831055E-3,1.024017334E-1
3.723387855E2,2.571105957E-2,-4.661560059E-2,9.814453125E-2
3.724389747E2,2.038574219E-2,-5.514526367E-2,1.066589355E-1
3.725391945E2,1.931762695E-2,-4.022216797E-2,1.130523682E-1
3.726393837E2,-2.435302734E-2,-1.892089844E-2,1.141204834E-1
3.727396034E2,1.719665527E-2,-1.876831055E-3,1.247711182E-1
3.728397926E2,4.409790039E-3,6.652832031E-3,1.333007812E-1
3.729400123E2,8.666992188E-3,3.434753418E-2,1.300964355E-1
3.730402015E2,-9.155273438E-4,-8.270263672E-3,1.237030029E-1
3.731404213E2,-1.263427734E-2,-1.571655273E-2,1.034698486E-1
3.732406715E2,-1.370239258E-2,1.942443848E-2,8.323669434E-2
3.733408302E2,-1.263427734E-2,1.837158203E-2,5.340576172E-2
3.734410832E2,-1.689147949E-2,7.705688477E-3,3.955078125E-2
3.735412724E2,-1.902770996E-2,2.380371094E-3,1.718139648E-2
3.736414922E2,2.038574219E-2,1.327514648E-3,6.530761719E-3
3.737417119E2,1.187133789E-2,-1.466369629E-2,2.273559570E-3
3.738419011E2,-1.902770996E-2,-2.317810059E-2,-9.445190430E-3
3.739421208E2,1.292419434E-2,-1.785278320E-2,-2.223205566E-2
3.740423100E2,5.477905273E-3,2.688598633E-2,-4.246520996E-2
3.741425298E2,-1.263427734E-2,2.262878418E-2,-3.713989258E-2
3.742427495E2,-1.795959473E-2,1.730346680E-2,-3.288269043E-2
3.743429387E2,5.447387695E-2,3.448486328E-3,-4.992675781E-2
3.744431584E2,-1.074371338E-1,3.753662109E-2,-4.673767090E-2
3.745433476E2,-4.246520996E-2,4.606628418E-2,-3.501892090E-2
3.746435674E2,-7.308959961E-3,-1.039123535E-2,-4.885864258E-2
3.747437871E2,-5.737304688E-2,1.304626465E-2,-3.927612305E-2
3.748439763E2,1.194610596E-1,1.516723633E-2,-4.246520996E-2
3.749441960E2,-1.583862305E-2,7.269287109E-2,-2.969360352E-2
3.750443852E2,3.742980957E-2,8.773803711E-3,-2.862548828E-2
3.751446050E2,1.719665527E-2,8.773803711E-3,-3.181457520E-2
3.752448247E2,-4.119873047E-3,1.091003418E-2,-4.992675781E-2
3.753450139E2,8.666992188E-3,-4.013061523E-3,-3.608703613E-2
3.754452336E2,-1.689147949E-2,-4.235839844E-2,-6.590270996E-2
3.755454228E2,-3.500366211E-2,9.841918945E-3,-6.164550781E-2
3.756456425E2,-8.187866211E-2,1.516723633E-2,-6.378173828E-2
3.757458318E2,-3.051757812E-3,-1.785278320E-2,-6.803894043E-2
3.758460515E2,8.856201172E-2,-8.087158203E-4,-6.057739258E-2
3.759462712E2,-3.393554688E-2,-7.202148438E-3,-6.910705566E-2
3.760464909E2,2.145385742E-2,-6.047058105E-2,-8.082580566E-2
3.761466801E2,-3.074645996E-2,-3.810119629E-2,-6.271362305E-2
3.762468999E2,-3.713989258E-2,2.581787109E-2,-4.566955566E-2
3.763470891E2,4.382324219E-2,-4.013061523E-3,-5.738830566E-2
