"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.207530815E1,5.476226807E1,8.624267578E0,6.594848633E0
5.217601616E1,5.446166992E1,9.144592285E0,6.893920898E0
5.227672417E1,5.326232910E1,9.484863281E0,3.294372559E0
5.237923271E1,5.326232910E1,9.144592285E0,5.094909668E0
5.247939140E1,5.386199951E1,8.105468750E0,5.094909668E0
5.257958061E1,5.446166992E1,7.064819336E0,5.094909668E0
5.267973930E1,5.416259766E1,8.795166016E0,5.694580078E0
5.278026421E1,5.386199951E1,1.018524170E1,5.094909668E0
5.288097221E1,5.326232910E1,1.000518799E1,5.393981934E0
5.298168022E1,5.416259766E1,9.834289551E0,4.493713379E0
5.308238823E1,5.416259766E1,9.834289551E0,6.294250488E0
5.318309624E1,5.476226807E1,8.624267578E0,6.594848633E0
5.328380425E1,5.326232910E1,9.144592285E0,6.294250488E0
5.338597710E1,5.386199951E1,7.925415039E0,5.995178223E0
5.348616631E1,5.356140137E1,8.964538574E0,6.594848633E0
5.358635552E1,5.356140137E1,8.964538574E0,5.393981934E0
5.368663628E1,5.266265869E1,9.834289551E0,5.094909668E0
5.378734428E1,5.446166992E1,9.834289551E0,4.493713379E0
5.388805229E1,5.356140137E1,9.144592285E0,5.694580078E0
5.398876030E1,5.476226807E1,8.795166016E0,5.094909668E0
5.408946831E1,5.416259766E1,7.234191895E0,8.393859863E0
5.419017632E1,5.446166992E1,9.664916992E0,5.995178223E0
5.429259331E1,5.356140137E1,9.144592285E0,5.694580078E0
5.439275200E1,5.356140137E1,8.964538574E0,4.794311523E0
5.449297173E1,5.296173096E1,8.795166016E0,4.493713379E0
5.459309990E1,5.446166992E1,8.624267578E0,6.594848633E0
5.469374687E1,5.476226807E1,8.105468750E0,6.893920898E0
5.479442436E1,5.356140137E1,9.144592285E0,5.694580078E0
5.489513237E1,5.326232910E1,8.624267578E0,5.393981934E0
5.499584038E1,5.386199951E1,8.274841309E0,5.995178223E0
5.509654839E1,5.296173096E1,9.144592285E0,6.294250488E0
5.519722588E1,5.386199951E1,8.274841309E0,6.594848633E0
5.529936821E1,5.356140137E1,8.964538574E0,5.995178223E0
5.539955742E1,5.356140137E1,9.664916992E0,4.794311523E0
5.549971611E1,5.446166992E1,8.624267578E0,4.794311523E0
5.560008842E1,5.416259766E1,8.105468750E0,5.694580078E0
5.570079643E1,5.446166992E1,7.585144043E0,8.393859863E0
5.580150444E1,5.476226807E1,9.315490723E0,4.194641113E0
5.590221245E1,5.446166992E1,7.234191895E0,7.794189453E0
5.600292046E1,5.416259766E1,8.795166016E0,6.294250488E0
5.610365898E1,5.446166992E1,7.585144043E0,6.594848633E0
5.620595390E1,5.386199951E1,7.754516602E0,5.694580078E0
5.630614311E1,5.446166992E1,8.624267578E0,6.594848633E0
5.640630180E1,5.506134033E1,7.234191895E0,5.995178223E0
5.650649101E1,5.446166992E1,8.624267578E0,4.794311523E0
5.660716850E1,5.416259766E1,8.274841309E0,5.995178223E0
5.670790703E1,5.416259766E1,7.405090332E0,6.893920898E0
5.680858452E1,5.356140137E1,8.274841309E0,4.794311523E0
5.690929253E1,5.206146240E1,9.484863281E0,5.694580078E0
5.701000053E1,5.356140137E1,8.274841309E0,4.794311523E0
5.711257011E1,5.386199951E1,8.274841309E0,5.995178223E0
5.721275932E1,5.416259766E1,7.754516602E0,6.893920898E0
5.731291802E1,5.476226807E1,7.754516602E0,5.694580078E0
5.741307671E1,5.446166992E1,8.105468750E0,5.694580078E0
5.751354057E1,5.446166992E1,7.405090332E0,5.094909668E0
5.761430379E1,5.416259766E1,8.444213867E0,6.294250488E0
5.771501180E1,5.416259766E1,8.795166016E0,5.094909668E0
5.781575033E1,5.506134033E1,7.064819336E0,5.694580078E0
5.791645833E1,5.416259766E1,7.754516602E0,7.495117188E0
5.801713582E1,5.476226807E1,8.444213867E0,6.294250488E0
5.811936971E1,5.476226807E1,8.624267578E0,4.794311523E0
5.821955892E1,5.326232910E1,8.444213867E0,5.094909668E0
5.831971761E1,5.416259766E1,8.444213867E0,5.094909668E0
5.841996786E1,5.416259766E1,8.444213867E0,3.894042969E0
5.852067586E1,5.446166992E1,7.405090332E0,5.694580078E0
5.862138387E1,5.356140137E1,7.585144043E0,5.995178223E0
5.872209188E1,5.506134033E1,6.895446777E0,7.794189453E0
5.882279989E1,5.386199951E1,7.925415039E0,5.995178223E0
5.892350789E1,5.416259766E1,8.105468750E0,5.694580078E0
5.902598592E1,5.416259766E1,8.624267578E0,4.194641113E0
5.912614461E1,5.446166992E1,6.895446777E0,5.995178223E0
5.922633382E1,5.416259766E1,7.925415039E0,5.995178223E0
5.932652303E1,5.356140137E1,8.274841309E0,4.794311523E0
5.942704793E1,5.446166992E1,7.925415039E0,4.194641113E0
5.952775594E1,5.386199951E1,7.585144043E0,5.393981934E0
5.962846395E1,5.446166992E1,7.754516602E0,5.694580078E0
5.972917196E1,5.446166992E1,7.064819336E0,6.893920898E0
5.982987996E1,5.416259766E1,7.925415039E0,5.995178223E0
5.993058797E1,5.356140137E1,8.274841309E0,4.794311523E0
6.003276082E1,5.386199951E1,8.274841309E0,3.594970703E0
6.013291952E1,5.416259766E1,7.405090332E0,6.893920898E0
6.023310872E1,5.356140137E1,7.585144043E0,5.995178223E0
6.033342000E1,5.506134033E1,6.544494629E0,7.194519043E0
6.043412801E1,5.506134033E1,7.405090332E0,7.495117188E0
6.053483602E1,5.476226807E1,7.405090332E0,6.294250488E0
6.063554403E1,5.416259766E1,7.585144043E0,5.393981934E0
6.073625204E1,5.476226807E1,6.715393066E0,5.094909668E0
6.083696004E1,5.476226807E1,7.405090332E0,5.694580078E0
6.093934652E1,5.416259766E1,7.585144043E0,5.393981934E0
6.103953573E1,5.506134033E1,6.715393066E0,6.893920898E0
6.113969442E1,5.476226807E1,7.234191895E0,4.194641113E0
6.123988363E1,5.476226807E1,7.405090332E0,5.694580078E0
6.134050008E1,5.506134033E1,5.505371094E0,5.995178223E0
6.144120809E1,5.326232910E1,7.234191895E0,4.794311523E0
6.154191610E1,5.416259766E1,7.234191895E0,5.393981934E0
6.164262410E1,5.446166992E1,7.234191895E0,5.393981934E0
6.174336263E1,5.476226807E1,6.195068359E0,5.393981934E0
6.184407064E1,5.566253662E1,6.025695801E0,6.294250488E0
6.194612142E1,5.476226807E1,6.195068359E0,5.393981934E0
6.204628011E1,5.476226807E1,6.544494629E0,4.794311523E0
6.214646932E1,5.476226807E1,6.375122070E0,7.495117188E0
6.224690267E1,5.566253662E1,7.064819336E0,3.294372559E0
6.234758016E1,5.446166992E1,6.895446777E0,5.393981934E0
6.244828817E1,5.506134033E1,6.544494629E0,5.393981934E0
6.254899618E1,5.476226807E1,6.544494629E0,5.995178223E0
6.264970418E1,5.446166992E1,6.895446777E0,6.594848633E0
6.275041219E1,5.386199951E1,7.064819336E0,3.894042969E0
6.285270711E1,5.386199951E1,7.064819336E0,5.094909668E0
6.295289632E1,5.476226807E1,6.715393066E0,4.493713379E0
6.305305501E1,5.446166992E1,6.544494629E0,3.594970703E0
6.315324422E1,5.446166992E1,7.064819336E0,6.294250488E0
6.325395223E1,5.446166992E1,6.195068359E0,5.995178223E0
6.335466024E1,5.566253662E1,6.715393066E0,6.893920898E0
6.345536825E1,5.446166992E1,7.064819336E0,6.294250488E0
6.355607625E1,5.476226807E1,7.925415039E0,5.393981934E0
6.365678426E1,5.416259766E1,8.105468750E0,5.094909668E0
6.375932332E1,5.476226807E1,7.405090332E0,6.893920898E0
6.385948202E1,5.566253662E1,7.064819336E0,6.893920898E0
6.395967122E1,5.536193848E1,6.895446777E0,5.995178223E0
6.405982992E1,5.446166992E1,7.234191895E0,4.194641113E0
6.416032430E1,5.416259766E1,6.544494629E0,5.995178223E0
6.426103231E1,5.386199951E1,7.585144043E0,5.393981934E0
6.436174032E1,5.476226807E1,7.925415039E0,5.995178223E0
6.446244832E1,5.506134033E1,6.715393066E0,6.893920898E0
6.456315633E1,5.476226807E1,7.405090332E0,5.694580078E0
6.466386434E1,5.506134033E1,6.895446777E0,4.794311523E0
6.476603719E1,5.506134033E1,6.544494629E0,5.995178223E0
6.486622640E1,5.506134033E1,6.375122070E0,6.893920898E0
6.496644613E1,5.506134033E1,6.544494629E0,5.393981934E0
6.506669637E1,5.506134033E1,6.544494629E0,7.194519043E0
6.516740438E1,5.536193848E1,6.544494629E0,5.393981934E0
6.526811239E1,5.446166992E1,6.025695801E0,3.894042969E0
6.536882039E1,5.566253662E1,5.674743652E0,5.094909668E0
6.546952840E1,5.506134033E1,5.854797363E0,4.194641113E0
6.557023641E1,5.536193848E1,5.854797363E0,4.794311523E0
6.567274496E1,5.536193848E1,6.375122070E0,5.694580078E0
6.577287313E1,5.476226807E1,5.854797363E0,5.393981934E0
6.587303182E1,5.446166992E1,6.375122070E0,4.493713379E0
6.597322103E1,5.536193848E1,4.295349121E0,6.294250488E0
6.607377645E1,5.626220703E1,5.334472656E0,5.694580078E0
6.617448446E1,5.506134033E1,5.854797363E0,5.393981934E0
6.627519246E1,5.446166992E1,5.505371094E0,5.393981934E0
6.637593099E1,5.446166992E1,6.375122070E0,4.493713379E0
6.647660848E1,5.446166992E1,5.505371094E0,4.794311523E0
6.657731649E1,5.536193848E1,5.854797363E0,5.393981934E0
6.667945882E1,5.566253662E1,4.295349121E0,6.294250488E0
6.677964803E1,5.506134033E1,5.854797363E0,3.594970703E0
6.687980672E1,5.506134033E1,5.334472656E0,3.294372559E0
6.698014852E1,5.446166992E1,6.025695801E0,3.894042969E0
6.708085653E1,5.506134033E1,5.674743652E0,7.495117188E0
6.718153402E1,5.386199951E1,5.674743652E0,5.694580078E0
6.728227254E1,5.536193848E1,3.775024414E0,7.794189453E0
6.738298055E1,5.536193848E1,4.295349121E0,6.294250488E0
6.748368856E1,5.506134033E1,4.295349121E0,6.893920898E0
6.758601187E1,5.566253662E1,4.635620117E0,3.894042969E0
6.768620108E1,5.446166992E1,5.154418945E0,4.794311523E0
6.778639029E1,5.476226807E1,5.854797363E0,5.393981934E0
6.788657950E1,5.566253662E1,5.334472656E0,5.694580078E0
6.798719595E1,5.536193848E1,5.854797363E0,4.794311523E0
6.808790396E1,5.566253662E1,5.674743652E0,7.495117188E0
6.818864248E1,5.506134033E1,4.985046387E0,7.495117188E0
6.828935049E1,5.566253662E1,4.295349121E0,6.294250488E0
6.839002798E1,5.446166992E1,5.854797363E0,5.995178223E0
6.849076651E1,5.446166992E1,5.505371094E0,5.393981934E0
6.859281729E1,5.476226807E1,5.505371094E0,6.594848633E0
6.869297598E1,5.476226807E1,5.334472656E0,5.094909668E0
6.879316519E1,5.536193848E1,3.775024414E0,7.194519043E0
6.889356802E1,5.536193848E1,4.635620117E0,6.893920898E0
6.899430654E1,5.626220703E1,4.985046387E0,6.294250488E0
6.909498404E1,5.536193848E1,4.815673828E0,5.393981934E0
6.919569204E1,5.536193848E1,5.334472656E0,5.094909668E0
6.929640005E1,5.596160889E1,5.154418945E0,5.393981934E0
6.939710806E1,5.596160889E1,3.944396973E0,6.294250488E0
6.949943350E1,5.476226807E1,5.334472656E0,7.495117188E0
6.959956167E1,5.626220703E1,3.594970703E0,6.893920898E0
6.969975088E1,5.566253662E1,4.295349121E0,6.893920898E0
6.979994009E1,5.536193848E1,3.775024414E0,7.194519043E0
