"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.224425585E1,8.243713379E-1,7.558593750E-1,9.945617676E0
8.234444506E1,4.676361084E-1,2.267456055E-1,9.787612915E0
8.244460375E1,8.171844482E-1,7.750244141E-1,9.308761597E0
8.254479296E1,6.352233887E-1,2.004089355E-1,1.000308228E1
8.264495165E1,1.003936768E0,3.153381348E-1,9.002304077E0
8.274514086E1,1.118850708E0,3.560333252E-1,1.014434814E1
8.284529955E1,6.567687988E-1,3.296966553E-1,9.667892456E0
8.294548876E1,6.783294678E-1,5.571441650E-1,9.605651855E0
8.304567797E1,5.921325684E-1,-1.922302246E-1,1.019223022E1
8.314583666E1,1.420288086E-1,4.996948242E-1,7.776473999E0
8.324602587E1,9.704132080E-1,5.451812744E-1,9.655929565E0
8.334621508E1,-4.062500000E-1,3.751831055E-1,9.143569946E0
8.344637377E1,4.724273682E-1,4.422302246E-1,1.059205627E1
8.354653246E1,7.381744385E-1,4.541931152E-1,1.109962463E1
8.364675219E1,8.028259277E-1,5.858764648E-1,8.846679688E0
8.374691088E1,9.297180176E-1,1.166076660E-1,9.107650757E0
8.384706957E1,9.488677979E-1,5.116577148E-1,1.074288940E1
8.394725878E1,6.184692383E-1,4.111022949E-1,9.706207275E0
8.404741747E1,3.574981689E-1,2.315368652E-1,9.155532837E0
8.414760668E1,6.232604980E-1,5.619354248E-1,9.849853516E0
8.424779589E1,1.070968628E0,7.702331543E-1,9.447631836E0
8.434795458E1,6.831054688E-1,4.254608154E-1,9.730148315E0
8.444814379E1,6.783294678E-1,2.722320557E-1,9.806762695E0
8.454833300E1,1.209838867E0,3.368835449E-1,9.248916626E0
8.464849169E1,3.431396484E-1,4.781341553E-1,1.000547791E1
8.474868090E1,6.112823486E-1,2.602691650E-1,1.056811523E1
8.484883959E1,7.238159180E-1,1.033599854E0,9.485931396E0
8.494902880E1,5.945281982E-1,6.600952148E-1,9.186660767E0
8.504918749E1,1.563873291E-1,3.751831055E-1,9.203414917E0
8.514937670E1,8.890075684E-1,1.143722534E0,1.056332397E1
8.524956591E1,1.078155518E0,6.146087646E-1,9.265670776E0
8.534972460E1,5.104064941E-2,1.692810059E-1,9.785217285E0
8.544991381E1,6.304321289E-1,8.803710938E-1,9.584091187E0
8.555010302E1,1.126037598E0,1.107818604E0,8.669509888E0
8.565026171E1,6.280517578E-1,1.347229004E0,9.421295166E0
8.575042040E1,9.584503174E-1,1.016830444E0,1.090570068E1
8.585064013E1,8.935546875E-2,4.613800049E-1,9.663101196E0
8.595079882E1,7.429656982E-1,6.672821045E-1,9.821121216E0
8.605098803E1,1.068572998E0,1.543563843E0,9.234542847E0
8.615117724E1,9.847869873E-1,1.057540894E0,8.624023438E0
8.625130541E1,1.147583008E0,1.328079224E0,9.830703735E0
8.635149462E1,1.013504028E0,8.013610840E-1,1.048910522E1
8.645168383E1,7.737731934E-2,3.871612549E-1,9.866607666E0
8.655184252E1,4.508666992E-1,1.836547852E-1,1.029757690E1
8.665203173E1,3.239746094E-1,6.170043945E-1,1.009884644E1
8.675222094E1,9.177398682E-1,5.164489746E-1,1.048191833E1
8.685237963E1,6.400146484E-1,8.492431641E-1,1.005815125E1
8.695259936E1,7.737731934E-2,5.212402344E-1,8.798797607E0
8.705272753E1,7.142333984E-1,1.301742554E0,1.013955688E1
8.715291674E1,7.932434082E-1,7.941741943E-1,9.892944336E0
8.725307543E1,3.383483887E-1,4.925079346E-1,9.837890625E0
8.735326464E1,4.604492188E-1,2.602691650E-1,1.012997437E1
8.745345385E1,6.136779785E-1,2.458953857E-1,1.033108521E1
8.755355906E1,-7.270812988E-1,1.477355957E-1,9.332702637E0
8.765374827E1,2.904663086E-1,3.464508057E-1,1.009407043E1
8.775390696E1,5.801544189E-1,3.225097656E-1,9.993499756E0
8.785409617E1,2.689208984E-1,3.991241455E-1,8.372634888E0
8.795425486E1,7.737731934E-2,5.858764648E-1,8.073364258E0
8.805444407E1,4.604492188E-1,1.402297974E0,9.766052246E0
8.815460276E1,8.961944580E-1,1.043167114E0,9.993499756E0
8.825479197E1,2.904663086E-1,5.571441650E-1,9.620010376E0
8.835495066E1,5.634002686E-1,4.494018555E-1,9.775634766E0
8.845517039E1,4.772033691E-1,9.210662842E-1,9.244125366E0
8.855532908E1,3.981933594E-1,4.446258545E-1,9.610427856E0
8.865548777E1,8.219757080E-1,8.492431641E-1,9.485931396E0
8.875567698E1,4.412994385E-1,3.249053955E-1,1.023292542E1
8.885586619E1,9.057769775E-1,2.291412354E-1,1.099427795E1
8.895602488E1,-2.078247070E-2,6.744689941E-1,8.999908447E0
8.905621409E1,1.296020508E0,7.151641846E-1,1.012518311E1
8.915637278E1,6.639556885E-1,6.002502441E-1,8.887390137E0
8.925656199E1,6.448059082E-1,7.989654541E-1,1.035263062E1
8.935675120E1,7.357788086E-1,6.553039551E-1,1.080993652E1
8.945690989E1,7.501525879E-1,4.206848145E-1,9.864227295E0
8.955709910E1,4.293212891E-1,9.354248047E-1,9.160324097E0
8.965728831E1,4.700317383E-1,6.529235840E-1,9.620010376E0
8.975744700E1,1.008728027E0,8.396606445E-1,9.945617676E0
8.985763621E1,3.048248291E-1,6.744689941E-1,9.095687866E0
8.995779490E1,7.381744385E-1,6.122131348E-1,9.418899536E0
9.005798411E1,5.705871582E-1,4.326477051E-1,1.030235291E1
9.015817332E1,6.663513184E-1,5.978546143E-1,9.519454956E0
9.025836253E1,2.401885986E-1,2.075958252E-1,8.336715698E0
9.035852122E1,6.328277588E-1,5.619354248E-1,9.260879517E0
9.045867991E1,1.281661987E0,2.530822754E-1,1.074528503E1
9.055886912E1,2.282104492E-1,7.893829346E-1,9.459594727E0
9.065902781E1,5.897369385E-1,4.949035645E-1,1.034785461E1
9.075921702E1,3.359527588E-1,1.208374023E0,8.940063477E0
9.085937571E1,1.042236328E0,1.079086304E0,1.152580261E1
9.095956492E1,7.429656982E-1,7.351684570E-2,9.387771606E0
9.105972361E1,1.312789917E0,1.273010254E0,1.011801147E1
9.115991282E1,6.711425781E-1,2.171783447E-1,9.450027466E0
9.126010203E1,1.512145996E-2,2.052001953E-1,8.844284058E0
9.136026072E1,7.812805176E-1,7.247467041E-1,1.078837585E1
9.146044993E1,6.663513184E-1,9.282531738E-1,1.004617310E1
9.156060862E1,4.365081787E-1,7.510833740E-1,9.620010376E0
9.166079783E1,7.046661377E-1,9.833221436E-1,9.974349976E0
9.176095652E1,4.604492188E-1,9.450073242E-1,9.634368896E0
9.186117625E1,1.044631958E0,1.459762573E0,8.647964478E0
9.196130442E1,7.669067383E-1,3.368835449E-1,1.018504333E1
9.206149363E1,7.118377686E-1,1.026412964E0,1.186097717E1
9.216168284E1,3.886260986E-1,6.864318848E-1,9.418899536E0
9.226187205E1,5.490417480E-1,1.908416748E-1,8.607269287E0
9.236203074E1,2.713012695E-1,-1.132354736E-1,9.878585815E0
9.246221995E1,6.902923584E-1,1.573181152E-1,1.092005920E1
9.256237864E1,1.260116577E0,7.319183350E-1,1.069979858E1
9.266256785E1,4.556579590E-1,1.357727051E-1,9.133987427E0
9.276272654E1,5.681915283E-1,3.823699951E-1,9.710998535E0
9.286291575E1,1.219406128E0,3.536376953E-1,1.008448792E1
9.296307444E1,9.584503174E-1,5.188446045E-1,1.055375671E1
9.306326365E1,7.022705078E-1,3.584289551E-1,9.706207275E0
9.316342234E1,4.843902588E-1,4.517974854E-1,1.025686646E1
9.326364207E1,8.387298584E-1,3.320922852E-1,9.399749756E0
9.336380076E1,1.899108887E-1,-3.933563232E-1,8.975967407E0
9.346398997E1,3.191986084E-1,3.153381348E-1,8.592895508E0
9.356414866E1,5.011444092E-1,4.158935547E-1,9.993499756E0
9.366430735E1,9.129486084E-1,2.961730957E-1,9.754089355E0
9.376449656E1,5.897369385E-1,5.715179443E-1,1.005096436E1
9.386468577E1,1.324462891E-1,6.744689941E-1,1.015391541E1
9.396487498E1,5.729827881E-1,5.547485352E-1,9.253692627E0
9.406506419E1,4.532623291E-1,1.740722656E-1,1.016589355E1
9.416522288E1,4.963684082E-1,4.853210449E-1,9.840270996E0
9.426538157E1,7.094421387E-1,9.019165039E-1,1.007490540E1
9.436557078E1,3.718719482E-1,2.746276855E-1,9.603256226E0
9.446572947E1,5.562133789E-1,4.949035645E-1,9.117233276E0
9.456591868E1,2.976379395E-1,3.440704346E-1,9.823516846E0
9.466610789E1,8.339385986E-1,4.398345947E-1,9.550582886E0
9.476626658E1,6.807098389E-1,3.847656250E-1,1.010842896E1
9.486645579E1,3.934173584E-1,3.201293945E-1,8.997512817E0
9.496661448E1,3.239746094E-1,3.991241455E-1,9.967163086E0
9.506683421E1,7.166290283E-1,7.941741943E-1,1.018983459E1
9.516696238E1,3.766479492E-1,4.350433350E-1,9.354248047E0
9.526715159E1,2.880706787E-1,4.829254150E-1,1.051544189E1
9.536731028E1,3.096160889E-1,3.153381348E-1,1.001266479E1
9.546749949E1,8.695983887E-2,-3.765869141E-1,9.423690796E0
9.556768870E1,3.431396484E-1,3.201293945E-1,9.239334106E0
9.566784739E1,6.352233887E-1,4.565887451E-1,1.001983643E1
9.576803660E1,2.497558594E-1,1.605224609E-2,1.046037292E1
9.586819529E1,2.377929688E-1,1.453399658E-1,9.105255127E0
9.596841502E1,2.952575684E-1,2.099914551E-1,1.007730103E1
9.606857371E1,2.736968994E-1,9.028625488E-2,1.015391541E1
9.616873240E1,5.538177490E-1,2.530822754E-1,9.981536865E0
9.626892161E1,5.610046387E-1,3.440704346E-1,9.064559937E0
9.636911082E1,6.639556885E-1,4.278564453E-1,9.380584717E0
9.646926951E1,8.722534180E-1,1.932220459E-1,9.428482056E0
9.656942820E1,6.663513184E-1,2.698364258E-1,9.165115356E0
9.666961741E1,4.652404785E-1,2.339324951E-1,9.687042236E0
9.676980662E1,9.057769775E-1,2.794189453E-1,9.823516846E0
9.686996531E1,8.459167480E-1,4.661712646E-1,9.933654785E0
9.697015452E1,4.460906982E-1,3.488464355E-1,1.005096436E1
9.707034373E1,5.466461182E-1,2.411193848E-1,9.174682617E0
9.717050242E1,2.880706787E-1,2.028045654E-1,9.165115356E0
9.727069163E1,7.238159180E-1,5.116577148E-1,9.998291016E0
9.737088084E1,3.000335693E-1,1.357727051E-1,9.253692627E0
9.747103953E1,7.860565186E-1,4.398345947E-1,1.030714417E1
9.757119900E1,6.950836182E-1,3.440704346E-1,1.001506042E1
9.767138820E1,1.923065186E-1,1.261901855E-1,1.016828918E1
9.777157741E1,8.818359375E-1,5.978546143E-1,9.378204346E0
9.787176662E1,8.961944580E-1,5.978546143E-1,8.844284058E0
9.797192531E1,6.062316895E-2,-8.210754395E-2,9.174682617E0
9.807211452E1,1.260116577E0,6.624908447E-1,9.648742676E0
9.817227321E1,3.239746094E-1,-1.228027344E-1,8.906539917E0
9.827246242E1,5.873413086E-1,7.127685547E-1,1.005335999E1
9.837262111E1,5.490417480E-1,3.632202148E-1,9.253692627E0
9.847281032E1,4.269256592E-1,-7.492065430E-2,9.469177246E0
9.857296902E1,5.729827881E-1,3.440704346E-1,1.004856873E1
9.867315822E1,9.560546875E-1,-1.251983643E-1,1.003421021E1
9.877334743E1,7.693023682E-1,-6.279754639E-1,9.294403076E0
9.887350612E1,4.532623291E-1,-2.042083740E-1,9.464385986E0
9.897369533E1,8.602752686E-1,-8.689880371E-2,1.003421021E1
9.907385402E1,2.377929688E-1,-3.430786133E-1,9.078918457E0
9.917401272E1,5.993194580E-1,-2.943420410E-2,1.106372070E1
9.927420192E1,9.776000977E-1,-1.635131836E-1,9.806762695E0
9.937439113E1,1.300506592E-1,-1.706848145E-1,9.320739746E0
9.947458034E1,1.515960693E-1,3.656158447E-1,9.081314087E0
9.957476955E1,3.072204590E-1,6.624908447E-1,7.568176270E0
9.967492824E1,7.094421387E-1,7.798156738E-1,1.047474670E1
9.977508694E1,1.138015747E0,-1.060485840E-1,9.627197266E0
9.987527614E1,1.147583008E0,-5.097961426E-2,1.093920898E1
9.997546535E1,4.389038086E-1,1.022491455E-1,9.493118286E0
1.000756240E2,4.963684082E-1,7.008056641E-1,1.012278748E1
1.001758133E2,1.991271973E-2,-2.185668945E-1,9.521850586E0
1.002759719E2,5.346679688E-1,1.764678955E-1,9.821121216E0
1.003761612E2,6.064910889E-1,3.967437744E-1,1.014912415E1
1.004763198E2,-1.381072998E-1,-4.618835449E-2,8.975967407E0
1.005765091E2,2.593383789E-1,3.009643555E-1,1.034785461E1
1.006766983E2,1.173919678E0,4.350433350E-1,9.835494995E0
1.007768875E2,3.598937988E-1,4.805297852E-1,1.052980042E1
1.008770462E2,4.987640381E-1,3.967437744E-1,9.248916626E0
1.009772049E2,3.191986084E-1,1.908416748E-1,9.454818726E0
1.010773941E2,1.468048096E-1,1.884460449E-1,8.978363037E0
1.011775528E2,7.286071777E-1,8.875427246E-1,9.615219116E0
1.012777420E2,5.825500488E-1,4.302520752E-1,1.002941895E1
1.013779007E2,6.735382080E-1,5.906677246E-1,8.624023438E0
1.014780899E2,5.801544189E-1,1.112609863E0,9.751693726E0
1.015782791E2,9.967498779E-1,7.678375244E-1,9.945617676E0
1.016784683E2,1.171524048E0,3.177337646E-1,1.032868958E1
1.017786270E2,8.770446777E-1,8.037567139E-1,1.048191833E1
1.018787857E2,9.680175781E-1,3.919525146E-1,9.943222046E0
1.019789749E2,6.687469482E-1,2.482910156E-1,9.500305176E0
1.020791641E2,5.586090088E-1,5.236358643E-1,1.007969666E1
1.021793228E2,1.851196289E-1,3.464508057E-1,9.576919556E0
1.022795120E2,1.851196289E-1,-1.299896240E-1,9.524246216E0
1.023796707E2,6.807098389E-1,8.372650146E-1,9.670288086E0
1.024798599E2,6.495971680E-1,4.733581543E-1,9.986328125E0
1.025800186E2,1.013504028E0,4.757385254E-1,1.059924316E1
1.026802078E2,8.914031982E-1,5.020751953E-1,1.017068481E1
1.027803970E2,5.586090088E-1,5.260162354E-1,9.337493896E0
1.028805557E2,8.698577881E-1,5.427856445E-1,9.476364136E0
1.029807449E2,3.694763184E-1,-4.316558838E-1,8.796401978E0
1.030809036E2,7.501525879E-1,1.716766357E-1,1.003181458E1
1.031810928E2,9.345092773E-1,6.672821045E-1,1.011801147E1
1.032812515E2,2.234191895E-1,1.142272949E-1,9.100463867E0
1.033814407E2,4.125671387E-1,3.999328613E-2,9.555374146E0
1.034816299E2,1.755371094E-1,3.368835449E-1,9.691833496E0
1.035818496E2,6.974792480E-1,2.267456055E-1,9.287216187E0
1.036819778E2,4.269256592E-1,1.261901855E-1,9.177078247E0
1.037821365E2,3.598937988E-1,1.453399658E-1,9.809158325E0
1.038823257E2,6.998748779E-1,6.241912842E-1,1.014195251E1
1.039824844E2,4.748077393E-1,3.656158447E-1,9.145965576E0
1.040826736E2,-1.165466309E-1,2.075958252E-1,9.785217285E0
1.041828628E2,4.724273682E-1,4.015197754E-1,1.007250977E1
1.042830520E2,3.766479492E-1,4.541931152E-1,9.785217285E0
1.043832107E2,-1.189422607E-1,-4.618835449E-2,1.033348083E1
1.044833999E2,-9.979248047E-2,-6.533813477E-2,9.461990356E0
1.045835586E2,4.915771484E-1,-9.407043457E-2,9.382980347E0
1.046837478E2,1.587829590E-1,6.744689941E-1,9.959991455E0
1.047839065E2,2.497558594E-1,2.004089355E-1,9.052581787E0
1.048840957E2,5.442504883E-1,-1.275939941E-1,9.833099365E0
1.049842849E2,9.345092773E-1,4.182891846E-1,1.004377747E1
1.050844436E2,8.483123779E-1,4.470214844E-1,9.418899536E0
1.051846328E2,9.440765381E-1,5.140533447E-1,1.024011230E1
1.052848220E2,7.046661377E-1,2.363281250E-1,9.385375977E0
1.053849807E2,3.479156494E-1,4.565887451E-1,9.593673706E0
1.054851699E2,1.164352417E0,3.823699951E-1,1.008688354E1
1.055853286E2,4.436950684E-1,-1.347808838E-1,9.423690796E0
1.056855484E2,1.420288086E-1,2.746276855E-1,9.699020386E0
1.057857071E2,9.464721680E-1,4.374389648E-1,9.866607666E0
1.058858657E2,3.622894287E-1,1.692810059E-1,8.772460938E0
1.059860550E2,3.311614990E-1,1.860504150E-1,8.267288208E0
1.060862136E2,4.628448486E-1,2.674560547E-1,9.038223267E0
1.061864029E2,9.536590576E-1,7.591247559E-2,1.016589355E1
1.062865615E2,7.525482178E-1,-2.520904541E-1,9.299194336E0
1.063867508E2,1.087738037E0,1.261901855E-1,1.017068481E1
1.064869400E2,1.662338257E0,-3.019790649E0,9.718170166E0
1.065871292E2,1.039840698E0,-5.382873535E0,8.298416138E0
1.066872879E2,1.454040527E0,-5.804244995E0,9.842666626E0
1.067874466E2,2.062164307E0,-5.232025146E0,1.034066772E1
1.068876358E2,2.349472046E0,-6.192108154E0,1.038615417E1
1.069877945E2,2.263290405E0,-5.174575806E0,1.077880859E1
1.070879837E2,1.300811768E0,-5.897613525E0,8.612045288E0
1.071881424E2,1.755371094E-1,-5.703689575E0,8.671905518E0
1.072883316E2,6.639556885E-1,-5.806640625E0,9.864227295E0
1.073885208E2,9.584503174E-1,-6.457855225E0,9.672683716E0
1.074887100E2,8.961944580E-1,-6.656585693E0,9.277633667E0
1.075888732E2,1.614456177E0,-6.278305054E0,1.030474854E1
1.076890319E2,1.722198486E0,-5.988601685E0,8.952026367E0
1.077892211E2,1.073364258E0,-5.940719604E0,9.833099365E0
1.078894103E2,1.916122437E0,-6.563201904E0,1.047235107E1
1.079895690E2,1.559387207E0,-6.809814453E0,9.552978516E0
1.080897582E2,1.329544067E0,-6.690093994E0,9.509872437E0
1.081899474E2,1.099700928E0,-6.898391724E0,1.013716125E1
1.082901366E2,1.341522217E0,-5.964660645E0,9.323135376E0
1.083902953E2,1.578536987E0,-5.732421875E0,1.022813416E1
1.084904845E2,1.820358276E0,-5.404418945E0,9.696624756E0
1.085906432E2,1.420532227E0,-5.097961426E0,9.454818726E0
1.086908324E2,1.609664917E0,-5.227249146E0,9.778030396E0
1.087909911E2,1.387008667E0,-5.421173096E0,9.201019287E0
1.088911803E2,9.512634277E-1,-5.313430786E0,9.311157227E0
1.089913695E2,5.753784180E-1,-5.670166016E0,9.454818726E0
1.090915282E2,1.303207397E0,-5.586380005E0,1.008927917E1
1.091917174E2,6.998748779E-1,-4.880081177E0,9.722961426E0
1.092919066E2,8.387298584E-1,-5.323013306E0,9.861831665E0
1.093920653E2,7.501525879E-1,-4.343780518E0,1.020898438E1
1.094922545E2,1.039840698E0,-3.936767578E0,9.768447876E0
1.095924132E2,8.674621582E-1,-4.269561768E0,9.471572876E0
1.096926024E2,6.926879883E-1,-3.625518799E0,9.950408936E0
1.097927611E2,7.286071777E-1,-3.678192139E0,9.964782715E0
1.098929503E2,5.274810791E-1,-3.287933350E0,1.034066772E1
1.099931090E2,8.459167480E-1,-2.385330200E0,9.828308105E0
1.100932982E2,1.047027588E0,-2.186599731E0,9.828308105E0
1.101934569E2,5.418548584E-1,-2.756423950E0,9.241729736E0
1.102936461E2,9.392852783E-1,-2.217727661E0,1.011322021E1
1.103938048E2,8.076019287E-1,-2.349411011E0,9.605651855E0
1.104939940E2,8.147888184E-1,-1.899307251E0,9.847457886E0
1.105941527E2,9.728088379E-1,-1.892120361E0,9.658325195E0
1.106943419E2,9.273223877E-1,-2.002258301E0,9.737319946E0
1.107945311E2,1.066177368E0,-1.717346191E0,9.749298096E0
1.108946898E2,8.770446777E-1,-2.253646851E0,9.766052246E0
1.109948790E2,1.006332397E0,-1.815505981E0,9.646347046E0
1.110950682E2,1.173919678E0,-1.810714722E0,9.677474976E0
1.111952574E2,8.387298584E-1,-1.765228271E0,9.959991455E0
1.112954161E2,9.536590576E-1,-1.528198242E0,9.339889526E0
1.113955748E2,1.300811768E0,-1.707763672E0,9.512268066E0
1.114957640E2,1.164352417E0,-1.695800781E0,9.720565796E0
1.115959227E2,7.812805176E-1,-1.928039551E0,9.631988525E0
1.116961119E2,1.197860718E0,-2.153091431E0,9.658325195E0
1.117963011E2,9.153442383E-1,-2.193786621E0,9.763656616E0
1.118964598E2,1.138015747E0,-1.722137451E0,9.497909546E0
1.119966490E2,1.365463257E0,-2.057327271E0,9.497909546E0
1.120968382E2,1.513900757E0,-1.978317261E0,9.569732666E0
1.121969969E2,1.214630127E0,-2.148300171E0,9.239334106E0
1.122971862E2,1.152374268E0,-2.193786621E0,9.782821655E0
1.123973448E2,9.488677979E-1,-1.987884521E0,1.005575562E1
1.124975341E2,1.157165527E0,-1.770019531E0,9.617614746E0
1.125976927E2,9.943542480E-1,-1.559326172E0,9.481140137E0
1.126978820E2,8.985900879E-1,-7.237548828E-1,1.023052979E1
1.127980712E2,1.056610107E0,-6.399536133E-1,9.406921387E0
1.128982299E2,1.044631958E0,2.243499756E-1,9.734939575E0
1.129984496E2,8.531036377E-1,9.497985840E-1,9.902526855E0
1.130986083E2,7.453613281E-1,8.070373535E-2,9.315948486E0
1.131987975E2,9.512634277E-1,4.685668945E-1,9.406921387E0
1.132989867E2,1.193069458E0,2.219543457E-1,9.564941406E0
1.133991454E2,1.195465088E0,-1.266479492E-2,9.785217285E0
1.134993346E2,6.256561279E-1,1.573181152E-1,9.404525757E0
1.135995238E2,1.011123657E0,7.582550049E-1,9.457199097E0
1.136996825E2,9.919586182E-1,2.004089355E-1,1.010124207E1
1.137998717E2,8.578948975E-1,1.860504150E-1,9.770843506E0
1.139000304E2,1.116455078E0,3.105468750E-1,9.016677856E0
1.140001891E2,1.451644897E0,1.213989258E-1,1.002462769E1
1.141003783E2,7.764892578E-1,2.052001953E-1,9.876190186E0
1.142005675E2,1.085342407E0,3.488464355E-1,9.066955566E0
1.143007567E2,1.035064697E0,1.213989258E-1,9.821121216E0
1.144009154E2,9.776000977E-1,2.818145752E-1,9.785217285E0
1.145010741E2,4.748077393E-1,3.464508057E-1,9.665496826E0
1.146012938E2,8.483123779E-1,6.098175049E-1,9.356643677E0
1.147014220E2,9.464721680E-1,3.751831055E-1,1.001026917E1
1.148016417E2,9.608306885E-1,1.213989258E-1,9.734939575E0
1.149018004E2,1.023086548E0,8.880615234E-3,9.323135376E0
1.150019591E2,1.489959717E0,4.422302246E-1,9.227355957E0
1.151021483E2,6.539916992E-2,7.821960449E-1,9.830703735E0
1.152023375E2,1.549804688E0,-1.156158447E-1,1.002462769E1
1.153024962E2,1.039840698E0,5.676269531E-2,9.124404907E0
1.154026854E2,8.578948975E-1,4.039154053E-1,9.562545776E0
1.155028441E2,1.377426147E0,2.626647949E-1,1.007730103E1
1.156030333E2,7.836608887E-1,3.919525146E-1,9.758880615E0
1.157032225E2,6.567687988E-1,2.650604248E-1,9.107650757E0
1.158033812E2,1.580932617E0,2.913970947E-1,9.313552856E0
1.159035704E2,1.133224487E0,3.273010254E-1,1.015870667E1
1.160037291E2,6.208648682E-1,4.446258545E-1,1.007011414E1
1.161039183E2,8.746490479E-1,2.890014648E-1,8.820343018E0
1.162041075E2,1.339126587E0,3.999328613E-2,9.816329956E0
1.163042662E2,1.078155518E0,3.775787354E-1,1.019940186E1
1.164044554E2,8.507080078E-1,1.740722656E-1,9.687042236E0
1.165046141E2,1.020690918E0,2.937927246E-1,9.095687866E0
1.166048033E2,9.895629883E-1,3.536376953E-1,9.603256226E0
1.167049925E2,1.154769897E0,2.722320557E-1,1.020419312E1
1.168051512E2,8.028259277E-1,2.147827148E-1,9.651138306E0
1.169053404E2,9.656219482E-1,4.781341553E-1,9.011886597E0
1.170054991E2,1.418136597E0,5.197143555E-2,9.976745605E0
1.171056578E2,9.632263184E-1,4.134979248E-1,1.011801147E1
1.172058776E2,7.309875488E-1,3.656158447E-1,9.801971436E0
1.173060362E2,1.128433228E0,1.716766357E-1,8.880203247E0
1.174061949E2,9.991455078E-1,3.009643555E-1,9.864227295E0
1.175063841E2,1.121246338E0,3.775787354E-1,1.027601624E1
1.176065933E2,7.094421387E-1,1.669006348E-1,9.174682617E0
1.177067825E2,1.236175537E0,4.661712646E-1,9.222579956E0
1.178069717E2,1.154769897E0,1.956176758E-1,1.003421021E1
1.179071304E2,9.967498779E-1,4.254608154E-1,1.009167480E1
1.180073196E2,6.831054688E-1,2.626647949E-1,9.287216187E0
1.181074783E2,1.118850708E0,2.626647949E-1,9.296798706E0
1.182076675E2,1.006332397E0,5.164489746E-1,1.041967773E1
1.183078567E2,8.339385986E-1,2.818145752E-1,9.742111206E0
1.184080154E2,7.118377686E-1,3.033599854E-1,9.217788696E0
