"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.615638540E1,1.000976562E-2,1.576232910E-2,7.125854492E-3
7.625654409E1,-6.408691406E-4,-4.470825195E-3,2.416992188E-2
7.635673330E1,-9.170532227E-3,-2.258300781E-2,2.523803711E-2
7.645689200E1,-5.966186523E-3,1.922607422E-3,1.031494141E-2
7.655708120E1,-1.708984375E-3,-3.004455566E-2,1.458740234E-2
7.665727041E1,1.533508301E-2,-1.281738281E-3,4.989624023E-3
7.675742910E1,5.752563477E-3,2.429199219E-2,2.868652344E-3
7.685761831E1,-1.449584961E-2,1.576232910E-2,1.565551758E-2
7.695777700E1,1.319885254E-2,-1.193237305E-2,1.351928711E-2
7.705796621E1,-6.408691406E-4,1.043701172E-2,4.989624023E-3
7.715812491E1,4.623413086E-2,-8.743286133E-3,1.565551758E-2
7.725831411E1,-2.777099609E-3,3.706359863E-2,1.031494141E-2
7.735850332E1,1.747131348E-2,1.469421387E-2,1.670837402E-2
7.745866201E1,1.214599609E-2,-1.618957520E-2,1.138305664E-2
7.755889208E1,-5.390930176E-2,-3.111267090E-2,4.228210449E-2
7.765905077E1,-3.153991699E-2,-3.855895996E-2,2.868652344E-3
7.775923998E1,-1.129150391E-2,-3.323364258E-2,3.375244141E-2
7.785942919E1,2.705383301E-2,-1.725769043E-2,1.031494141E-2
7.795961840E1,1.000976562E-2,2.001953125E-2,1.670837402E-2
7.805977709E1,-7.034301758E-3,-2.136230469E-4,2.523803711E-2
7.815996630E1,1.495361328E-3,4.043579102E-3,1.884460449E-2
7.826012499E1,2.548217773E-3,-3.430175781E-2,9.262084961E-3
7.836031420E1,2.172851562E-2,8.544921875E-4,1.031494141E-2
7.846047289E1,4.272460938E-4,1.150512695E-2,-1.403808594E-3
7.856066210E1,-1.708984375E-3,1.789855957E-2,2.949523926E-2
7.866082079E1,5.049133301E-2,4.452514648E-2,1.138305664E-2
7.876101000E1,-3.260803223E-2,2.322387695E-2,3.482055664E-2
7.886119921E1,-1.129150391E-2,-2.684020996E-2,9.262084961E-3
7.896135790E1,-1.022338867E-2,-3.417968750E-3,1.884460449E-2
7.906154711E1,-2.301025391E-2,-2.136230469E-4,2.416992188E-2
7.916170580E1,-5.966186523E-3,2.748107910E-2,8.193969727E-3
7.926189501E1,3.131103516E-2,-1.281738281E-3,1.138305664E-2
7.936205370E1,2.548217773E-3,3.601074219E-2,2.310180664E-2
7.946224291E1,-1.982116699E-2,-2.136230469E-4,3.907775879E-2
7.956243212E1,1.495361328E-3,-2.151489258E-2,2.523803711E-2
7.966259081E1,6.820678711E-3,-9.796142578E-3,1.670837402E-2
7.976278002E1,1.959228516E-2,-1.512145996E-2,2.098083496E-2
7.986296923E1,-1.708984375E-3,7.247924805E-3,4.014587402E-2
7.996312792E1,3.131103516E-2,1.789855957E-2,1.800537109E-3
8.006331713E1,1.640319824E-2,-3.417968750E-3,5.186462402E-2
8.016347582E1,-3.153991699E-2,-2.258300781E-2,6.997680664E-2
8.026366503E1,-3.845214844E-3,2.429199219E-2,3.907775879E-2
8.036382372E1,-7.034301758E-3,5.624389648E-2,2.416992188E-2
8.046401293E1,3.770446777E-2,1.043701172E-2,1.138305664E-2
8.056420214E1,6.820678711E-3,-1.086425781E-2,1.458740234E-2
8.066439135E1,-1.022338867E-2,-2.136230469E-4,-1.417541504E-2
8.076455004E1,4.684448242E-3,-5.134582520E-2,2.310180664E-2
8.086470873E1,4.272460938E-4,7.247924805E-3,-1.403808594E-3
8.096492846E1,1.533508301E-2,1.922607422E-3,2.868652344E-3
8.106508715E1,-2.777099609E-3,2.215576172E-2,4.014587402E-2
8.116527636E1,-2.194213867E-2,-1.086425781E-2,7.324218750E-4
8.126543505E1,1.640319824E-2,-5.560302734E-2,2.310180664E-2
8.136562426E1,2.491760254E-2,-4.708862305E-2,1.565551758E-2
8.146578295E1,6.820678711E-3,2.108764648E-2,9.262084961E-3
8.156597216E1,-2.940368652E-2,2.534484863E-2,1.670837402E-2
8.166613085E1,-1.129150391E-2,-2.349853516E-3,1.031494141E-2
8.176632006E1,-6.408691406E-4,4.043579102E-3,7.125854492E-3
8.186650927E1,-4.898071289E-3,-3.216552734E-2,-3.356933594E-4
8.196666796E1,-7.034301758E-3,1.576232910E-2,-1.205444336E-2
8.206682665E1,-3.845214844E-3,2.429199219E-2,4.989624023E-3
8.216701586E1,2.172851562E-2,3.706359863E-2,2.523803711E-2
8.226717455E1,1.319885254E-2,4.043579102E-3,2.630615234E-2
8.236736376E1,4.684448242E-3,2.108764648E-2,6.057739258E-3
8.246755297E1,-2.088928223E-2,-1.512145996E-2,1.031494141E-2
8.256774218E1,-1.235961914E-2,-1.281738281E-3,1.351928711E-2
8.266790087E1,2.066040039E-2,1.469421387E-2,4.989624023E-3
8.276805956E1,4.684448242E-3,-2.136230469E-4,1.138305664E-2
8.286824877E1,-1.875305176E-2,1.789855957E-2,2.868652344E-3
8.296843798E1,-2.621459961E-2,-6.607055664E-3,3.936767578E-3
8.306859667E1,2.598571777E-2,5.198669434E-2,8.193969727E-3
8.316878588E1,1.495361328E-3,4.238891602E-2,4.440307617E-2
8.326897509E1,-3.366088867E-2,-3.855895996E-2,-1.205444336E-2
8.336913378E1,-1.556396484E-2,-5.348205566E-2,4.440307617E-2
8.346932299E1,6.433105469E-2,-7.159423828E-2,1.458740234E-2
8.356948168E1,1.000976562E-2,-2.349853516E-3,4.547119141E-2
8.366970141E1,-5.070495605E-2,3.494262695E-2,1.245117188E-2
8.376986010E1,2.066040039E-2,-2.258300781E-2,-2.270507812E-2
8.387001879E1,2.279663086E-2,-2.046203613E-2,2.098083496E-2
8.397017748E1,-3.845214844E-3,8.300781250E-3,1.245117188E-2
8.407036669E1,-6.408691406E-4,1.683044434E-2,1.458740234E-2
8.417052538E1,1.853942871E-2,-2.897644043E-2,2.416992188E-2
8.427071459E1,-1.342773438E-2,-1.281738281E-3,1.031494141E-2
8.437090380E1,-7.034301758E-3,-2.471923828E-2,1.138305664E-2
8.447109301E1,1.214599609E-2,1.683044434E-2,2.842712402E-2
8.457128222E1,-1.875305176E-2,3.706359863E-2,1.670837402E-2
8.467144091E1,-6.408691406E-4,-3.962707520E-2,1.884460449E-2
8.477159960E1,3.558349609E-2,2.961730957E-2,2.310180664E-2
8.487178881E1,-2.777099609E-3,-4.470825195E-3,3.056335449E-2
8.497197802E1,-1.129150391E-2,3.173828125E-2,2.523803711E-2
8.507213671E1,1.853942871E-2,-4.176330566E-2,1.670837402E-2
8.517232592E1,1.495361328E-3,-2.258300781E-2,3.482055664E-2
8.527248461E1,-5.966186523E-3,4.043579102E-3,1.138305664E-2
8.537267382E1,3.877258301E-2,-1.725769043E-2,1.351928711E-2
8.547283251E1,4.272460938E-4,3.173828125E-2,3.375244141E-2
8.557305224E1,-4.325866699E-2,-9.796142578E-3,-3.356933594E-4
8.567318041E1,3.984069824E-2,1.043701172E-2,3.269958496E-2
8.577340014E1,1.640319824E-2,-1.512145996E-2,1.670837402E-2
8.587358935E1,-2.301025391E-2,-1.281738281E-3,1.884460449E-2
8.597374804E1,-2.777099609E-3,-3.855895996E-2,9.262084961E-3
8.607393725E1,-4.898071289E-3,-5.538940430E-3,3.482055664E-2
8.617409594E1,-1.768493652E-2,1.043701172E-2,1.458740234E-2
8.627425463E1,2.598571777E-2,2.108764648E-2,1.884460449E-2
8.637441332E1,1.426696777E-2,1.896667480E-2,3.936767578E-3
8.647463305E1,3.616333008E-3,1.576232910E-2,1.351928711E-2
8.657479174E1,7.873535156E-3,-1.300048828E-2,-3.524780273E-3
8.667498095E1,1.214599609E-2,2.961730957E-2,2.098083496E-2
8.677513964E1,5.752563477E-3,-3.417968750E-3,2.868652344E-3
8.687532885E1,-2.514648438E-2,1.043701172E-2,2.203369141E-2
8.697551806E1,3.616333008E-3,-1.725769043E-2,1.565551758E-2
8.707567675E1,4.272460938E-4,-1.512145996E-2,3.269958496E-2
8.717583544E1,-2.940368652E-2,-2.136230469E-4,2.523803711E-2
8.727602465E1,-2.777099609E-3,-1.193237305E-2,2.098083496E-2
8.737618334E1,1.319885254E-2,6.179809570E-3,1.565551758E-2
8.747637255E1,1.533508301E-2,1.150512695E-2,4.989624023E-3
8.757650828E1,-3.793334961E-2,-1.512145996E-2,2.630615234E-2
8.767666697E1,2.491760254E-2,3.068542480E-2,2.949523926E-2
8.777685618E1,1.214599609E-2,1.576232910E-2,7.125854492E-3
8.787701487E1,-5.284118652E-2,2.001953125E-2,1.884460449E-2
8.797720408E1,-1.708984375E-3,-1.406860352E-2,1.884460449E-2
8.807736277E1,1.319885254E-2,-7.675170898E-3,5.718994141E-2
8.817755198E1,-1.235961914E-2,1.469421387E-2,3.375244141E-2
8.827774119E1,6.820678711E-3,6.179809570E-3,2.416992188E-2
8.837793040E1,1.495361328E-3,2.854919434E-2,1.458740234E-2
8.847808909E1,-3.845214844E-3,-7.675170898E-3,2.098083496E-2
8.857824778E1,5.752563477E-3,-2.349853516E-3,2.416992188E-2
8.867843699E1,2.491760254E-2,8.544921875E-4,2.203369141E-2
8.877862620E1,-1.708984375E-3,1.364135742E-2,2.310180664E-2
8.887878489E1,2.812194824E-2,-3.417968750E-3,2.868652344E-3
8.897897410E1,8.941650391E-3,8.544921875E-4,3.907775879E-2
8.907913279E1,-7.095336914E-2,-2.349853516E-3,1.991271973E-2
8.917932200E1,3.131103516E-2,1.043701172E-2,4.989624023E-3
8.927951121E1,1.533508301E-2,-3.643798828E-2,1.565551758E-2
8.937970042E1,-3.845214844E-3,2.322387695E-2,1.565551758E-2
8.947985911E1,1.107788086E-2,4.043579102E-3,1.458740234E-2
8.958004832E1,7.873535156E-3,3.173828125E-2,2.098083496E-2
8.968020701E1,2.705383301E-2,1.043701172E-2,2.842712402E-2
8.978036570E1,-2.833557129E-2,-1.406860352E-2,9.262084961E-3
8.988055491E1,-6.408691406E-4,1.043701172E-2,1.991271973E-2
8.998074412E1,1.214599609E-2,-1.193237305E-2,1.884460449E-2
9.008093333E1,5.752563477E-3,-2.349853516E-3,1.777648926E-2
9.018109202E1,-4.644775391E-2,3.813171387E-2,2.416992188E-2
9.028128123E1,-1.022338867E-2,-5.538940430E-3,1.884460449E-2
9.038143992E1,4.516601562E-2,-1.086425781E-2,1.777648926E-2
9.048162913E1,-1.129150391E-2,-2.151489258E-2,4.989624023E-3
9.058181834E1,8.941650391E-3,-2.790832520E-2,3.269958496E-2
9.068197703E1,-2.777099609E-3,1.364135742E-2,1.884460449E-2
9.078216624E1,2.919006348E-2,3.068542480E-2,4.335021973E-2
9.088232493E1,1.747131348E-2,2.975463867E-3,3.802490234E-2
9.098251414E1,-3.845214844E-3,4.043579102E-3,1.800537109E-3
9.108267283E1,3.616333008E-3,-2.046203613E-2,2.203369141E-2
9.118286204E1,-4.898071289E-3,8.300781250E-3,-3.015136719E-2
9.128302073E1,-1.129150391E-2,-5.134582520E-2,1.351928711E-2
9.138320994E1,1.319885254E-2,-3.216552734E-2,8.193969727E-3
9.148336863E1,-3.845214844E-3,1.043701172E-2,2.310180664E-2
9.158355784E1,1.495361328E-3,1.683044434E-2,1.138305664E-2
9.168371653E1,8.941650391E-3,-1.086425781E-2,2.630615234E-2
9.178390574E1,-1.235961914E-2,1.257324219E-2,2.416992188E-2
9.188412547E1,-1.556396484E-2,-2.258300781E-2,2.949523926E-2
9.198428416E1,5.474853516E-2,2.975463867E-3,1.800537109E-3
9.208444285E1,4.942321777E-2,3.068542480E-2,3.269958496E-2
9.218463206E1,-5.070495605E-2,3.601074219E-2,2.735900879E-2
9.228479075E1,-2.088928223E-2,-1.193237305E-2,-1.844787598E-2
9.238497996E1,2.279663086E-2,-2.790832520E-2,1.800537109E-3
9.248513865E1,1.747131348E-2,9.368896484E-3,2.203369141E-2
9.258532786E1,-1.768493652E-2,8.544921875E-4,1.991271973E-2
9.268548655E1,-1.875305176E-2,2.001953125E-2,1.991271973E-2
9.278567576E1,-1.708984375E-3,-1.300048828E-2,3.163146973E-2
9.288586497E1,2.548217773E-3,2.001953125E-2,7.125854492E-3
9.298602366E1,1.107788086E-2,1.150512695E-2,1.351928711E-2
9.308621287E1,-4.898071289E-3,-3.750610352E-2,1.351928711E-2
9.318640208E1,1.426696777E-2,9.368896484E-3,3.375244141E-2
9.328659129E1,7.873535156E-3,2.975463867E-3,2.735900879E-2
9.338671946E1,-2.621459961E-2,-2.365112305E-2,3.936767578E-3
9.348690867E1,7.873535156E-3,-1.193237305E-2,2.735900879E-2
9.358709788E1,-1.449584961E-2,-2.349853516E-3,1.670837402E-2
9.368725657E1,2.548217773E-3,-3.111267090E-2,-1.403808594E-3
9.378744578E1,2.386474609E-2,2.108764648E-2,7.125854492E-3
9.388760447E1,1.495361328E-3,6.179809570E-3,3.482055664E-2
9.398779368E1,-3.260803223E-2,-4.708862305E-2,9.262084961E-3
9.408798289E1,3.024291992E-2,-2.684020996E-2,1.245117188E-2
9.418814158E1,2.066040039E-2,-1.512145996E-2,2.310180664E-2
9.428833079E1,-1.449584961E-2,2.854919434E-2,2.203369141E-2
9.438848948E1,2.066040039E-2,-2.349853516E-3,1.458740234E-2
9.448867869E1,-1.708984375E-3,2.215576172E-2,2.203369141E-2
9.458883738E1,-9.170532227E-3,-8.743286133E-3,3.269958496E-2
9.468902659E1,1.426696777E-2,-1.281738281E-3,1.245117188E-2
9.478918528E1,-1.556396484E-2,6.179809570E-3,1.565551758E-2
9.488937449E1,-1.661682129E-2,5.111694336E-3,1.884460449E-2
9.498956370E1,1.533508301E-2,-8.743286133E-3,1.884460449E-2
9.508975291E1,-5.966186523E-3,-4.470825195E-3,2.949523926E-2
9.518991160E1,2.548217773E-3,1.364135742E-2,3.269958496E-2
9.529007029E1,2.386474609E-2,3.387451172E-2,2.523803711E-2
9.539029002E1,-1.661682129E-2,1.922607422E-3,4.653930664E-2
9.549044871E1,-7.034301758E-3,8.300781250E-3,1.670837402E-2
9.559060740E1,5.752563477E-3,-1.193237305E-2,2.735900879E-2
9.569079661E1,2.548217773E-3,-1.300048828E-2,2.842712402E-2
9.579095530E1,-4.898071289E-3,-3.417968750E-3,3.269958496E-2
9.589114451E1,1.853942871E-2,-7.675170898E-3,1.670837402E-2
9.599133372E1,-6.408691406E-4,-1.725769043E-2,3.482055664E-2
9.609149241E1,1.747131348E-2,1.789855957E-2,2.203369141E-2
9.619168162E1,1.426696777E-2,2.108764648E-2,1.031494141E-2
9.629184031E1,-1.661682129E-2,-2.136230469E-4,2.098083496E-2
9.639202952E1,-1.768493652E-2,-8.743286133E-3,1.670837402E-2
9.649221873E1,6.820678711E-3,8.300781250E-3,7.125854492E-3
9.659237742E1,-8.102416992E-3,-1.193237305E-2,2.416992188E-2
9.669256663E1,-2.940368652E-2,8.544921875E-4,1.458740234E-2
9.679275584E1,3.451538086E-2,1.896667480E-2,1.031494141E-2
9.689291453E1,1.000976562E-2,6.179809570E-3,2.630615234E-2
9.699310374E1,-4.898071289E-3,5.111694336E-3,1.991271973E-2
9.709326243E1,1.426696777E-2,-1.618957520E-2,1.777648926E-2
9.719345164E1,4.272460938E-4,9.368896484E-3,1.565551758E-2
9.729364085E1,-1.708984375E-3,-2.258300781E-2,2.630615234E-2
9.739379954E1,1.214599609E-2,-1.832580566E-2,2.203369141E-2
9.749398875E1,2.172851562E-2,3.601074219E-2,1.777648926E-2
9.759414821E1,-8.102416992E-3,1.683044434E-2,2.630615234E-2
9.769433742E1,8.941650391E-3,-3.417968750E-3,1.565551758E-2
9.779449611E1,8.941650391E-3,2.854919434E-2,2.310180664E-2
9.789468532E1,-1.875305176E-2,-4.470825195E-3,1.884460449E-2
9.799487453E1,1.747131348E-2,-2.349853516E-3,1.565551758E-2
9.809503322E1,-1.982116699E-2,1.364135742E-2,9.262084961E-3
9.819522243E1,-5.966186523E-3,5.111694336E-3,-4.592895508E-3
9.829538112E1,-3.845214844E-3,2.961730957E-2,2.203369141E-2
9.839557033E1,-2.726745605E-2,-1.939392090E-2,1.777648926E-2
9.849572902E1,-8.102416992E-3,-2.046203613E-2,1.458740234E-2
9.859591823E1,2.066040039E-2,-9.796142578E-3,3.375244141E-2
9.869607692E1,-4.898071289E-3,2.534484863E-2,1.565551758E-2
9.879626613E1,2.548217773E-3,4.043579102E-3,-2.456665039E-3
9.889645534E1,2.491760254E-2,6.179809570E-3,1.670837402E-2
9.899661403E1,-3.845214844E-3,-1.193237305E-2,2.203369141E-2
9.909680324E1,2.548217773E-3,-3.855895996E-2,2.523803711E-2
9.919696194E1,3.663635254E-2,-4.495239258E-2,2.203369141E-2
9.929715114E1,-1.708984375E-3,-1.193237305E-2,3.936767578E-3
9.939734035E1,-9.170532227E-3,9.368896484E-3,6.057739258E-3
9.949749904E1,7.873535156E-3,-6.413269043E-2,1.670837402E-2
9.959768825E1,-3.260803223E-2,2.961730957E-2,3.695678711E-2
9.969787746E1,2.812194824E-2,-1.832580566E-2,3.802490234E-2
9.979803615E1,1.000976562E-2,5.091857910E-2,3.936767578E-3
9.989822536E1,-1.342773438E-2,3.068542480E-2,7.125854492E-3
9.999838405E1,3.344726562E-2,3.494262695E-2,2.203369141E-2
1.000985733E2,-1.342773438E-2,-1.939392090E-2,3.802490234E-2
1.001987320E2,5.752563477E-3,-2.578735352E-2,2.416992188E-2
1.002989212E2,1.853942871E-2,-3.855895996E-2,2.098083496E-2
1.003990799E2,-2.621459961E-2,1.922607422E-3,1.245117188E-2
1.004992691E2,1.319885254E-2,-1.086425781E-2,1.991271973E-2
1.005994583E2,-3.845214844E-3,1.043701172E-2,4.121398926E-2
1.006996475E2,2.598571777E-2,2.748107910E-2,3.269958496E-2
1.007998367E2,2.705383301E-2,3.813171387E-2,4.014587402E-2
1.008999649E2,-2.726745605E-2,3.173828125E-2,1.031494141E-2
1.010001541E2,-2.777099609E-3,-1.281738281E-3,1.800537109E-3
1.011003128E2,-1.129150391E-2,-4.602050781E-2,2.949523926E-2
1.012005020E2,1.533508301E-2,-2.471923828E-2,2.416992188E-2
1.013006912E2,-2.726745605E-2,6.179809570E-3,2.310180664E-2
1.014008499E2,-1.768493652E-2,1.922607422E-3,2.310180664E-2
1.015010391E2,4.272460938E-4,-2.365112305E-2,4.653930664E-2
1.016011978E2,-6.408691406E-4,-2.897644043E-2,2.735900879E-2
1.017013870E2,1.747131348E-2,2.215576172E-2,-8.850097656E-3
1.018015762E2,1.214599609E-2,1.043701172E-2,3.056335449E-2
1.019017349E2,-1.342773438E-2,-1.086425781E-2,7.125854492E-3
1.020019241E2,-1.661682129E-2,1.896667480E-2,-1.310729980E-2
1.021020828E2,2.386474609E-2,-4.176330566E-2,1.458740234E-2
1.022022720E2,-1.342773438E-2,-4.069519043E-2,3.482055664E-2
1.023024307E2,-1.235961914E-2,2.322387695E-2,8.193969727E-3
1.024026199E2,1.214599609E-2,8.300781250E-3,3.375244141E-2
1.025028091E2,3.616333008E-3,-1.193237305E-2,1.991271973E-2
1.026029983E2,2.279663086E-2,3.706359863E-2,2.949523926E-2
1.027031570E2,-4.898071289E-3,6.179809570E-3,2.416992188E-2
1.028033157E2,-1.449584961E-2,3.280639648E-2,4.228210449E-2
1.029035049E2,-2.407836914E-2,8.544921875E-4,2.842712402E-2
1.030036941E2,8.941650391E-3,-5.538940430E-3,2.868652344E-3
1.031038528E2,1.959228516E-2,3.494262695E-2,1.031494141E-2
1.032040420E2,8.941650391E-3,-3.417968750E-3,4.989624023E-3
1.033042312E2,-1.342773438E-2,9.368896484E-3,1.565551758E-2
1.034043899E2,-3.845214844E-3,-2.349853516E-3,1.351928711E-2
1.035045486E2,-6.408691406E-4,-6.607055664E-3,1.991271973E-2
1.036047683E2,-3.845214844E-3,1.043701172E-2,8.193969727E-3
1.037049270E2,-1.449584961E-2,4.043579102E-3,1.991271973E-2
1.038050857E2,1.495361328E-3,4.043579102E-3,1.351928711E-2
1.039052749E2,2.548217773E-3,9.368896484E-3,2.098083496E-2
1.040054641E2,-7.034301758E-3,1.896667480E-2,2.203369141E-2
1.041056228E2,-4.898071289E-3,4.043579102E-3,2.630615234E-2
1.042057815E2,4.302978516E-2,-2.258300781E-2,4.228210449E-2
1.043060012E2,-7.034301758E-3,1.576232910E-2,3.695678711E-2
1.044061599E2,1.214599609E-2,-1.406860352E-2,4.014587402E-2
1.045063491E2,-1.556396484E-2,-3.323364258E-2,3.269958496E-2
1.046065078E2,1.319885254E-2,1.043701172E-2,6.057739258E-3
1.047066665E2,-6.408691406E-4,-2.790832520E-2,3.588867188E-2
1.048068557E2,-1.556396484E-2,-2.151489258E-2,1.884460449E-2
1.049070449E2,1.319885254E-2,8.300781250E-3,2.868652344E-3
1.050072036E2,1.747131348E-2,8.544921875E-4,1.777648926E-2
1.051073928E2,7.873535156E-3,-1.725769043E-2,1.458740234E-2
1.052075515E2,1.495361328E-3,3.068542480E-2,2.203369141E-2
1.053077407E2,-8.102416992E-3,1.043701172E-2,8.193969727E-3
1.054078994E2,1.495361328E-3,1.922607422E-3,2.416992188E-2
1.055081192E2,-1.708984375E-3,-5.538940430E-3,1.777648926E-2
1.056082779E2,-9.170532227E-3,1.922607422E-3,8.193969727E-3
1.057084671E2,1.000976562E-2,2.975463867E-3,3.163146973E-2
1.058086563E2,1.495361328E-3,2.641296387E-2,9.262084961E-3
1.059087844E2,-2.088928223E-2,6.179809570E-3,9.262084961E-3
1.060089737E2,-1.022338867E-2,1.922607422E-3,2.416992188E-2
1.061091629E2,-1.661682129E-2,-2.365112305E-2,1.565551758E-2
1.062093521E2,5.752563477E-3,8.300781250E-3,-8.850097656E-3
1.063095108E2,-2.621459961E-2,-1.725769043E-2,1.565551758E-2
1.064097000E2,1.959228516E-2,-8.743286133E-3,1.670837402E-2
1.065098892E2,-8.906555176E-2,6.179809570E-3,-6.105041504E-2
1.066100479E2,-7.414245605E-2,-5.538940430E-3,-6.851196289E-2
1.067102066E2,-3.153991699E-2,-5.134582520E-2,-4.614257812E-2
1.068103958E2,-4.898071289E-3,-1.184539795E-1,-2.056884766E-2
1.069105545E2,1.426696777E-2,1.469421387E-2,-3.228759766E-2
1.070107437E2,1.495361328E-3,8.607482910E-2,2.735900879E-2
1.071109329E2,3.616333008E-3,9.140014648E-2,2.416992188E-2
1.072110916E2,1.640319824E-2,2.108764648E-2,2.310180664E-2
1.073112808E2,-2.407836914E-2,1.896667480E-2,2.203369141E-2
1.074114700E2,-2.940368652E-2,-1.086425781E-2,-1.737976074E-2
1.075116287E2,1.214599609E-2,-1.939392090E-2,-4.293823242E-2
1.076118224E2,1.426696777E-2,1.683044434E-2,-3.868103027E-2
1.077119811E2,1.853942871E-2,-3.855895996E-2,-3.015136719E-2
1.078121703E2,-1.556396484E-2,-1.086425781E-2,1.138305664E-2
1.079123290E2,-8.102416992E-3,-5.538940430E-3,-6.729125977E-3
1.080125182E2,1.214599609E-2,-1.300048828E-2,-1.737976074E-2
1.081127074E2,1.959228516E-2,1.789855957E-2,-1.098632812E-2
1.082128661E2,-2.621459961E-2,1.469421387E-2,-1.417541504E-2
1.083130858E2,-1.768493652E-2,9.368896484E-3,-4.592895508E-3
1.084132445E2,1.640319824E-2,-1.281738281E-3,-7.781982422E-3
1.085134032E2,2.066040039E-2,8.300781250E-3,-2.589416504E-2
1.086135924E2,-6.408691406E-4,1.364135742E-2,-3.356933594E-4
1.087137511E2,4.684448242E-3,-8.743286133E-3,-3.015136719E-2
1.088139403E2,-2.777099609E-3,5.111694336E-3,-3.015136719E-2
1.089141295E2,-8.102416992E-3,1.150512695E-2,-1.631164551E-2
1.090142882E2,-6.408691406E-4,-7.675170898E-3,-8.850097656E-3
1.091144774E2,5.752563477E-3,-1.406860352E-2,-1.631164551E-2
1.092146361E2,4.272460938E-4,1.922607422E-3,1.565551758E-2
1.093148253E2,1.319885254E-2,8.544921875E-4,-3.524780273E-3
1.094150145E2,4.272460938E-4,1.576232910E-2,2.523803711E-2
1.095151732E2,2.548217773E-3,4.345703125E-2,3.907775879E-2
1.096153319E2,-5.966186523E-3,-2.349853516E-3,3.588867188E-2
1.097155211E2,8.941650391E-3,1.257324219E-2,5.612182617E-2
1.098157103E2,1.959228516E-2,9.368896484E-3,1.991271973E-2
1.099158690E2,1.533508301E-2,-2.046203613E-2,3.588867188E-2
1.100160582E2,1.426696777E-2,2.975463867E-3,5.506896973E-2
1.101162169E2,-3.845214844E-3,-6.607055664E-3,5.186462402E-2
1.102164366E2,-1.708984375E-3,1.150512695E-2,4.335021973E-2
1.103165953E2,1.319885254E-2,-1.193237305E-2,4.867553711E-2
1.104167540E2,1.107788086E-2,-5.538940430E-3,3.802490234E-2
1.105169127E2,7.873535156E-3,9.368896484E-3,4.014587402E-2
1.106171019E2,5.752563477E-3,-1.618957520E-2,2.949523926E-2
1.107172911E2,-2.777099609E-3,-1.086425781E-2,3.269958496E-2
1.108174498E2,4.684448242E-3,8.544921875E-4,2.203369141E-2
1.109176390E2,-6.408691406E-4,-1.832580566E-2,2.310180664E-2
1.110178282E2,4.684448242E-3,8.544921875E-4,1.565551758E-2
1.111179869E2,2.548217773E-3,1.469421387E-2,3.936767578E-3
1.112181761E2,1.214599609E-2,1.257324219E-2,4.989624023E-3
1.113183348E2,4.684448242E-3,-6.607055664E-3,2.310180664E-2
1.114185240E2,4.684448242E-3,6.179809570E-3,1.565551758E-2
1.115186827E2,6.820678711E-3,-1.281738281E-3,8.193969727E-3
1.116188719E2,-8.102416992E-3,-1.406860352E-2,1.991271973E-2
1.117190612E2,-9.170532227E-3,-6.607055664E-3,1.458740234E-2
1.118192198E2,-4.898071289E-3,-2.136230469E-4,4.989624023E-3
1.119194091E2,-6.408691406E-4,-3.417968750E-3,1.031494141E-2
1.120195677E2,-6.408691406E-4,-2.349853516E-3,7.324218750E-4
1.121197875E2,2.548217773E-3,7.247924805E-3,7.125854492E-3
1.122199462E2,-2.777099609E-3,-5.538940430E-3,3.936767578E-3
1.123201049E2,-5.966186523E-3,4.043579102E-3,-7.781982422E-3
1.124202941E2,1.495361328E-3,6.179809570E-3,-4.592895508E-3
1.125204528E2,1.495361328E-3,-7.675170898E-3,1.031494141E-2
1.126206420E2,7.873535156E-3,6.179809570E-3,4.989624023E-3
1.127208312E2,1.853942871E-2,8.544921875E-4,-5.661010742E-3
1.128209899E2,1.426696777E-2,-9.796142578E-3,-4.592895508E-3
1.129212096E2,3.237915039E-2,7.247924805E-3,9.262084961E-3
1.130213988E2,2.279663086E-2,1.922607422E-3,6.057739258E-3
1.131215575E2,-9.170532227E-3,-4.470825195E-3,-1.417541504E-2
1.132217467E2,1.640319824E-2,-2.365112305E-2,3.375244141E-2
1.133219054E2,-5.966186523E-3,1.150512695E-2,-1.417541504E-2
1.134220946E2,-8.102416992E-3,8.544921875E-4,-2.377319336E-2
1.135222838E2,4.684448242E-3,-2.471923828E-2,3.936767578E-3
1.136224425E2,2.548217773E-3,7.247924805E-3,2.203369141E-2
1.137226317E2,-7.034301758E-3,1.257324219E-2,-3.524780273E-3
1.138227904E2,6.820678711E-3,-2.046203613E-2,-2.456665039E-3
1.139229796E2,4.272460938E-4,8.300781250E-3,-4.592895508E-3
1.140231383E2,-1.342773438E-2,4.238891602E-2,-2.482604980E-2
1.141233275E2,6.820678711E-3,-1.939392090E-2,-2.456665039E-3
1.142235167E2,-1.708984375E-3,2.975463867E-3,9.262084961E-3
1.143236754E2,-2.777099609E-3,1.150512695E-2,7.125854492E-3
1.144238646E2,5.752563477E-3,-1.281738281E-3,-1.417541504E-2
1.145240538E2,6.820678711E-3,-3.430175781E-2,4.867553711E-2
1.146242125E2,6.820678711E-3,8.544921875E-4,2.735900879E-2
1.147244017E2,-6.408691406E-4,1.257324219E-2,1.351928711E-2
